,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Confidence,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
0,1R,Med,10.0,10.0,0.0,4.0,0.0,Observer,0.633249044418335,1.0,0.0,0.0,CK,2021_09_08
1,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.6009068489074707,1.0,2.0,2.0,CK,2021_09_08
2,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.43289995193481445,1.0,4.0,4.0,CK,2021_09_08
3,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.26755404472351074,1.0,8.0,8.0,CK,2021_09_08
4,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.38403892517089844,1.0,9.0,9.0,CK,2021_09_08
5,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.23322510719299316,1.0,11.0,11.0,CK,2021_09_08
6,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.2823159694671631,1.0,12.0,12.0,CK,2021_09_08
7,1R,Med,9.0,9.0,0.0,4.0,0.0,Observer-incongruent,0.3663499355316162,1.0,0.0,15.0,CK,2021_09_08
8,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.2500011920928955,1.0,1.0,16.0,CK,2021_09_08
9,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.24947690963745117,1.0,2.0,17.0,CK,2021_09_08
10,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.015314817428588867,1.0,3.0,18.0,CK,2021_09_08
11,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.7340090274810791,1.0,5.0,20.0,CK,2021_09_08
12,1R,High,13.0,13.0,0.0,4.0,0.0,Observer,0.23350095748901367,1.0,6.0,21.0,CK,2021_09_08
13,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,1.0496141910552979,1.0,10.0,25.0,CK,2021_09_08
14,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.0835878849029541,1.0,11.0,26.0,CK,2021_09_08
15,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.08376216888427734,1.0,12.0,27.0,CK,2021_09_08
16,1R,Low,3.0,3.0,0.0,4.0,1.0,Actor,0.21707510948181152,0.0,13.0,28.0,CK,2021_09_08
17,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.01667928695678711,1.0,0.0,33.0,CK,2021_09_08
18,1R,Low,7.0,7.0,0.0,4.0,0.0,Observer,0.2839009761810303,1.0,1.0,34.0,CK,2021_09_08
19,1R,Low,7.0,7.0,0.0,4.0,0.0,Observer,0.11691689491271973,1.0,2.0,35.0,CK,2021_09_08
20,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.25018906593322754,1.0,4.0,37.0,CK,2021_09_08
21,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.4676530361175537,1.0,5.0,38.0,CK,2021_09_08
22,1R,Low,3.0,3.0,0.0,4.0,1.0,Actor-incongruent,0.966343879699707,0.0,9.0,42.0,CK,2021_09_08
23,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer-incongruent,0.6670563220977783,1.0,0.0,45.0,CK,2021_09_08
24,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.23368620872497559,1.0,1.0,46.0,CK,2021_09_08
25,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.1340651512145996,1.0,2.0,47.0,CK,2021_09_08
26,1R,Low,7.0,7.0,0.0,4.0,0.0,Observer,0.33342790603637695,1.0,4.0,49.0,CK,2021_09_08
27,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.2660059928894043,1.0,6.0,51.0,CK,2021_09_08
28,1R,Low,8.0,8.0,0.0,4.0,0.0,Actor,0.43338489532470703,1.0,7.0,52.0,CK,2021_09_08
29,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.6000370979309082,1.0,0.0,56.0,CK,2021_09_08
30,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.46634912490844727,1.0,1.0,57.0,CK,2021_09_08
31,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.6997191905975342,1.0,2.0,58.0,CK,2021_09_08
