,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.36585365853658536,CK,0.4166666666666667,0.29411764705882354,2021_09_22
1,-10,0.6585365853658537,CK,0.5652173913043478,0.7777777777777778,2021_09_22
2,-9,0.9024390243902439,CK,0.8888888888888888,0.9130434782608695,2021_09_22
3,-8,0.926829268292683,CK,0.9473684210526315,0.9090909090909091,2021_09_22
4,-7,0.926829268292683,CK,1.0,0.8695652173913043,2021_09_22
5,-6,0.975609756097561,CK,1.0,0.9642857142857143,2021_09_22
6,-5,1.0,CK,1.0,1.0,2021_09_22
7,-4,0.926829268292683,CK,0.95,0.9047619047619048,2021_09_22
8,-3,0.9024390243902439,CK,0.9166666666666666,0.8823529411764706,2021_09_22
9,-2,0.8780487804878049,CK,0.95,0.8095238095238095,2021_09_22
10,-1,0.9024390243902439,CK,0.9285714285714286,0.8461538461538461,2021_09_22
11,0,0.07317073170731707,CK,0.10526315789473684,0.045454545454545456,2021_09_22
12,1,0.24390243902439024,CK,0.23076923076923078,0.26666666666666666,2021_09_22
13,2,0.7317073170731707,CK,0.625,0.8,2021_09_22
14,3,0.9512195121951219,CK,1.0,0.9090909090909091,2021_09_22
15,4,0.975609756097561,CK,1.0,0.9615384615384616,2021_09_22
16,5,0.975609756097561,CK,1.0,0.95,2021_09_22
17,6,0.9512195121951219,CK,1.0,0.9047619047619048,2021_09_22
18,7,0.975,CK,1.0,0.9473684210526315,2021_09_22
19,8,0.95,CK,0.9545454545454546,0.9444444444444444,2021_09_22
20,9,0.925,CK,0.9545454545454546,0.8888888888888888,2021_09_22
21,10,0.9,CK,0.9130434782608695,0.8823529411764706,2021_09_22
