,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,confidence,confidence_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,trial_num,switched_self,switched_self_l2r,switched_self_r2l,n_pre_switch_self,n_pre_switch_self_l2r,n_pre_switch_self_r2l,switched_actor,switched_actor_l2r,switched_actor_r2l,n_pre_switch_actor,n_pre_switch_actor_l2r,n_pre_switch_actor_r2l,history,alt_history,pos_in_block,pos_in_block_obj
0,"[1.0, 1.0]",1.0,1.0,-1.0,"[1.1327953338623047, 1.2836260795593262]","[3.0, 1.0]","[1.8002979755401611, 1.566972255706787]","[0.0, 0.0]",0.0,0.0,5.84882926940918,1634395719.5258749,0,1,1,1,1.0,0.0,15,15,0,1,"[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]",1NRO,1NR,0.0,1
1,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.4824340343475342, 0.3324761390686035]","[3.0, 2.0]","[1.3156752586364746, 0.8825631141662598]","[1.0, 1.0]",1.0,1.0,5.582592010498047,1634395727.625646,1,-1,0,-1,0.6,0.0,15,9,0,2,"[0, 1]","[0, 1]","[0, 0]","[14, 1]","[14, 1]","[0, 0]","[0, 1]","[0, 1]","[0, 0]","[14, 1]","[14, 1]","[0, 0]",2NRO,2NR,1.0,2
2,"[-1.0, 1.0]",-1.0,1.0,-1.0,"[0.33147501945495605, 0.36510705947875977]","[2.0, 1.0]","[0.964961051940918, 0.7642560005187988]","[1.0, 0.0]",1.0,0.0,4.299930095672607,1634395735.358934,1,1,0,-1,0.8888888888888888,1.0,9,8,0,3,"[0, 1]","[0, 0]","[0, 1]","[13, 1]","[13, 0]","[0, 1]","[0, 0]","[0, 0]","[0, 0]","[13, 12]","[13, 12]","[0, 0]",1R,1R,0.0,3
3,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.499924898147583, 0.26662588119506836]","[3.0, 4.0]","[0.8832869529724121, 0.5164861679077148]","[1.0, 1.0]",1.0,1.0,4.699628114700317,1634395741.375572,0,-1,1,-1,0.9090909090909092,1.0,11,10,0,4,"[0, 0]","[0, 0]","[0, 0]","[12, 11]","[12, 11]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[12, 11]","[12, 11]","[0, 0]",1R,1R,1.0,4
4,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.3481130599975586, 0.09858393669128418]","[3.0, 4.0]","[0.7481348514556885, 0.4484438896179199]","[1.0, 1.0]",1.0,1.0,2.899759292602539,1634395747.8253329,1,-1,0,-1,1.0,1.0,2,2,0,5,"[0, 0]","[0, 0]","[0, 0]","[11, 10]","[11, 10]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[11, 10]","[11, 10]","[0, 0]",1R,1R,2.0,5
5,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.3170449733734131, 0.1504831314086914]","[2.0, 4.0]","[0.7504920959472656, 0.3665273189544678]","[1.0, 1.0]",1.0,1.0,5.4829421043396,1634395752.392077,1,-1,0,-1,0.8,1.0,15,12,0,6,"[0, 0]","[0, 0]","[0, 0]","[10, 9]","[10, 9]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[10, 9]","[10, 9]","[0, 0]",1R,1R,3.0,6
6,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.31668591499328613, 0.1671450138092041]","[3.0, 4.0]","[0.6165571212768555, 0.2990870475769043]","[1.0, 1.0]",1.0,1.0,5.849756002426148,1634395759.358586,0,-1,1,-1,0.5333333333333333,0.0,15,8,0,7,"[0, 0]","[0, 0]","[0, 0]","[9, 8]","[9, 8]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[9, 8]","[9, 8]","[0, 0]",1NR,1NR,4.0,7
7,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.9308030605316162, 0.0]","[3.0, 4.0]","[1.8649661540985107, 0.29802584648132324]","[1.0, 1.0]",1.0,1.0,5.8494977951049805,1634395768.192109,0,-1,1,-1,0.6666666666666666,0.0,15,10,0,8,"[0, 0]","[0, 0]","[0, 0]","[8, 7]","[8, 7]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[8, 7]","[8, 7]","[0, 0]",2NR,2NR,5.0,8
8,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.43193602561950684, 0.43193602561950684]","[3.0, 3.0]","[1.0990591049194336, 0.9314250946044922]","[1.0, 1.0]",1.0,1.0,4.499721050262451,1634395776.008388,0,-1,1,-1,0.9,1.0,10,9,0,9,"[0, 0]","[0, 0]","[0, 0]","[7, 6]","[7, 6]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[7, 6]","[7, 6]","[0, 0]",1R,1R,6.0,9
9,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.3316919803619385, 0.24919509887695312]","[3.0, 4.0]","[0.9491450786590576, 0.3824281692504883]","[1.0, 1.0]",1.0,1.0,3.299623966217041,1634395782.458356,0,-1,1,-1,1.0,1.0,4,4,0,10,"[0, 0]","[0, 0]","[0, 0]","[6, 5]","[6, 5]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[6, 5]","[6, 5]","[0, 0]",1R,1R,7.0,10
10,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.26568007469177246, 0.3655858039855957]","[3.0, 4.0]","[0.9329009056091309, 0.5825939178466797]","[1.0, 1.0]",1.0,1.0,2.94937515258789,1634395787.508677,1,-1,0,-1,1.0,1.0,2,2,0,11,"[0, 0]","[0, 0]","[0, 0]","[5, 4]","[5, 4]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[5, 4]","[5, 4]","[0, 0]",1R,1R,8.0,11
11,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.29914283752441406, 0.33280062675476074]","[3.0, 4.0]","[0.8160297870635986, 0.4488539695739746]","[1.0, 1.0]",1.0,1.0,3.099774122238159,1634395791.974829,1,-1,0,-1,0.6666666666666666,1.0,3,2,0,12,"[0, 0]","[0, 0]","[0, 0]","[4, 3]","[4, 3]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[4, 3]","[4, 3]","[0, 0]",1R,1R,9.0,12
12,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[1.5983221530914307, 0.4818410873413086]","[3.0, 4.0]","[2.4652209281921387, 1.064974069595337]","[0.0, 0.0]",0.0,0.0,5.582764148712158,1634395798.725088,1,-1,0,-1,0.5333333333333333,0.0,15,8,0,13,"[0, 0]","[0, 0]","[0, 0]","[3, 2]","[3, 2]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[3, 2]","[3, 2]","[0, 0]",1NR,1NR,10.0,1
13,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[0.2652900218963623, 0.5818498134613037]","[2.0, 4.0]","[0.7486929893493652, 0.9152688980102539]","[0.0, 0.0]",0.0,0.0,5.849877119064331,1634395806.274855,0,-1,1,-1,0.6666666666666666,0.0,15,10,0,14,"[0, 1]","[0, 1]","[0, 0]","[2, 1]","[2, 1]","[0, 0]","[0, 1]","[0, 1]","[0, 0]","[2, 1]","[2, 1]","[0, 0]",2NR,2NR,11.0,2
14,"[-1.0, 1.0]",-1.0,1.0,1.0,"[0.2991218566894531, 0.41593289375305176]","[2.0, 3.0]","[0.9666550159454346, 0.6167418956756592]","[0.0, 1.0]",0.0,1.0,5.5828938484191895,1634395813.891395,1,1,0,-1,0.6,0.0,15,9,0,15,"[1, 0]","[1, 0]","[0, 0]","[1, 11]","[1, 0]","[0, 11]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]",3NR,3NR,12.0,3
15,"[1.0, 1.0]",1.0,1.0,1.0,"[0.4154839515686035, 0.44854211807250977]","[2.0, 3.0]","[1.2142350673675537, 0.9316620826721191]","[1.0, 1.0]",1.0,1.0,4.517050743103027,1634395821.740482,0,1,1,1,0.6,1.0,10,6,0,16,"[0, 0]","[0, 0]","[0, 0]","[12, 10]","[0, 0]","[12, 10]","[0, 0]","[0, 0]","[0, 0]","[11, 10]","[11, 0]","[0, 10]",1R,1R,0.0,4
16,"[1.0, 1.0]",1.0,1.0,1.0,"[0.43268895149230957, 0.465893030166626]","[3.0, 4.0]","[0.8817119598388672, 0.5660359859466553]","[1.0, 1.0]",1.0,1.0,4.500572919845581,1634395827.990377,0,1,1,1,0.4,1.0,10,4,0,17,"[0, 0]","[0, 0]","[0, 0]","[11, 9]","[0, 0]","[11, 9]","[0, 0]","[0, 0]","[0, 0]","[10, 9]","[10, 0]","[0, 9]",1R,1R,1.0,5
17,"[1.0, 1.0]",1.0,1.0,1.0,"[0.1494588851928711, 0.017503023147583008]","[3.0, 4.0]","[0.8825840950012207, 0.5651731491088867]","[1.0, 1.0]",1.0,1.0,4.099636077880859,1634395834.574573,1,1,0,1,0.75,1.0,8,6,0,18,"[0, 0]","[0, 0]","[0, 0]","[10, 8]","[0, 0]","[10, 8]","[0, 0]","[0, 0]","[0, 0]","[9, 8]","[9, 0]","[0, 8]",1R,1R,2.0,6
18,"[1.0, 1.0]",1.0,1.0,1.0,"[0.19772005081176758, 0.0]","[3.0, 4.0]","[0.7151470184326172, 0.18133306503295898]","[1.0, 1.0]",1.0,1.0,2.69956111907959,1634395840.491107,1,1,0,1,1.0,1.0,1,1,0,19,"[0, 0]","[0, 0]","[0, 0]","[9, 7]","[0, 0]","[9, 7]","[0, 0]","[0, 0]","[0, 0]","[8, 7]","[8, 0]","[0, 7]",1R,1R,3.0,7
19,"[1.0, 1.0]",1.0,1.0,1.0,"[0.24902606010437012, 0.11589813232421875]","[3.0, 4.0]","[0.599052906036377, 0.26578187942504883]","[1.0, 1.0]",1.0,1.0,4.482870101928711,1634395844.957665,0,1,1,1,0.7,1.0,10,7,0,20,"[0, 0]","[0, 0]","[0, 0]","[8, 6]","[0, 0]","[8, 6]","[0, 0]","[0, 0]","[0, 0]","[7, 6]","[7, 0]","[0, 6]",1R,1R,4.0,8
20,"[1.0, 1.0]",1.0,1.0,1.0,"[0.2314901351928711, 0.0]","[3.0, 4.0]","[0.6816329956054688, 0.2978980541229248]","[1.0, 1.0]",1.0,1.0,3.299503803253174,1634395851.141047,1,1,0,1,0.75,1.0,4,3,0,21,"[0, 0]","[0, 0]","[0, 0]","[7, 5]","[0, 0]","[7, 5]","[0, 0]","[0, 0]","[0, 0]","[6, 5]","[6, 0]","[0, 5]",1R,1R,5.0,9
21,"[1.0, 1.0]",1.0,1.0,1.0,"[0.26473402976989746, 0.09729194641113281]","[3.0, 4.0]","[0.6813058853149414, 0.34795713424682617]","[1.0, 1.0]",1.0,1.0,5.849777936935425,1634395856.224234,0,1,1,1,0.7333333333333333,0.0,15,11,0,22,"[0, 0]","[0, 0]","[0, 0]","[6, 4]","[0, 0]","[6, 4]","[0, 0]","[0, 0]","[0, 0]","[5, 4]","[5, 0]","[0, 4]",1NR,1NR,6.0,10
22,"[1.0, 1.0]",1.0,1.0,1.0,"[0.44774675369262695, 0.5143938064575195]","[3.0, 3.0]","[1.0646567344665527, 0.7312688827514648]","[1.0, 1.0]",1.0,1.0,4.899679183959961,1634395864.207466,1,1,0,1,0.9166666666666666,1.0,12,11,0,23,"[0, 0]","[0, 0]","[0, 0]","[5, 3]","[0, 0]","[5, 3]","[0, 0]","[0, 0]","[0, 0]","[4, 3]","[4, 0]","[0, 3]",1R,1R,7.0,11
23,"[1.0, 1.0]",1.0,1.0,-1.0,"[0.18177390098571777, 0.16505718231201172]","[3.0, 4.0]","[0.6486179828643799, 0.3309059143066406]","[0.0, 0.0]",0.0,0.0,5.84966516494751,1634395870.890893,0,1,1,1,0.5333333333333333,0.0,15,8,0,24,"[0, 0]","[0, 0]","[0, 0]","[4, 2]","[0, 0]","[4, 2]","[0, 0]","[0, 0]","[0, 0]","[3, 2]","[3, 0]","[0, 2]",1NR,1NR,8.0,1
