,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.47368421052631576,AP,0.45454545454545453,0.5,2021_09_16
1,-10,0.717948717948718,AP,0.7777777777777778,0.7,2021_09_16
2,-9,0.7948717948717948,AP,0.75,0.8666666666666667,2021_09_16
3,-8,0.9487179487179487,AP,0.9444444444444444,0.9523809523809523,2021_09_16
4,-7,0.9743589743589743,AP,1.0,0.9473684210526315,2021_09_16
5,-6,0.9487179487179487,AP,0.9473684210526315,0.95,2021_09_16
6,-5,0.9487179487179487,AP,0.8666666666666667,1.0,2021_09_16
7,-4,0.8717948717948718,AP,0.8947368421052632,0.85,2021_09_16
8,-3,0.9743589743589743,AP,1.0,0.95,2021_09_16
9,-2,0.9743589743589743,AP,0.9230769230769231,1.0,2021_09_16
10,-1,0.9230769230769231,AP,0.9473684210526315,0.9,2021_09_16
11,0,0.10256410256410256,AP,0.05,0.15789473684210525,2021_09_16
12,1,0.28205128205128205,AP,0.25,0.3157894736842105,2021_09_16
13,2,0.6923076923076923,AP,0.6666666666666666,0.7222222222222222,2021_09_16
14,3,0.9487179487179487,AP,0.9411764705882353,0.9545454545454546,2021_09_16
15,4,0.8974358974358975,AP,0.8571428571428571,0.9444444444444444,2021_09_16
16,5,1.0,AP,1.0,1.0,2021_09_16
17,6,0.9487179487179487,AP,0.9523809523809523,0.9444444444444444,2021_09_16
18,7,0.9743589743589743,AP,1.0,0.9583333333333334,2021_09_16
19,8,0.9487179487179487,AP,0.9411764705882353,0.9545454545454546,2021_09_16
20,9,0.9210526315789473,AP,0.8235294117647058,1.0,2021_09_16
21,10,0.9473684210526315,AP,0.9166666666666666,0.9615384615384616,2021_09_16
