,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.45,CK,0.5263157894736842,0.38095238095238093,2021_09_28
1,-10,0.575,CK,0.47619047619047616,0.6842105263157895,2021_09_28
2,-9,0.75,CK,0.7692307692307693,0.7407407407407407,2021_09_28
3,-8,0.9,CK,0.9473684210526315,0.8571428571428571,2021_09_28
4,-7,0.975,CK,1.0,0.9285714285714286,2021_09_28
5,-6,0.95,CK,0.9545454545454546,0.9444444444444444,2021_09_28
6,-5,0.9,CK,0.9047619047619048,0.8947368421052632,2021_09_28
7,-4,0.9,CK,0.9130434782608695,0.8823529411764706,2021_09_28
8,-3,0.925,CK,0.7692307692307693,1.0,2021_09_28
9,-2,0.9,CK,0.8666666666666667,0.92,2021_09_28
10,-1,0.925,CK,0.9583333333333334,0.875,2021_09_28
11,0,0.1,CK,0.15,0.05,2021_09_28
12,1,0.28205128205128205,CK,0.3,0.2631578947368421,2021_09_28
13,2,0.5897435897435898,CK,0.5789473684210527,0.6,2021_09_28
14,3,0.7692307692307693,CK,0.8421052631578947,0.7,2021_09_28
15,4,0.9487179487179487,CK,0.9523809523809523,0.9444444444444444,2021_09_28
16,5,0.9230769230769231,CK,0.9047619047619048,0.9444444444444444,2021_09_28
17,6,0.9487179487179487,CK,1.0,0.8947368421052632,2021_09_28
18,7,0.9487179487179487,CK,0.9090909090909091,1.0,2021_09_28
19,8,0.9487179487179487,CK,0.9375,0.9565217391304348,2021_09_28
20,9,0.9487179487179487,CK,0.8461538461538461,1.0,2021_09_28
21,10,0.9230769230769231,CK,0.9130434782608695,0.9375,2021_09_28
