,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,confidence,confidence_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,trial_num,switched_self,switched_self_l2r,switched_self_r2l,n_pre_switch_self,n_pre_switch_self_l2r,n_pre_switch_self_r2l,switched_actor,switched_actor_l2r,switched_actor_r2l,n_pre_switch_actor,n_pre_switch_actor_l2r,n_pre_switch_actor_r2l,history,alt_history,pos_in_block,pos_in_block_obj
0,"[1.0, -1.0]",1.0,-1.0,1.0,"[0.6668579578399658, 0.9837720394134521]","[3.0, 1.0]","[1.0663440227508545, 1.3166768550872803]","[1.0, 0.0]",1.0,0.0,5.583675146102905,1631821641.3650508,1,-1,0,1,0.7333333333333333,0.0,15,11,0,1,"[1, 0]","[0, 0]","[1, 0]","[1, 2]","[0, 2]","[1, 0]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]",1NRO,1NR,0.0,1
1,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[0.5816400051116943, 0.3486449718475342]","[1.0, 1.0]","[1.0651111602783203, 0.8484580516815186]","[0.0, 0.0]",0.0,0.0,5.583346843719482,1631821649.19915,1,-1,0,-1,0.6666666666666666,0.0,15,10,0,2,"[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]",2NRO,2NR,1.0,2
2,"[1.0, 1.0]",1.0,1.0,1.0,"[0.4326179027557373, 0.8158168792724609]","[1.0, 1.0]","[1.0488169193267822, 1.9489977359771729]","[1.0, 1.0]",1.0,1.0,2.899667978286743,1631821657.682686,0,1,1,1,1.0,1.0,2,2,0,3,"[0, 0]","[0, 0]","[0, 0]","[12, 10]","[0, 0]","[12, 10]","[0, 0]","[0, 0]","[0, 0]","[12, 10]","[0, 0]","[12, 10]",1R,1R,0.0,3
3,"[1.0, 1.0]",1.0,1.0,1.0,"[0.4837920665740967, 0.4674091339111328]","[4.0, 4.0]","[0.8338942527770996, 0.8837120532989502]","[1.0, 1.0]",1.0,1.0,5.583259105682373,1631821662.182736,1,1,0,1,0.6,0.0,15,9,0,4,"[0, 0]","[0, 0]","[0, 0]","[11, 9]","[0, 0]","[11, 9]","[0, 0]","[0, 0]","[0, 0]","[11, 9]","[0, 0]","[11, 9]",1NR,1NR,1.0,4
4,"[1.0, 1.0]",1.0,1.0,1.0,"[0.3659389019012451, 0.0]","[3.0, 4.0]","[0.6157889366149902, 0.31575608253479004]","[1.0, 1.0]",1.0,1.0,5.84955096244812,1631821669.516345,0,1,1,1,0.8,0.0,15,12,0,5,"[0, 0]","[0, 0]","[0, 0]","[10, 8]","[0, 0]","[10, 8]","[0, 0]","[0, 0]","[0, 0]","[10, 8]","[0, 0]","[10, 8]",2NR,2NR,2.0,5
5,"[1.0, 1.0]",1.0,1.0,1.0,"[0.46480798721313477, 0.016453981399536133]","[3.0, 4.0]","[0.7988381385803223, 0.29836082458496094]","[1.0, 1.0]",1.0,1.0,4.116548776626587,1631821677.2994502,0,1,1,1,0.875,1.0,8,7,0,6,"[0, 0]","[0, 0]","[0, 0]","[9, 7]","[0, 0]","[9, 7]","[0, 0]","[0, 0]","[0, 0]","[9, 7]","[0, 0]","[9, 7]",1R,1R,3.0,6
6,"[1.0, 1.0]",1.0,1.0,1.0,"[0.06404590606689453, 0.01503610610961914]","[4.0, 4.0]","[0.44762682914733887, 0.24740290641784668]","[1.0, 1.0]",1.0,1.0,3.299790143966675,1631821683.0326688,1,1,0,1,1.0,1.0,4,4,0,7,"[0, 0]","[0, 0]","[0, 0]","[8, 6]","[0, 0]","[8, 6]","[0, 0]","[0, 0]","[0, 0]","[8, 6]","[0, 0]","[8, 6]",1R,1R,4.0,7
7,"[1.0, 1.0]",1.0,1.0,1.0,"[0.2988321781158447, 0.01526021957397461]","[4.0, 4.0]","[0.5488879680633545, 0.2988321781158447]","[1.0, 1.0]",1.0,1.0,4.499296188354492,1631821687.732864,1,1,0,1,1.0,1.0,10,10,0,8,"[0, 0]","[0, 0]","[0, 0]","[7, 5]","[0, 0]","[7, 5]","[0, 0]","[0, 0]","[0, 0]","[7, 5]","[0, 0]","[7, 5]",1R,1R,5.0,8
8,"[1.0, 1.0]",1.0,1.0,1.0,"[0.13277482986450195, 0.08370494842529297]","[4.0, 4.0]","[0.3999619483947754, 0.1833488941192627]","[1.0, 1.0]",1.0,1.0,5.582175970077515,1631821693.666204,1,1,0,1,0.5333333333333333,0.0,15,8,0,9,"[0, 0]","[0, 0]","[0, 0]","[6, 4]","[0, 0]","[6, 4]","[0, 0]","[0, 0]","[0, 0]","[6, 4]","[0, 0]","[6, 4]",1NR,1NR,6.0,9
9,"[1.0, 1.0]",1.0,1.0,1.0,"[0.26471805572509766, 0.016180992126464844]","[2.0, 4.0]","[0.4813210964202881, 0.2480940818786621]","[1.0, 1.0]",1.0,1.0,3.0994858741760254,1631821700.832266,0,1,1,1,1.0,1.0,3,3,0,10,"[0, 0]","[0, 0]","[0, 0]","[5, 3]","[0, 0]","[5, 3]","[0, 0]","[0, 0]","[0, 0]","[5, 3]","[0, 0]","[5, 3]",1R,1R,7.0,10
