,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,confidence,confidence_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,trial_num,switched_self,switched_self_l2r,switched_self_r2l,n_pre_switch_self,n_pre_switch_self_l2r,n_pre_switch_self_r2l,switched_actor,switched_actor_l2r,switched_actor_r2l,n_pre_switch_actor,n_pre_switch_actor_l2r,n_pre_switch_actor_r2l,history,alt_history,pos_in_block,pos_in_block_obj
0,"[-1.0, 1.0]",-1.0,1.0,-1.0,"[1.2992262840270996, 1.4166011810302734]","[4.0, 1.0]","[1.899101972579956, 1.7998971939086914]","[1.0, 0.0]",1.0,0.0,5.849614143371582,1628627381.35349,0,-1,1,1,0.7333333333333333,0.0,15,11,0,1,"[0, 1]","[0, 0]","[0, 1]","[15, 1]","[15, 0]","[0, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]",1NRO,1NR,0.0,1
1,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.715857982635498, 0.6492528915405273]","[4.0, 1.0]","[2.065865993499756, 1.0659337043762207]","[1.0, 1.0]",1.0,1.0,3.3496549129486084,1628627390.087448,0,-1,1,-1,0.75,1.0,4,3,0,2,"[0, 0]","[0, 0]","[0, 0]","[14, 13]","[14, 13]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[14, 13]","[14, 13]","[0, 0]",1R,1R,0.0,2
2,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.632357120513916, 0.5150389671325684]","[4.0, 2.0]","[1.615739107131958, 1.5991041660308838]","[1.0, 1.0]",1.0,1.0,5.849499940872192,1628627396.23737,0,-1,1,-1,0.5333333333333333,0.0,15,8,0,3,"[0, 0]","[0, 0]","[0, 0]","[13, 12]","[13, 12]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[13, 12]","[13, 12]","[0, 0]",1NR,1NR,1.0,3
3,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.8316490650177002, 0.21511316299438477]","[4.0, 4.0]","[1.3983042240142822, 0.5483319759368896]","[1.0, 1.0]",1.0,1.0,3.516044855117798,1628627404.620464,1,-1,0,-1,0.8,1.0,5,4,0,4,"[0, 0]","[0, 0]","[0, 0]","[12, 11]","[12, 11]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[12, 11]","[12, 11]","[0, 0]",1R,1R,2.0,4
4,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.49786901473999023, 0.39908790588378906]","[4.0, 4.0]","[1.3312220573425293, 0.7654910087585449]","[1.0, 1.0]",1.0,1.0,2.7179830074310303,1628627410.6528351,0,-1,1,-1,1.0,1.0,1,1,0,5,"[0, 0]","[0, 0]","[0, 0]","[11, 10]","[11, 10]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[11, 10]","[11, 10]","[0, 0]",1R,1R,3.0,5
5,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.4982719421386719, 0.19769001007080078]","[4.0, 4.0]","[1.1815779209136963, 0.8316709995269775]","[1.0, 1.0]",1.0,1.0,2.6997711658477783,1628627415.603561,0,-1,1,-1,1.0,1.0,1,1,0,6,"[0, 0]","[0, 0]","[0, 0]","[10, 9]","[10, 9]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[10, 9]","[10, 9]","[0, 0]",1R,1R,4.0,6
6,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.3327007293701172, 0.09969782829284668]","[4.0, 4.0]","[0.9158458709716797, 0.6150367259979248]","[1.0, 1.0]",1.0,1.0,2.749598979949951,1628627420.42017,1,-1,0,-1,1.0,1.0,1,1,0,7,"[0, 0]","[0, 0]","[0, 0]","[9, 8]","[9, 8]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[9, 8]","[9, 8]","[0, 0]",1R,1R,5.0,7
7,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.4649178981781006, 0.415118932723999]","[4.0, 4.0]","[1.1141948699951172, 0.7815778255462646]","[1.0, 1.0]",1.0,1.0,4.5004191398620605,1628627425.20275,1,-1,0,-1,0.6,1.0,10,6,0,8,"[0, 0]","[0, 0]","[0, 0]","[8, 7]","[8, 7]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[8, 7]","[8, 7]","[0, 0]",1R,1R,6.0,8
8,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.44886183738708496, 0.21532106399536133]","[4.0, 4.0]","[1.0489380359649658, 0.5647599697113037]","[1.0, 1.0]",1.0,1.0,3.682458877563477,1628627431.720544,0,-1,1,-1,0.6666666666666666,1.0,6,4,0,9,"[0, 0]","[0, 0]","[0, 0]","[7, 6]","[7, 6]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[7, 6]","[7, 6]","[0, 0]",1R,1R,7.0,9
9,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.5496711730957031, 0.23316407203674316]","[4.0, 4.0]","[1.1489231586456299, 0.6498920917510986]","[1.0, 1.0]",1.0,1.0,3.300535202026367,1628627437.402446,0,-1,1,-1,0.75,1.0,4,3,0,10,"[0, 0]","[0, 0]","[0, 0]","[6, 5]","[6, 5]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[6, 5]","[6, 5]","[0, 0]",1R,1R,8.0,10
10,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.3152477741241455, 0.29880189895629883]","[4.0, 4.0]","[0.8654170036315918, 0.7817819118499756]","[1.0, 1.0]",1.0,1.0,2.8993730545043945,1628627442.703437,0,-1,1,-1,1.0,1.0,2,2,0,11,"[0, 0]","[0, 0]","[0, 0]","[5, 4]","[5, 4]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[5, 4]","[5, 4]","[0, 0]",1R,1R,9.0,11
11,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.6171629428863525, 0.4670379161834717]","[4.0, 4.0]","[1.2004008293151855, 0.8004429340362549]","[1.0, 1.0]",1.0,1.0,2.682919979095459,1628627447.619764,0,-1,1,-1,1.0,1.0,1,1,0,12,"[0, 0]","[0, 0]","[0, 0]","[4, 3]","[4, 3]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[4, 3]","[4, 3]","[0, 0]",1R,1R,10.0,12
12,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[0.3484652042388916, 0.33195018768310547]","[4.0, 4.0]","[1.1151161193847656, 0.7819352149963379]","[0.0, 0.0]",0.0,0.0,5.848934173583984,1628627452.636276,0,-1,1,-1,0.8,0.0,15,12,0,13,"[0, 0]","[0, 0]","[0, 0]","[3, 2]","[3, 2]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[3, 2]","[3, 2]","[0, 0]",1NR,1NR,11.0,1
13,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[0.5153610706329346, 0.5319302082061768]","[3.0, 3.0]","[1.830963134765625, 0.915168046951294]","[0.0, 0.0]",0.0,0.0,5.583760976791382,1628627461.452018,1,-1,0,-1,0.6666666666666666,0.0,15,10,0,14,"[0, 1]","[0, 1]","[0, 0]","[2, 1]","[2, 1]","[0, 0]","[0, 1]","[0, 1]","[0, 0]","[2, 1]","[2, 1]","[0, 0]",2NR,2NR,12.0,2
14,"[-1.0, 1.0]",-1.0,1.0,1.0,"[0.4159817695617676, 1.3491730690002441]","[2.0, 2.0]","[1.1651430130004883, 1.7983779907226562]","[0.0, 1.0]",0.0,1.0,5.582965135574341,1628627470.001858,1,1,0,-1,0.5333333333333333,0.0,15,8,0,15,"[1, 0]","[1, 0]","[0, 0]","[1, 16]","[1, 0]","[0, 16]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]",3NR,3NR,13.0,3
15,"[1.0, 1.0]",1.0,1.0,1.0,"[0.4484732151031494, 0.36607909202575684]","[3.0, 3.0]","[1.0327811241149902, 1.4325730800628662]","[1.0, 1.0]",1.0,1.0,5.582081079483032,1628627478.235806,1,1,0,1,0.4666666666666667,0.0,15,7,0,16,"[0, 0]","[0, 0]","[0, 0]","[14, 15]","[0, 0]","[14, 15]","[0, 0]","[0, 0]","[0, 0]","[14, 16]","[0, 16]","[14, 0]",1NRO,4NR,14.0,4
16,"[1.0, 1.0]",1.0,1.0,1.0,"[0.4819302558898926, 0.8487441539764404]","[3.0, 2.0]","[1.2320611476898193, 1.44852614402771]","[1.0, 1.0]",1.0,1.0,3.5162899494171143,1628627486.352436,1,1,0,1,0.8,1.0,5,4,0,17,"[0, 0]","[0, 0]","[0, 0]","[13, 14]","[0, 0]","[13, 14]","[0, 0]","[0, 0]","[0, 0]","[13, 15]","[0, 15]","[13, 0]",1R,1R,0.0,5
