,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,confidence,confidence_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,trial_num,switched_self,switched_self_l2r,switched_self_r2l,n_pre_switch_self,n_pre_switch_self_l2r,n_pre_switch_self_r2l,switched_actor,switched_actor_l2r,switched_actor_r2l,n_pre_switch_actor,n_pre_switch_actor_l2r,n_pre_switch_actor_r2l,history,alt_history,pos_in_block,pos_in_block_obj
0,"[1.0, 1.0]",1.0,1.0,-1.0,"[2.7673518657684326, 1.8326611518859863]","[4.0, 1.0]","[3.449331045150757, 2.1993448734283447]","[0.0, 0.0]",0.0,0.0,5.599477052688599,1628343309.095277,1,1,0,1,0.6,0.0,15,9,0,1,"[0, 1]","[0, 0]","[0, 1]","[2, 1]","[0, 0]","[2, 1]","[0, 1]","[0, 0]","[0, 1]","[2, 1]","[0, 0]","[2, 1]",1NRO,1NR,0.0,1
1,"[1.0, -1.0]",1.0,-1.0,-1.0,"[1.2488226890563965, 0.3653078079223633]","[4.0, 1.0]","[2.231865882873535, 0.6809628009796143]","[0.0, 1.0]",0.0,1.0,5.582992076873779,1628343317.978367,1,-1,0,1,0.6,0.0,15,9,0,2,"[1, 0]","[0, 0]","[1, 0]","[1, 16]","[0, 16]","[1, 0]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]",2NRO,2NR,1.0,2
2,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.9974820613861084, 0.3646810054779053]","[2.0, 1.0]","[1.731745958328247, 0.6818838119506836]","[1.0, 1.0]",1.0,1.0,3.299622058868408,1628343326.578136,0,-1,1,-1,0.75,1.0,4,3,0,3,"[0, 0]","[0, 0]","[0, 0]","[16, 15]","[16, 15]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[16, 15]","[16, 15]","[0, 0]",1R,1R,0.0,3
3,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.44870877265930176, 0.2819478511810303]","[4.0, 4.0]","[1.1317367553710938, 0.6811957359313965]","[1.0, 1.0]",1.0,1.0,5.59965705871582,1628343332.077961,1,-1,0,-1,0.6,0.0,15,9,0,4,"[0, 0]","[0, 0]","[0, 0]","[15, 14]","[15, 14]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[15, 14]","[15, 14]","[0, 0]",1NR,1NR,1.0,4
4,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.8992550373077393, 0.44912195205688477]","[4.0, 4.0]","[1.599133014678955, 0.7655651569366455]","[1.0, 1.0]",1.0,1.0,5.099480867385864,1628343340.111321,1,-1,0,-1,0.7692307692307693,1.0,13,10,0,5,"[0, 0]","[0, 0]","[0, 0]","[14, 13]","[14, 13]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[14, 13]","[14, 13]","[0, 0]",1R,1R,2.0,5
5,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.5154387950897217, 0.2828378677368164]","[4.0, 4.0]","[1.2316398620605469, 0.8662028312683105]","[1.0, 1.0]",1.0,1.0,5.083148956298828,1628343347.343482,1,-1,0,-1,0.7692307692307693,1.0,13,10,0,6,"[0, 0]","[0, 0]","[0, 0]","[13, 12]","[13, 12]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[13, 12]","[13, 12]","[0, 0]",1R,1R,3.0,6
6,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.26543283462524414, 0.0]","[4.0, 4.0]","[0.8315768241882324, 0.3485429286956787]","[1.0, 1.0]",1.0,1.0,5.849735260009766,1628343354.527228,0,-1,1,-1,0.6666666666666666,0.0,15,10,0,7,"[0, 0]","[0, 0]","[0, 0]","[12, 11]","[12, 11]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[12, 11]","[12, 11]","[0, 0]",1NR,1NR,4.0,7
7,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.2998812198638916, 0.3165302276611328]","[4.0, 4.0]","[0.9662621021270752, 0.6996903419494629]","[1.0, 1.0]",1.0,1.0,5.849588871002197,1628343362.243857,0,-1,1,-1,0.6,0.0,15,9,0,8,"[0, 0]","[0, 0]","[0, 0]","[11, 10]","[11, 10]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[11, 10]","[11, 10]","[0, 0]",2NR,2NR,5.0,8
8,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.49844980239868164, 0.24907803535461426]","[4.0, 3.0]","[0.9811220169067383, 0.5486631393432617]","[1.0, 1.0]",1.0,1.0,5.516920804977417,1628343370.342981,0,-1,1,-1,0.8,1.0,15,12,0,9,"[0, 0]","[0, 0]","[0, 0]","[10, 9]","[10, 9]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[10, 9]","[10, 9]","[0, 0]",1R,1R,6.0,9
9,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.5484299659729004, 0.1486039161682129]","[4.0, 4.0]","[1.0648000240325928, 0.4983189105987549]","[1.0, 1.0]",1.0,1.0,5.133316040039063,1628343378.026549,1,-1,0,-1,0.6153846153846154,1.0,13,8,0,10,"[0, 0]","[0, 0]","[0, 0]","[9, 8]","[9, 8]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[9, 8]","[9, 8]","[0, 0]",1R,1R,7.0,10
10,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.5164899826049805, 0.3335139751434326]","[4.0, 4.0]","[1.2659311294555664, 0.7664740085601807]","[1.0, 1.0]",1.0,1.0,5.583693027496338,1628343385.326025,1,-1,0,-1,0.4666666666666667,0.0,15,7,0,11,"[0, 0]","[0, 0]","[0, 0]","[8, 7]","[8, 7]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[8, 7]","[8, 7]","[0, 0]",1NR,1NR,8.0,11
11,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.7492930889129639, 0.34995126724243164]","[4.0, 4.0]","[1.2000880241394043, 0.7492930889129639]","[1.0, 1.0]",1.0,1.0,3.0995142459869385,1628343393.326526,1,-1,0,-1,1.0,1.0,3,3,0,12,"[0, 0]","[0, 0]","[0, 0]","[7, 6]","[7, 6]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[7, 6]","[7, 6]","[0, 0]",1R,1R,9.0,12
12,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.46603894233703613, 0.3002181053161621]","[4.0, 4.0]","[0.9502050876617432, 0.6000571250915527]","[1.0, 1.0]",1.0,1.0,3.2987427711486816,1628343398.143044,0,-1,1,-1,0.5,1.0,4,2,0,13,"[0, 0]","[0, 0]","[0, 0]","[6, 5]","[6, 5]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[6, 5]","[6, 5]","[0, 0]",1R,1R,10.0,13
13,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.4991271495819092, 0.2826979160308838]","[4.0, 4.0]","[1.1159112453460693, 0.7656340599060059]","[1.0, 1.0]",1.0,1.0,2.699474811553955,1628343403.4096482,0,-1,1,-1,1.0,1.0,1,1,0,14,"[0, 0]","[0, 0]","[0, 0]","[5, 4]","[5, 4]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[5, 4]","[5, 4]","[0, 0]",1R,1R,11.0,14
14,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.36695194244384766, 0.4325079917907715]","[4.0, 4.0]","[0.9833359718322754, 0.6501917839050293]","[1.0, 1.0]",1.0,1.0,5.599456071853638,1628343407.842772,1,-1,0,-1,0.6,0.0,15,9,0,15,"[0, 0]","[0, 0]","[0, 0]","[4, 3]","[4, 3]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[4, 3]","[4, 3]","[0, 0]",1NR,1NR,12.0,15
