,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Confidence,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
0,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.632357120513916,1.0,0.0,1.0,CK,2021_08_10
1,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.49786901473999023,1.0,2.0,3.0,CK,2021_08_10
2,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.4982719421386719,1.0,3.0,4.0,CK,2021_08_10
3,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.3327007293701172,1.0,4.0,5.0,CK,2021_08_10
4,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.4649178981781006,1.0,5.0,6.0,CK,2021_08_10
5,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.44886183738708496,1.0,6.0,7.0,CK,2021_08_10
6,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.5496711730957031,1.0,7.0,8.0,CK,2021_08_10
7,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.3152477741241455,1.0,8.0,9.0,CK,2021_08_10
8,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.6171629428863525,1.0,9.0,10.0,CK,2021_08_10
9,1R,Low,1.0,1.0,0.0,4.0,1.0,Observer,0.3484652042388916,0.0,10.0,11.0,CK,2021_08_10
10,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.21491408348083496,1.0,0.0,16.0,CK,2021_08_10
11,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.35030102729797363,1.0,2.0,18.0,CK,2021_08_10
12,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.4487287998199463,1.0,4.0,20.0,CK,2021_08_10
13,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.5819680690765381,1.0,5.0,21.0,CK,2021_08_10
14,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.5332341194152832,1.0,6.0,22.0,CK,2021_08_10
15,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,1.54905104637146,1.0,7.0,23.0,CK,2021_08_10
16,1R,Low,2.0,2.0,0.0,4.0,1.0,Observer,0.8150010108947754,0.0,9.0,25.0,CK,2021_08_10
17,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.09784388542175293,1.0,0.0,32.0,CK,2021_08_10
18,1R,Med,9.0,9.0,0.0,4.0,0.0,Actor,0.3658101558685303,1.0,3.0,35.0,CK,2021_08_10
19,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.33161377906799316,1.0,6.0,38.0,CK,2021_08_10
20,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.0823206901550293,1.0,9.0,41.0,CK,2021_08_10
21,1R,High,12.0,12.0,0.0,4.0,0.0,Observer,0.6160318851470947,1.0,0.0,45.0,CK,2021_08_10
22,1R,Low,7.0,7.0,0.0,4.0,0.0,Observer,0.44867372512817383,1.0,2.0,47.0,CK,2021_08_10
23,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.3151588439941406,1.0,4.0,49.0,CK,2021_08_10
24,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.3483109474182129,1.0,5.0,50.0,CK,2021_08_10
25,1R,Low,8.0,8.0,0.0,4.0,0.0,Actor,0.29855799674987793,1.0,6.0,51.0,CK,2021_08_10
26,1R,Low,2.0,2.0,0.0,4.0,1.0,Actor,0.16596603393554688,0.0,9.0,54.0,CK,2021_08_10
27,1R,Low,7.0,7.0,0.0,4.0,0.0,Observer,0.3156149387359619,1.0,0.0,59.0,CK,2021_08_10
28,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.38185787200927734,1.0,1.0,60.0,CK,2021_08_10
29,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.04883003234863281,1.0,2.0,61.0,CK,2021_08_10
30,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.3654642105102539,1.0,3.0,62.0,CK,2021_08_10
31,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.19795513153076172,1.0,4.0,63.0,CK,2021_08_10
32,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.5816309452056885,1.0,5.0,64.0,CK,2021_08_10
33,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.29868078231811523,1.0,6.0,65.0,CK,2021_08_10
34,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.449260950088501,1.0,7.0,66.0,CK,2021_08_10
35,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.7984721660614014,1.0,8.0,67.0,CK,2021_08_10
36,1R,Med,11.0,11.0,0.0,4.0,0.0,Observer,0.282639741897583,1.0,9.0,68.0,CK,2021_08_10
37,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.432391881942749,1.0,10.0,69.0,CK,2021_08_10
38,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.34838318824768066,1.0,11.0,70.0,CK,2021_08_10
39,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.015437841415405273,1.0,12.0,71.0,CK,2021_08_10
40,1R,High,15.0,15.0,0.0,4.0,0.0,Observer,0.41600608825683594,1.0,13.0,72.0,CK,2021_08_10
41,1R,Low,7.0,7.0,0.0,4.0,0.0,Observer,0.4489579200744629,1.0,15.0,74.0,CK,2021_08_10
42,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.13301420211791992,1.0,17.0,76.0,CK,2021_08_10
43,1R,Low,2.0,2.0,0.0,4.0,1.0,Actor,0.19921302795410156,0.0,18.0,77.0,CK,2021_08_10
44,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.26656484603881836,1.0,0.0,81.0,CK,2021_08_10
45,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.5157649517059326,1.0,1.0,82.0,CK,2021_08_10
