,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Confidence,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
0,1R,Low,1.0,1.0,0.0,3.0,0.0,Actor,0.2804410457611084,1.0,0.0,4.0,CK,2021_10_05
1,1R,Low,4.0,4.0,0.0,3.0,0.0,Actor,0.2487950325012207,1.0,1.0,5.0,CK,2021_10_05
2,1R,High,12.0,12.0,0.0,3.0,0.0,Observer,0.23085284233093262,1.0,2.0,6.0,CK,2021_10_05
3,1R,Low,3.0,3.0,0.0,3.0,0.0,Observer,0.2655212879180908,1.0,3.0,7.0,CK,2021_10_05
4,1R,Low,6.0,6.0,0.0,3.0,0.0,Observer,0.0660858154296875,1.0,4.0,8.0,CK,2021_10_05
5,1R,Low,2.0,2.0,0.0,3.0,0.0,Actor,0.016846895217895508,1.0,5.0,9.0,CK,2021_10_05
6,1R,Low,1.0,1.0,0.0,3.0,0.0,Actor,0.21470379829406738,1.0,6.0,10.0,CK,2021_10_05
7,1R,Med,9.0,9.0,0.0,4.0,0.0,Actor,0.16567015647888184,1.0,7.0,11.0,CK,2021_10_05
8,1R,Low,4.0,4.0,0.0,3.0,0.0,Actor,0.48339200019836426,1.0,0.0,17.0,CK,2021_10_05
9,1R,Low,8.0,8.0,0.0,3.0,0.0,Actor,0.11652898788452148,1.0,1.0,18.0,CK,2021_10_05
10,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.11554980278015137,1.0,2.0,19.0,CK,2021_10_05
11,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.2164928913116455,1.0,3.0,20.0,CK,2021_10_05
12,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.2148299217224121,1.0,4.0,21.0,CK,2021_10_05
13,1R,Low,3.0,3.0,0.0,4.0,1.0,Actor,0.3486039638519287,0.0,7.0,24.0,CK,2021_10_05
14,1R,Low,3.0,3.0,0.0,3.0,0.0,Observer,0.38232874870300293,1.0,0.0,27.0,CK,2021_10_05
15,1R,Low,7.0,7.0,0.0,3.0,0.0,Observer,0.35019397735595703,1.0,1.0,28.0,CK,2021_10_05
16,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.26599717140197754,1.0,3.0,30.0,CK,2021_10_05
17,1R,Low,6.0,6.0,0.0,3.0,0.0,Actor,0.43303990364074707,1.0,6.0,33.0,CK,2021_10_05
18,1R,Low,1.0,1.0,0.0,3.0,0.0,Observer,0.26511216163635254,1.0,8.0,35.0,CK,2021_10_05
19,1R,Low,7.0,7.0,0.0,3.0,0.0,Observer,0.7810637950897217,1.0,9.0,36.0,CK,2021_10_05
20,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.08109617233276367,1.0,10.0,37.0,CK,2021_10_05
21,1R,Low,3.0,3.0,0.0,3.0,1.0,Observer,0.0,0.0,11.0,38.0,CK,2021_10_05
22,1R,Med,10.0,10.0,0.0,3.0,0.0,Actor,0.44930315017700195,1.0,0.0,41.0,CK,2021_10_05
23,1R,High,13.0,13.0,0.0,4.0,0.0,Actor,0.23206496238708496,1.0,1.0,42.0,CK,2021_10_05
24,1R,Low,4.0,4.0,0.0,3.0,0.0,Observer,0.3986847400665283,1.0,4.0,45.0,CK,2021_10_05
25,1R,Low,5.0,5.0,0.0,3.0,0.0,Observer,0.48279714584350586,1.0,6.0,47.0,CK,2021_10_05
26,1R,Low,5.0,5.0,0.0,3.0,0.0,Actor,0.49996280670166016,1.0,7.0,48.0,CK,2021_10_05
27,1R,Low,1.0,1.0,0.0,3.0,0.0,Observer,0.10023808479309082,1.0,8.0,49.0,CK,2021_10_05
28,1R,Low,4.0,4.0,0.0,3.0,0.0,Observer,0.08306312561035156,1.0,12.0,53.0,CK,2021_10_05
29,1R,Low,2.0,2.0,0.0,3.0,0.0,Observer-incongruent,0.26682591438293457,1.0,14.0,55.0,CK,2021_10_05
30,1R,Low,2.0,2.0,0.0,3.0,0.0,Observer,0.13106489181518555,1.0,15.0,56.0,CK,2021_10_05
31,1R,Low,5.0,5.0,0.0,3.0,0.0,Actor,0.449847936630249,1.0,17.0,58.0,CK,2021_10_05
32,1R,Low,2.0,2.0,0.0,2.0,1.0,Actor,0.882537841796875,0.0,18.0,59.0,CK,2021_10_05
33,1R,Med,9.0,9.0,0.0,3.0,0.0,Actor,0.36660289764404297,1.0,0.0,62.0,CK,2021_10_05
34,1R,Low,8.0,8.0,0.0,3.0,0.0,Actor,0.2166140079498291,1.0,2.0,64.0,CK,2021_10_05
35,1R,Low,8.0,8.0,0.0,3.0,0.0,Observer,1.0639798641204834,1.0,3.0,65.0,CK,2021_10_05
36,1R,Low,1.0,1.0,0.0,3.0,0.0,Actor,0.017465829849243164,1.0,4.0,66.0,CK,2021_10_05
37,1R,Low,7.0,7.0,0.0,3.0,0.0,Observer,0.03302288055419922,1.0,5.0,67.0,CK,2021_10_05
38,1R,Low,1.0,1.0,0.0,3.0,0.0,Actor,0.29927492141723633,1.0,6.0,68.0,CK,2021_10_05
39,1R,Low,1.0,1.0,0.0,3.0,0.0,Actor,0.0,1.0,7.0,69.0,CK,2021_10_05
40,1R,Med,10.0,10.0,0.0,2.0,1.0,Actor,1.7649049758911133,0.0,9.0,71.0,CK,2021_10_05
41,1R,Low,4.0,4.0,0.0,3.0,0.0,Actor-incongruent,0.2819490432739258,1.0,0.0,78.0,CK,2021_10_05
42,1R,Low,2.0,2.0,0.0,3.0,0.0,Actor,0.03291010856628418,1.0,1.0,79.0,CK,2021_10_05
43,1R,Low,7.0,7.0,0.0,3.0,0.0,Observer-incongruent,0.18282175064086914,1.0,0.0,84.0,CK,2021_10_05
44,1R,Low,5.0,5.0,0.0,3.0,0.0,Actor,0.0,1.0,2.0,86.0,CK,2021_10_05
45,1R,Med,11.0,11.0,0.0,2.0,0.0,Observer,0.19851303100585938,1.0,3.0,87.0,CK,2021_10_05
46,1R,Low,2.0,2.0,0.0,2.0,0.0,Actor,0.0,1.0,4.0,88.0,CK,2021_10_05
47,1R,Low,2.0,2.0,0.0,2.0,0.0,Observer,0.6495182514190674,1.0,5.0,89.0,CK,2021_10_05
48,1R,Low,4.0,4.0,0.0,2.0,0.0,Observer-incongruent,0.29967594146728516,1.0,7.0,91.0,CK,2021_10_05
49,1R,Low,5.0,5.0,0.0,3.0,0.0,Observer,0.23238205909729004,1.0,8.0,92.0,CK,2021_10_05
50,1R,Low,8.0,8.0,0.0,2.0,0.0,Observer,0.06594991683959961,1.0,9.0,93.0,CK,2021_10_05
51,1R,Low,2.0,2.0,0.0,2.0,0.0,Observer,0.016968965530395508,1.0,10.0,94.0,CK,2021_10_05
52,1R,Low,3.0,3.0,0.0,3.0,1.0,Actor,0.0984649658203125,0.0,11.0,95.0,CK,2021_10_05
53,1R,Low,3.0,3.0,0.0,3.0,0.0,Actor-incongruent,0.3486931324005127,1.0,0.0,97.0,CK,2021_10_05
54,1R,Low,6.0,6.0,0.0,3.0,0.0,Observer,0.33336782455444336,1.0,1.0,98.0,CK,2021_10_05
55,1R,Low,3.0,3.0,0.0,3.0,0.0,Observer,0.09991598129272461,1.0,2.0,99.0,CK,2021_10_05
56,1R,Low,3.0,3.0,0.0,3.0,0.0,Actor,0.24984192848205566,1.0,3.0,100.0,CK,2021_10_05
57,1R,Low,1.0,1.0,0.0,3.0,0.0,Observer,0.6639790534973145,1.0,4.0,101.0,CK,2021_10_05
58,1R,Low,3.0,3.0,0.0,3.0,0.0,Observer,0.36693501472473145,1.0,5.0,102.0,CK,2021_10_05
59,1R,Low,2.0,2.0,0.0,2.0,0.0,Observer,0.18247127532958984,1.0,7.0,104.0,CK,2021_10_05
60,1R,Low,2.0,2.0,0.0,2.0,0.0,Observer,0.3665461540222168,1.0,8.0,105.0,CK,2021_10_05
61,1R,Low,2.0,2.0,0.0,3.0,0.0,Actor,0.3153188228607178,1.0,0.0,110.0,CK,2021_10_05
62,1R,Low,4.0,4.0,0.0,3.0,0.0,Actor,0.016571998596191406,1.0,1.0,111.0,CK,2021_10_05
63,1R,Low,6.0,6.0,0.0,2.0,0.0,Observer,0.24841761589050293,1.0,4.0,114.0,CK,2021_10_05
64,1R,Low,4.0,4.0,0.0,2.0,0.0,Actor,0.26537394523620605,1.0,5.0,115.0,CK,2021_10_05
65,1R,Med,9.0,9.0,0.0,2.0,0.0,Observer,0.6000990867614746,1.0,6.0,116.0,CK,2021_10_05
66,1R,Low,2.0,2.0,0.0,2.0,0.0,Observer,0.24861478805541992,1.0,7.0,117.0,CK,2021_10_05
67,1R,Low,1.0,1.0,0.0,3.0,0.0,Observer,0.24920105934143066,1.0,8.0,118.0,CK,2021_10_05
68,1R,Low,5.0,5.0,0.0,2.0,0.0,Actor,1.033951997756958,1.0,9.0,119.0,CK,2021_10_05
69,1R,Low,8.0,8.0,0.0,2.0,0.0,Actor,0.19792604446411133,1.0,10.0,120.0,CK,2021_10_05
70,1R,Low,1.0,1.0,0.0,3.0,0.0,Observer,0.3658759593963623,1.0,0.0,124.0,CK,2021_10_05
71,1R,Med,9.0,9.0,0.0,3.0,0.0,Observer,0.4822080135345459,1.0,1.0,125.0,CK,2021_10_05
72,1R,Low,4.0,4.0,0.0,3.0,0.0,Actor,0.39884305000305176,1.0,4.0,128.0,CK,2021_10_05
73,1R,Low,2.0,2.0,0.0,3.0,0.0,Observer,0.24828410148620605,1.0,5.0,129.0,CK,2021_10_05
74,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.33292388916015625,1.0,6.0,130.0,CK,2021_10_05
75,1R,Low,8.0,8.0,0.0,3.0,0.0,Actor,0.44917988777160645,1.0,7.0,131.0,CK,2021_10_05
76,1R,Low,3.0,3.0,0.0,3.0,1.0,Actor,0.2483959197998047,0.0,8.0,132.0,CK,2021_10_05
77,1R,Low,3.0,3.0,0.0,3.0,0.0,Actor,0.3164479732513428,1.0,0.0,136.0,CK,2021_10_05
78,1R,Low,2.0,2.0,0.0,3.0,0.0,Actor,0.2149639129638672,1.0,1.0,137.0,CK,2021_10_05
79,1R,Low,4.0,4.0,0.0,3.0,0.0,Actor,0.04811882972717285,1.0,2.0,138.0,CK,2021_10_05
80,1R,High,12.0,12.0,0.0,3.0,0.0,Observer,0.3323390483856201,1.0,4.0,140.0,CK,2021_10_05
81,1R,Low,7.0,7.0,0.0,2.0,0.0,Observer,0.34956908226013184,1.0,5.0,141.0,CK,2021_10_05
82,1R,Low,3.0,3.0,0.0,3.0,0.0,Actor,0.31685304641723633,1.0,6.0,142.0,CK,2021_10_05
83,1R,Low,6.0,6.0,0.0,2.0,0.0,Actor,0.2832338809967041,1.0,7.0,143.0,CK,2021_10_05
84,1R,Low,2.0,2.0,0.0,3.0,0.0,Observer,0.24851107597351074,1.0,9.0,145.0,CK,2021_10_05
85,1R,Low,6.0,6.0,0.0,2.0,0.0,Observer,0.2995569705963135,1.0,0.0,158.0,CK,2021_10_05
86,1R,Low,5.0,5.0,0.0,2.0,0.0,Observer,0.18199801445007324,1.0,2.0,160.0,CK,2021_10_05
87,1R,Low,2.0,2.0,0.0,3.0,0.0,Observer,0.0160367488861084,1.0,3.0,161.0,CK,2021_10_05
88,1R,Low,3.0,3.0,0.0,3.0,0.0,Observer,0.38365602493286133,1.0,5.0,163.0,CK,2021_10_05
89,1R,Low,7.0,7.0,0.0,2.0,1.0,Actor,0.06638789176940918,0.0,7.0,165.0,CK,2021_10_05
90,1R,Low,5.0,5.0,0.0,2.0,0.0,Observer,0.19806790351867676,1.0,0.0,169.0,CK,2021_10_05
91,1R,Low,4.0,4.0,0.0,2.0,0.0,Observer,0.29993700981140137,1.0,1.0,170.0,CK,2021_10_05
92,1R,Med,10.0,10.0,0.0,2.0,0.0,Actor,0.24987268447875977,1.0,2.0,171.0,CK,2021_10_05
93,1R,Low,5.0,5.0,0.0,2.0,0.0,Actor,0.08261513710021973,1.0,3.0,172.0,CK,2021_10_05
94,1R,Low,6.0,6.0,0.0,2.0,0.0,Observer,0.1656479835510254,1.0,4.0,173.0,CK,2021_10_05
95,1R,Low,5.0,5.0,0.0,2.0,0.0,Actor,1.4994382858276367,1.0,5.0,174.0,CK,2021_10_05
96,1R,Low,1.0,1.0,0.0,3.0,1.0,Observer,0.3829379081726074,0.0,7.0,176.0,CK,2021_10_05
97,1R,Low,4.0,4.0,0.0,3.0,0.0,Actor,0.3321511745452881,1.0,0.0,182.0,CK,2021_10_05
98,1R,Low,4.0,4.0,0.0,2.0,0.0,Actor,0.4491770267486572,1.0,1.0,183.0,CK,2021_10_05
99,1R,Low,4.0,4.0,0.0,2.0,0.0,Observer,0.26525115966796875,1.0,4.0,186.0,CK,2021_10_05
100,1R,Med,9.0,9.0,0.0,2.0,1.0,Observer,0.04887509346008301,0.0,5.0,187.0,CK,2021_10_05
101,1R,Low,5.0,5.0,0.0,2.0,0.0,Observer-incongruent,0.08339405059814453,1.0,0.0,191.0,CK,2021_10_05
102,1R,Low,1.0,1.0,0.0,2.0,0.0,Observer,0.3162078857421875,1.0,2.0,193.0,CK,2021_10_05
103,1R,Low,1.0,1.0,0.0,2.0,0.0,Actor,0.18208718299865723,1.0,3.0,194.0,CK,2021_10_05
