,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.425,AP,0.5294117647058824,0.34782608695652173,2021_09_01
1,-10,0.525,AP,0.5,0.5416666666666666,2021_09_01
2,-9,0.625,AP,0.42105263157894735,0.8095238095238095,2021_09_01
3,-8,0.825,AP,0.6956521739130435,1.0,2021_09_01
4,-7,0.975,AP,1.0,0.9545454545454546,2021_09_01
5,-6,1.0,AP,1.0,1.0,2021_09_01
6,-5,1.0,AP,1.0,1.0,2021_09_01
7,-4,0.975,AP,1.0,0.95,2021_09_01
8,-3,0.975,AP,1.0,0.95,2021_09_01
9,-2,0.95,AP,0.9375,0.9583333333333334,2021_09_01
10,-1,0.95,AP,1.0,0.8888888888888888,2021_09_01
11,0,0.1,AP,0.13333333333333333,0.08,2021_09_01
12,1,0.225,AP,0.2631578947368421,0.19047619047619047,2021_09_01
13,2,0.35,AP,0.36363636363636365,0.3333333333333333,2021_09_01
14,3,0.65,AP,0.2777777777777778,0.9545454545454546,2021_09_01
15,4,0.925,AP,0.9090909090909091,0.9444444444444444,2021_09_01
16,5,0.975,AP,1.0,0.9545454545454546,2021_09_01
17,6,1.0,AP,1.0,1.0,2021_09_01
18,7,1.0,AP,1.0,1.0,2021_09_01
19,8,1.0,AP,1.0,1.0,2021_09_01
20,9,0.9743589743589743,AP,1.0,0.9583333333333334,2021_09_01
21,10,0.9487179487179487,AP,0.9523809523809523,0.9444444444444444,2021_09_01
