,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.45,AP,0.56,0.26666666666666666,2021_09_09
1,-10,0.6,AP,0.47368421052631576,0.7142857142857143,2021_09_09
2,-9,0.85,AP,0.7647058823529411,0.9130434782608695,2021_09_09
3,-8,0.95,AP,0.9565217391304348,0.9411764705882353,2021_09_09
4,-7,1.0,AP,1.0,1.0,2021_09_09
5,-6,0.95,AP,0.9583333333333334,0.9375,2021_09_09
6,-5,0.95,AP,0.9090909090909091,1.0,2021_09_09
7,-4,1.0,AP,1.0,1.0,2021_09_09
8,-3,0.975,AP,1.0,0.9545454545454546,2021_09_09
9,-2,0.925,AP,0.8695652173913043,1.0,2021_09_09
10,-1,0.9,AP,0.8888888888888888,0.9090909090909091,2021_09_09
11,0,0.1,AP,0.1,0.1,2021_09_09
12,1,0.2,AP,0.16,0.26666666666666666,2021_09_09
13,2,0.675,AP,0.4375,0.8333333333333334,2021_09_09
14,3,0.95,AP,0.9259259259259259,1.0,2021_09_09
15,4,0.975,AP,0.95,1.0,2021_09_09
16,5,1.0,AP,1.0,1.0,2021_09_09
17,6,0.925,AP,0.9,0.95,2021_09_09
18,7,1.0,AP,1.0,1.0,2021_09_09
19,8,1.0,AP,1.0,1.0,2021_09_09
20,9,1.0,AP,1.0,1.0,2021_09_09
21,10,0.925,AP,0.9,0.95,2021_09_09
