,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.47368421052631576,AP,0.5,0.45454545454545453,2021_09_14
1,-10,0.6923076923076923,AP,0.7647058823529411,0.6363636363636364,2021_09_14
2,-9,0.8717948717948718,AP,0.9259259259259259,0.75,2021_09_14
3,-8,0.9487179487179487,AP,0.9583333333333334,0.9333333333333333,2021_09_14
4,-7,0.9743589743589743,AP,1.0,0.9523809523809523,2021_09_14
5,-6,0.9230769230769231,AP,0.8888888888888888,0.9523809523809523,2021_09_14
6,-5,0.9487179487179487,AP,0.8666666666666667,1.0,2021_09_14
7,-4,0.8974358974358975,AP,0.9,0.8947368421052632,2021_09_14
8,-3,1.0,AP,1.0,1.0,2021_09_14
9,-2,0.9230769230769231,AP,0.9,0.9473684210526315,2021_09_14
10,-1,0.9230769230769231,AP,0.8636363636363636,1.0,2021_09_14
11,0,0.1794871794871795,AP,0.22727272727272727,0.11764705882352941,2021_09_14
12,1,0.2564102564102564,AP,0.17647058823529413,0.3181818181818182,2021_09_14
13,2,0.717948717948718,AP,0.75,0.6842105263157895,2021_09_14
14,3,0.8461538461538461,AP,0.95,0.7368421052631579,2021_09_14
15,4,0.9736842105263158,AP,1.0,0.9545454545454546,2021_09_14
16,5,1.0,AP,1.0,1.0,2021_09_14
17,6,0.9736842105263158,AP,1.0,0.95,2021_09_14
18,7,1.0,AP,1.0,1.0,2021_09_14
19,8,0.9736842105263158,AP,0.95,1.0,2021_09_14
20,9,0.9736842105263158,AP,0.9523809523809523,1.0,2021_09_14
21,10,0.868421052631579,AP,0.8333333333333334,0.9285714285714286,2021_09_14
