,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.23529411764705882,AP,0.35,0.07142857142857142,2021_08_05
1,-10,0.35294117647058826,AP,0.1875,0.5,2021_08_05
2,-9,0.5294117647058824,AP,0.6,0.42857142857142855,2021_08_05
3,-8,0.6176470588235294,AP,0.631578947368421,0.6,2021_08_05
4,-7,0.7058823529411765,AP,0.6875,0.7222222222222222,2021_08_05
5,-6,0.8529411764705882,AP,0.85,0.8571428571428571,2021_08_05
6,-5,0.8823529411764706,AP,0.8421052631578947,0.9333333333333333,2021_08_05
7,-4,0.9117647058823529,AP,0.8181818181818182,0.9565217391304348,2021_08_05
8,-3,1.0,AP,1.0,1.0,2021_08_05
9,-2,1.0,AP,1.0,1.0,2021_08_05
10,-1,1.0,AP,1.0,1.0,2021_08_05
11,0,0.058823529411764705,AP,0.07692307692307693,0.047619047619047616,2021_08_05
12,1,0.058823529411764705,AP,0.10526315789473684,0.0,2021_08_05
13,2,0.17647058823529413,AP,0.058823529411764705,0.29411764705882354,2021_08_05
14,3,0.35294117647058826,AP,0.4583333333333333,0.1,2021_08_05
15,4,0.5882352941176471,AP,0.65,0.5,2021_08_05
16,5,0.7058823529411765,AP,0.7222222222222222,0.6875,2021_08_05
17,6,0.8823529411764706,AP,0.85,0.9285714285714286,2021_08_05
18,7,0.9411764705882353,AP,0.9444444444444444,0.9375,2021_08_05
19,8,0.9411764705882353,AP,0.8823529411764706,1.0,2021_08_05
20,9,1.0,AP,1.0,1.0,2021_08_05
21,10,1.0,AP,1.0,1.0,2021_08_05
