,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,confidence,confidence_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,trial_num,switched_self,switched_self_l2r,switched_self_r2l,n_pre_switch_self,n_pre_switch_self_l2r,n_pre_switch_self_r2l,switched_actor,switched_actor_l2r,switched_actor_r2l,n_pre_switch_actor,n_pre_switch_actor_l2r,n_pre_switch_actor_r2l,history,alt_history,pos_in_block,pos_in_block_obj
0,"[1.0, -1.0]",1.0,-1.0,-1.0,"[1.4834139347076416, 1.2668368816375732]","[3.0, 1.0]","[1.8335471153259277, 1.5997722148895264]","[0.0, 1.0]",0.0,1.0,5.849539041519165,1634842866.118865,0,1,1,-1,0.7333333333333333,0.0,15,11,0,1,"[0, 1]","[0, 1]","[0, 0]","[3, 1]","[0, 1]","[3, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]",1NRO,1NR,0.0,1
1,"[1.0, 1.0]",1.0,1.0,-1.0,"[0.3817880153656006, 0.3660898208618164]","[2.0, 1.0]","[0.7492110729217529, 0.49934887886047363]","[0.0, 0.0]",0.0,0.0,5.582887887954712,1634842873.635384,1,1,0,1,0.7333333333333333,0.0,15,11,0,2,"[0, 0]","[0, 0]","[0, 0]","[2, 3]","[0, 0]","[2, 3]","[0, 0]","[0, 0]","[0, 0]","[2, 3]","[0, 0]","[2, 3]",2NRO,2NR,1.0,2
2,"[1.0, 1.0]",1.0,1.0,-1.0,"[0.29804277420043945, 0.48154664039611816]","[2.0, 1.0]","[0.8980889320373535, 0.6481049060821533]","[0.0, 0.0]",0.0,0.0,5.582989931106567,1634842881.368601,1,1,0,1,0.5333333333333333,0.0,15,8,0,3,"[1, 0]","[0, 0]","[1, 0]","[1, 2]","[0, 0]","[1, 2]","[1, 0]","[0, 0]","[1, 0]","[1, 2]","[0, 0]","[1, 2]",3NRO,3NR,2.0,3
3,"[-1.0, 1.0]",-1.0,1.0,-1.0,"[0.38126325607299805, 0.04933810234069824]","[2.0, 1.0]","[0.7654483318328857, 0.19865822792053223]","[1.0, 0.0]",1.0,0.0,5.849478960037232,1634842888.8353531,0,-1,1,1,0.6,0.0,15,9,0,4,"[0, 1]","[0, 0]","[0, 1]","[10, 1]","[10, 0]","[0, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]",4NRO,4NR,3.0,4
4,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.34846997261047363, 0.34846997261047363]","[2.0, 1.0]","[0.8481919765472412, 0.4649777412414551]","[1.0, 1.0]",1.0,1.0,2.699712991714477,1634842896.518336,0,-1,1,-1,1.0,1.0,1,1,0,5,"[0, 0]","[0, 0]","[0, 0]","[9, 10]","[9, 10]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[9, 21]","[9, 0]","[0, 21]",1R,1R,0.0,5
5,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.28167009353637695, 0.3150491714477539]","[3.0, 4.0]","[0.7474942207336426, 0.4480741024017334]","[1.0, 1.0]",1.0,1.0,4.699872970581055,1634842901.0007691,0,-1,1,-1,0.8181818181818182,1.0,11,9,0,6,"[0, 0]","[0, 0]","[0, 0]","[8, 9]","[8, 9]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[8, 20]","[8, 0]","[0, 20]",1R,1R,1.0,6
6,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.11464786529541016, 0.0]","[3.0, 4.0]","[0.5477759838104248, 0.23149490356445312]","[1.0, 1.0]",1.0,1.0,4.899714231491089,1634842907.401582,1,-1,0,-1,0.8333333333333334,1.0,12,10,0,7,"[0, 0]","[0, 0]","[0, 0]","[7, 8]","[7, 8]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[7, 19]","[7, 0]","[0, 19]",1R,1R,2.0,7
7,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.13196587562561035, 0.04934287071228027]","[3.0, 4.0]","[0.481734037399292, 0.16519808769226074]","[1.0, 1.0]",1.0,1.0,3.699767827987671,1634842913.918106,0,-1,1,-1,0.6666666666666666,1.0,6,4,0,8,"[0, 0]","[0, 0]","[0, 0]","[6, 7]","[6, 7]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[6, 18]","[6, 0]","[0, 18]",1R,1R,3.0,8
8,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.2328031063079834, 0.03353595733642578]","[3.0, 4.0]","[0.8496289253234863, 0.3163168430328369]","[1.0, 1.0]",1.0,1.0,3.299574851989746,1634842919.368187,1,-1,0,-1,1.0,1.0,4,4,0,9,"[0, 0]","[0, 0]","[0, 0]","[5, 6]","[5, 6]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[5, 17]","[5, 0]","[0, 17]",1R,1R,4.0,9
9,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.19860506057739258, 0.04922008514404297]","[3.0, 4.0]","[0.7150819301605225, 0.2817649841308594]","[1.0, 1.0]",1.0,1.0,2.699635028839112,1634842924.318091,1,-1,0,-1,1.0,1.0,1,1,0,10,"[0, 0]","[0, 0]","[0, 0]","[4, 5]","[4, 5]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[4, 16]","[4, 0]","[0, 16]",1R,1R,5.0,10
10,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.0, 0.016227006912231445]","[3.0, 4.0]","[0.43207693099975586, 0.04935598373413086]","[1.0, 1.0]",1.0,1.0,5.582137107849121,1634842928.618049,1,-1,0,-1,0.5333333333333333,0.0,15,8,0,11,"[0, 0]","[0, 0]","[0, 0]","[3, 4]","[3, 4]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[3, 15]","[3, 0]","[0, 15]",1NR,1NR,6.0,11
11,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[0.3150792121887207, 0.24848413467407227]","[3.0, 4.0]","[0.865272045135498, 0.39868903160095215]","[0.0, 0.0]",0.0,0.0,5.849448919296265,1634842936.134739,0,-1,1,-1,0.8666666666666667,0.0,15,13,0,12,"[0, 0]","[0, 0]","[0, 0]","[2, 3]","[2, 3]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2, 14]","[2, 0]","[0, 14]",2NR,2NR,7.0,1
12,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[0.4496121406555176, 0.33252930641174316]","[2.0, 4.0]","[0.8657972812652588, 0.4330151081085205]","[0.0, 0.0]",0.0,0.0,5.583371877670288,1634842943.701058,1,-1,0,-1,0.7333333333333333,0.0,15,11,0,13,"[1, 0]","[1, 0]","[0, 0]","[1, 2]","[1, 2]","[0, 0]","[1, 0]","[1, 0]","[0, 0]","[1, 13]","[1, 0]","[0, 13]",3NR,3NR,8.0,2
13,"[1.0, -1.0]",1.0,-1.0,1.0,"[0.28346824645996094, 0.08323097229003906]","[2.0, 4.0]","[0.716076135635376, 0.41696619987487793]","[1.0, 0.0]",1.0,0.0,3.2836689949035645,1634842951.13377,1,-1,0,1,0.75,1.0,4,3,0,14,"[0, 1]","[0, 1]","[0, 0]","[13, 1]","[0, 1]","[13, 0]","[0, 0]","[0, 0]","[0, 0]","[13, 12]","[0, 0]","[13, 12]",1R,1R,0.0,3
