,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Confidence,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
0,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.5999882221221924,1.0,0.0,1.0,CK,2021_09_10
1,1R,Med,11.0,11.0,0.0,4.0,0.0,Actor,0.31524181365966797,1.0,2.0,3.0,CK,2021_09_10
2,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.44878697395324707,1.0,4.0,5.0,CK,2021_09_10
3,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.331895112991333,1.0,5.0,6.0,CK,2021_09_10
4,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.3166499137878418,1.0,6.0,7.0,CK,2021_09_10
5,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.4157261848449707,1.0,8.0,9.0,CK,2021_09_10
6,1R,Low,7.0,7.0,0.0,4.0,0.0,Observer,0.38256096839904785,1.0,9.0,10.0,CK,2021_09_10
7,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.01750016212463379,1.0,10.0,11.0,CK,2021_09_10
8,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.4139680862426758,1.0,11.0,12.0,CK,2021_09_10
9,1R,Low,3.0,3.0,0.0,4.0,1.0,Observer,0.399838924407959,0.0,12.0,13.0,CK,2021_09_10
10,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.36539697647094727,1.0,0.0,17.0,CK,2021_09_10
11,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.3153810501098633,1.0,1.0,18.0,CK,2021_09_10
12,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.365570068359375,1.0,3.0,20.0,CK,2021_09_10
13,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.2833671569824219,1.0,5.0,22.0,CK,2021_09_10
14,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.23295903205871582,1.0,6.0,23.0,CK,2021_09_10
15,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.3999462127685547,1.0,0.0,27.0,CK,2021_09_10
16,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.0,1.0,1.0,28.0,CK,2021_09_10
17,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.3829629421234131,1.0,2.0,29.0,CK,2021_09_10
18,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.3647730350494385,1.0,5.0,32.0,CK,2021_09_10
19,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.4488837718963623,1.0,6.0,33.0,CK,2021_09_10
20,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.39867186546325684,1.0,7.0,34.0,CK,2021_09_10
21,1R,Low,2.0,2.0,0.0,4.0,1.0,Observer,0.5154838562011719,0.0,9.0,36.0,CK,2021_09_10
22,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.3150758743286133,1.0,0.0,42.0,CK,2021_09_10
23,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.49959611892700195,1.0,1.0,43.0,CK,2021_09_10
24,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.43328189849853516,1.0,5.0,47.0,CK,2021_09_10
25,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.16601228713989258,1.0,6.0,48.0,CK,2021_09_10
26,1R,Low,7.0,7.0,0.0,4.0,0.0,Observer-incongruent,0.3644721508026123,1.0,0.0,51.0,CK,2021_09_10
27,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.16576719284057617,1.0,1.0,52.0,CK,2021_09_10
28,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.382249116897583,1.0,2.0,53.0,CK,2021_09_10
29,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.4154839515686035,1.0,4.0,55.0,CK,2021_09_10
30,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.36517786979675293,1.0,6.0,57.0,CK,2021_09_10
31,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.48336219787597656,1.0,8.0,59.0,CK,2021_09_10
32,1R,Med,9.0,9.0,0.0,4.0,0.0,Observer-incongruent,0.5155997276306152,1.0,0.0,63.0,CK,2021_09_10
33,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.4319591522216797,1.0,1.0,64.0,CK,2021_09_10
34,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.2821192741394043,1.0,2.0,65.0,CK,2021_09_10
35,1R,Med,10.0,10.0,0.0,4.0,0.0,Observer,0.332261323928833,1.0,3.0,66.0,CK,2021_09_10
36,1R,Low,8.0,8.0,0.0,4.0,0.0,Actor,0.2510662078857422,1.0,4.0,67.0,CK,2021_09_10
37,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.2326819896697998,1.0,5.0,68.0,CK,2021_09_10
38,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.24912405014038086,1.0,7.0,70.0,CK,2021_09_10
39,1R,Low,3.0,3.0,0.0,4.0,1.0,Observer,0.19803094863891602,0.0,9.0,72.0,CK,2021_09_10
40,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor-incongruent,0.2992587089538574,1.0,0.0,77.0,CK,2021_09_10
41,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.29884910583496094,1.0,1.0,78.0,CK,2021_09_10
42,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.0655827522277832,1.0,2.0,79.0,CK,2021_09_10
43,1R,Med,11.0,11.0,0.0,4.0,0.0,Observer,0.43251514434814453,1.0,5.0,82.0,CK,2021_09_10
44,1R,High,13.0,13.0,0.0,4.0,0.0,Observer,0.2662367820739746,1.0,7.0,84.0,CK,2021_09_10
45,1R,High,12.0,12.0,0.0,4.0,1.0,Observer,0.4998049736022949,0.0,8.0,85.0,CK,2021_09_10
46,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.09826302528381348,1.0,0.0,89.0,CK,2021_09_10
47,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.38215017318725586,1.0,1.0,90.0,CK,2021_09_10
48,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.36524510383605957,1.0,2.0,91.0,CK,2021_09_10
49,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.09952592849731445,1.0,4.0,93.0,CK,2021_09_10
50,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.4816899299621582,1.0,6.0,95.0,CK,2021_09_10
51,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.3813481330871582,1.0,7.0,96.0,CK,2021_09_10
52,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.23167204856872559,1.0,9.0,98.0,CK,2021_09_10
53,1R,Low,2.0,2.0,0.0,4.0,1.0,Observer,0.3814210891723633,0.0,10.0,99.0,CK,2021_09_10
54,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.31629085540771484,1.0,0.0,104.0,CK,2021_09_10
55,1R,High,13.0,13.0,0.0,4.0,0.0,Actor,0.13236689567565918,1.0,1.0,105.0,CK,2021_09_10
56,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.2650182247161865,1.0,3.0,107.0,CK,2021_09_10
57,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.2155148983001709,1.0,4.0,108.0,CK,2021_09_10
