,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,Attention,Attention_control,Confidence,trial_idx,subject,date
0,1R,Low,6.0,6.0,1.0,0.0,Actor-incongruent,0.983367919921875,-1.0,0.0,,,0.0,0.0,Lalo,20221221
1,1R,Low,5.0,5.0,0.0,0.0,Observer,3.5669350624084473,1.0,2.0,,,0.0,2.0,Lalo,20221221
2,1R,Low,1.0,1.0,0.0,0.0,Observer-incongruent,1.4163367748260498,1.0,4.0,,,0.0,4.0,Lalo,20221221
3,1R,Low,6.0,6.0,0.0,0.0,Observer-incongruent,1.382077932357788,1.0,7.0,,,0.0,7.0,Lalo,20221221
4,1R,Low,3.0,3.0,0.0,0.0,Actor,0.9837329387664795,1.0,0.0,,,0.0,16.0,Lalo,20221221
5,1R,Low,3.0,3.0,0.0,0.0,Observer,0.9824070930480957,1.0,1.0,,,0.0,17.0,Lalo,20221221
6,1R,Low,1.0,1.0,0.0,0.0,Actor,0.9996011257171631,1.0,2.0,,,0.0,18.0,Lalo,20221221
7,1R,Low,2.0,2.0,1.0,0.0,Observer,1.2997500896453857,-1.0,3.0,,,0.0,19.0,Lalo,20221221
8,1R,Low,5.0,5.0,0.0,0.0,Observer,1.5002820491790771,1.0,5.0,,,0.0,21.0,Lalo,20221221
9,1R,Low,3.0,3.0,1.0,0.0,Observer-incongruent,3.08296799659729,-1.0,7.0,,,0.0,23.0,Lalo,20221221
10,1R,Low,2.0,2.0,0.0,0.0,Observer,1.0327372550964355,1.0,0.0,,,0.0,26.0,Lalo,20221221
11,1R,Low,3.0,3.0,0.0,0.0,Observer,1.00130295753479,1.0,1.0,,,0.0,27.0,Lalo,20221221
12,1R,Low,5.0,5.0,0.0,0.0,Observer,1.048962116241455,1.0,2.0,,,0.0,28.0,Lalo,20221221
13,1R,Low,5.0,5.0,0.0,0.0,Actor,1.5675749778747559,1.0,3.0,,,0.0,29.0,Lalo,20221221
14,1R,Low,4.0,4.0,0.0,0.0,Observer,1.1671218872070312,1.0,4.0,,,0.0,30.0,Lalo,20221221
15,1R,Low,6.0,6.0,1.0,0.0,Observer,0.9819481372833252,-1.0,5.0,,,0.0,31.0,Lalo,20221221
16,1R,Low,2.0,2.0,1.0,0.0,Observer-incongruent,1.500135898590088,-1.0,6.0,,,0.0,32.0,Lalo,20221221
17,1R,Low,1.0,1.0,0.0,0.0,Observer,0.9831271171569824,1.0,9.0,,,0.0,35.0,Lalo,20221221
18,1R,Low,5.0,5.0,0.0,0.0,Observer,2.7670350074768066,1.0,10.0,,,0.0,36.0,Lalo,20221221
19,1R,Low,8.0,8.0,1.0,1.0,Observer,1.2163708209991455,1.0,11.0,,,0.0,37.0,Lalo,20221221
20,1R,Low,2.0,2.0,0.0,0.0,Actor-incongruent,1.383347988128662,1.0,0.0,,,0.0,38.0,Lalo,20221221
21,1R,Low,2.0,2.0,0.0,0.0,Observer,0.9826970100402832,1.0,1.0,,,0.0,39.0,Lalo,20221221
22,1R,Low,7.0,7.0,0.0,0.0,Actor,0.9835669994354248,1.0,3.0,,,0.0,41.0,Lalo,20221221
23,1R,Low,8.0,8.0,0.0,0.0,Observer,0.9826428890228271,1.0,4.0,,,0.0,42.0,Lalo,20221221
24,1R,Low,8.0,8.0,0.0,0.0,Actor-incongruent,0.9999878406524658,1.0,6.0,,,0.0,44.0,Lalo,20221221
25,1R,Low,6.0,6.0,0.0,0.0,Actor-incongruent,1.4497058391571045,1.0,7.0,,,0.0,45.0,Lalo,20221221
26,1R,Low,8.0,8.0,0.0,0.0,Observer-incongruent,0.9837441444396973,1.0,9.0,,,0.0,47.0,Lalo,20221221
27,1R,Low,2.0,2.0,0.0,1.0,Observer,0.9837279319763184,-1.0,10.0,,,0.0,48.0,Lalo,20221221
28,1R,Low,5.0,5.0,0.0,0.0,Actor,1.2170119285583496,1.0,0.0,,,0.0,50.0,Lalo,20221221
29,1R,Low,8.0,8.0,0.0,0.0,Actor,0.9836249351501465,1.0,1.0,,,0.0,51.0,Lalo,20221221
30,1R,Low,1.0,1.0,0.0,0.0,Actor,1.016416072845459,1.0,2.0,,,0.0,52.0,Lalo,20221221
31,1R,Low,1.0,1.0,0.0,0.0,Observer,1.5667169094085693,1.0,3.0,,,0.0,53.0,Lalo,20221221
32,1R,Low,6.0,6.0,0.0,0.0,Actor-incongruent,1.0668580532073975,1.0,7.0,,,0.0,57.0,Lalo,20221221
33,1R,Low,1.0,1.0,0.0,0.0,Observer,1.5492820739746094,1.0,8.0,,,0.0,58.0,Lalo,20221221
34,1R,Low,8.0,8.0,0.0,0.0,Actor,1.0166800022125244,1.0,9.0,,,0.0,59.0,Lalo,20221221
35,1R,Low,2.0,2.0,0.0,0.0,Actor,1.0333430767059326,1.0,10.0,,,0.0,60.0,Lalo,20221221
36,1R,Low,1.0,1.0,0.0,0.0,Actor,1.499485969543457,1.0,11.0,,,0.0,61.0,Lalo,20221221
37,1R,Med,9.0,9.0,0.0,1.0,Observer,3.2998878955841064,-1.0,12.0,,,0.0,62.0,Lalo,20221221
38,1R,Low,5.0,5.0,0.0,0.0,Observer,0.9996500015258789,1.0,0.0,,,0.0,65.0,Lalo,20221221
39,1R,Med,9.0,9.0,0.0,0.0,Observer,0.9830691814422607,1.0,1.0,,,0.0,66.0,Lalo,20221221
40,1R,Low,1.0,1.0,0.0,0.0,Observer,0.9832460880279541,1.0,3.0,,,0.0,68.0,Lalo,20221221
41,1R,Low,1.0,1.0,0.0,0.0,Actor,1.4325978755950928,1.0,4.0,,,0.0,69.0,Lalo,20221221
42,1R,Low,4.0,4.0,0.0,0.0,Actor,1.3166050910949707,1.0,5.0,,,0.0,70.0,Lalo,20221221
43,1R,Low,1.0,1.0,1.0,0.0,Observer,6.633424997329712,-1.0,6.0,,,0.0,71.0,Lalo,20221221
44,1R,Low,6.0,6.0,0.0,0.0,Actor,1.7671098709106445,1.0,0.0,,,0.0,76.0,Lalo,20221221
45,1R,Low,1.0,1.0,0.0,0.0,Observer-incongruent,1.1329782009124756,1.0,4.0,,,0.0,80.0,Lalo,20221221
46,1R,Low,1.0,1.0,0.0,0.0,Observer-incongruent,1.4341681003570557,1.0,6.0,,,0.0,82.0,Lalo,20221221
47,1R,Low,3.0,3.0,0.0,0.0,Actor,0.9834909439086914,1.0,0.0,,,0.0,87.0,Lalo,20221221
48,1R,Low,5.0,5.0,0.0,0.0,Actor,0.9821329116821289,1.0,1.0,,,0.0,88.0,Lalo,20221221
49,1R,Low,1.0,1.0,0.0,0.0,Actor,0.9833440780639648,1.0,3.0,,,0.0,90.0,Lalo,20221221
50,1R,Low,1.0,1.0,0.0,0.0,Observer,0.9832708835601807,1.0,4.0,,,0.0,91.0,Lalo,20221221
51,1R,Med,11.0,11.0,0.0,0.0,Actor,1.0660209655761719,1.0,5.0,,,0.0,92.0,Lalo,20221221
52,1R,Low,5.0,5.0,0.0,0.0,Observer,0.9823176860809326,1.0,6.0,,,0.0,93.0,Lalo,20221221
53,1R,Low,1.0,1.0,0.0,0.0,Observer,0.9836609363555908,1.0,7.0,,,0.0,94.0,Lalo,20221221
54,1R,Med,9.0,9.0,0.0,0.0,Actor,0.9835507869720459,1.0,8.0,,,0.0,95.0,Lalo,20221221
55,1R,Low,6.0,6.0,0.0,0.0,Actor,0.9996631145477295,1.0,9.0,,,0.0,96.0,Lalo,20221221
