,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,Attention,Attention_control,Confidence,trial_idx,subject,date
0,1R,Low,2.0,2.0,0.0,0.0,Observer,1.7164688110351562,1.0,0.0,,,0.0,1.0,Offenbach,20221209
1,1R,Low,4.0,4.0,0.0,0.0,Actor-incongruent,6.016291856765747,1.0,8.0,,,0.0,9.0,Offenbach,20221209
2,1R,Low,2.0,2.0,0.0,0.0,Observer-incongruent,1.150453805923462,1.0,0.0,,,0.0,12.0,Offenbach,20221209
3,1R,Low,4.0,4.0,1.0,0.0,Observer,0.9828300476074219,-1.0,1.0,,,0.0,13.0,Offenbach,20221209
4,1R,Low,8.0,8.0,1.0,0.0,Observer-incongruent,1.1333491802215576,-1.0,2.0,,,0.0,14.0,Offenbach,20221209
5,1R,Low,4.0,4.0,0.0,0.0,Actor,1.450678825378418,1.0,4.0,,,0.0,16.0,Offenbach,20221209
6,1R,Low,1.0,1.0,1.0,0.0,Observer,2.3662731647491455,-1.0,7.0,,,0.0,19.0,Offenbach,20221209
7,1R,High,12.0,12.0,0.0,0.0,Actor,1.0002288818359375,1.0,0.0,,,0.0,22.0,Offenbach,20221209
8,1R,Low,7.0,7.0,0.0,0.0,Actor,1.0499329566955566,1.0,2.0,,,0.0,24.0,Offenbach,20221209
9,1R,Low,3.0,3.0,1.0,0.0,Actor-incongruent,5.332512140274048,-1.0,4.0,,,0.0,26.0,Offenbach,20221209
10,1R,Low,3.0,3.0,0.0,0.0,Actor-incongruent,1.4004490375518799,1.0,10.0,,,0.0,32.0,Offenbach,20221209
11,1R,Low,2.0,2.0,0.0,1.0,Observer,1.433021068572998,-1.0,11.0,,,0.0,33.0,Offenbach,20221209
12,1R,Low,7.0,7.0,0.0,0.0,Actor,1.0830519199371338,1.0,0.0,,,0.0,35.0,Offenbach,20221209
13,1R,Low,2.0,2.0,0.0,0.0,Observer,1.6829781532287598,1.0,2.0,,,0.0,37.0,Offenbach,20221209
14,1R,Low,1.0,1.0,0.0,0.0,Actor,0.9829311370849609,1.0,3.0,,,0.0,38.0,Offenbach,20221209
