,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,Attention,Attention_control,Confidence,trial_idx,subject,date
0,1R,Low,2.0,2.0,1.0,0.0,Actor,1.2834851741790771,-1.0,0.0,,,0.0,1.0,Lalo,20221209
1,1R,Low,4.0,4.0,1.0,0.0,Observer-incongruent,4.917069673538208,-1.0,8.0,,,0.0,9.0,Lalo,20221209
2,1R,Low,2.0,2.0,0.0,0.0,Actor-incongruent,0.9838790893554688,1.0,0.0,,,0.0,12.0,Lalo,20221209
3,1R,Low,4.0,4.0,0.0,0.0,Actor,0.9828300476074219,1.0,1.0,,,0.0,13.0,Lalo,20221209
4,1R,Low,8.0,8.0,0.0,0.0,Actor-incongruent,0.9829649925231934,1.0,2.0,,,0.0,14.0,Lalo,20221209
5,1R,Low,4.0,4.0,0.0,0.0,Observer,0.9997401237487793,1.0,4.0,,,0.0,16.0,Lalo,20221209
6,1R,Low,1.0,1.0,0.0,0.0,Actor,0.9835348129272461,1.0,7.0,,,0.0,19.0,Lalo,20221209
7,1R,High,12.0,12.0,1.0,0.0,Observer,0.9831387996673584,-1.0,0.0,,,0.0,22.0,Lalo,20221209
8,1R,Low,7.0,7.0,1.0,0.0,Observer,1.782918930053711,-1.0,2.0,,,0.0,24.0,Lalo,20221209
9,1R,Low,3.0,3.0,1.0,0.0,Observer-incongruent,3.814972162246704,-1.0,4.0,,,0.0,26.0,Lalo,20221209
10,1R,Low,3.0,3.0,0.0,0.0,Observer-incongruent,1.2504031658172607,1.0,10.0,,,0.0,32.0,Lalo,20221209
11,1R,Low,2.0,2.0,0.0,1.0,Actor,2.2329840660095215,-1.0,11.0,,,0.0,33.0,Lalo,20221209
12,1R,Low,7.0,7.0,1.0,0.0,Observer,3.2333037853240967,-1.0,0.0,,,0.0,35.0,Lalo,20221209
13,1R,Low,2.0,2.0,0.0,0.0,Actor,0.9828338623046875,1.0,2.0,,,0.0,37.0,Lalo,20221209
14,1R,Low,1.0,1.0,0.0,0.0,Observer,0.9829311370849609,1.0,3.0,,,0.0,38.0,Lalo,20221209
15,1R,Low,8.0,8.0,0.0,0.0,Observer,1.0991668701171875,1.0,4.0,,,0.0,39.0,Lalo,20221209
16,1R,Low,3.0,3.0,1.0,0.0,Observer,3.1330971717834473,-1.0,5.0,,,0.0,40.0,Lalo,20221209
17,1R,Low,3.0,3.0,1.0,0.0,Observer-incongruent,3.5168540477752686,-1.0,6.0,,,0.0,41.0,Lalo,20221209
18,1R,Low,1.0,1.0,0.0,0.0,Observer-incongruent,2.215942859649658,1.0,7.0,,,0.0,42.0,Lalo,20221209
19,1R,High,12.0,12.0,0.0,0.0,Actor,0.9832460880279541,1.0,8.0,,,0.0,43.0,Lalo,20221209
20,1R,Low,7.0,7.0,1.0,1.0,Observer,3.900689125061035,1.0,9.0,,,0.0,44.0,Lalo,20221209
21,1R,Low,2.0,2.0,0.0,0.0,Actor,5.3837668895721436,1.0,0.0,,,0.0,46.0,Lalo,20221209
22,1R,Low,3.0,3.0,0.0,0.0,Actor,0.9832310676574707,1.0,1.0,,,0.0,47.0,Lalo,20221209
23,1R,Low,1.0,1.0,1.0,0.0,Observer,1.133565902709961,-1.0,2.0,,,0.0,48.0,Lalo,20221209
24,1R,Low,1.0,1.0,0.0,0.0,Observer-incongruent,2.9661641120910645,1.0,3.0,,,0.0,49.0,Lalo,20221209
25,1R,Low,1.0,1.0,0.0,0.0,Actor,0.9997038841247559,1.0,4.0,,,0.0,50.0,Lalo,20221209
26,1R,Low,2.0,2.0,0.0,0.0,Actor,3.766334056854248,1.0,9.0,,,0.0,55.0,Lalo,20221209
27,1R,Low,3.0,3.0,0.0,1.0,Actor,1.2498769760131836,-1.0,10.0,,,0.0,56.0,Lalo,20221209
28,1R,Low,2.0,2.0,0.0,0.0,Observer,3.0155980587005615,1.0,0.0,,,0.0,59.0,Lalo,20221209
29,1R,Low,2.0,2.0,0.0,0.0,Observer,1.199920892715454,1.0,1.0,,,0.0,60.0,Lalo,20221209
30,1R,Low,7.0,7.0,0.0,0.0,Actor,1.4159150123596191,1.0,2.0,,,0.0,61.0,Lalo,20221209
31,1R,Low,7.0,7.0,0.0,0.0,Actor,0.9834690093994141,1.0,3.0,,,0.0,62.0,Lalo,20221209
32,1R,Low,1.0,1.0,0.0,0.0,Actor,0.9827299118041992,1.0,4.0,,,0.0,63.0,Lalo,20221209
33,1R,Low,3.0,3.0,0.0,0.0,Actor,0.9998750686645508,1.0,5.0,,,0.0,64.0,Lalo,20221209
34,1R,Low,1.0,1.0,0.0,0.0,Observer,1.0161468982696533,1.0,7.0,,,0.0,66.0,Lalo,20221209
35,1R,Low,1.0,1.0,0.0,0.0,Actor-incongruent,1.2995147705078125,1.0,8.0,,,0.0,67.0,Lalo,20221209
36,1R,Low,8.0,8.0,0.0,0.0,Actor-incongruent,0.9831290245056152,1.0,9.0,,,0.0,68.0,Lalo,20221209
37,1R,Low,1.0,1.0,1.0,0.0,Observer-incongruent,4.816061019897461,-1.0,0.0,,,0.0,70.0,Lalo,20221209
38,1R,Low,5.0,5.0,1.0,0.0,Observer-incongruent,7.100401878356934,-1.0,1.0,,,0.0,71.0,Lalo,20221209
39,1R,Low,5.0,5.0,0.0,0.0,Observer-incongruent,3.8830299377441406,1.0,8.0,,,0.0,78.0,Lalo,20221209
40,1R,Low,1.0,1.0,0.0,0.0,Observer,1.132863998413086,1.0,0.0,,,0.0,83.0,Lalo,20221209
41,1R,Low,1.0,1.0,0.0,0.0,Observer,10.065973997116089,1.0,1.0,,,0.0,84.0,Lalo,20221209
42,1R,Low,4.0,4.0,0.0,0.0,Observer,0.9828946590423584,1.0,3.0,,,0.0,86.0,Lalo,20221209
43,1R,Low,4.0,4.0,0.0,0.0,Actor,0.9829518795013428,1.0,4.0,,,0.0,87.0,Lalo,20221209
44,1R,Low,5.0,5.0,0.0,0.0,Actor,0.9837920665740967,1.0,5.0,,,0.0,88.0,Lalo,20221209
45,1R,Low,1.0,1.0,0.0,0.0,Observer,0.9826700687408447,1.0,6.0,,,0.0,89.0,Lalo,20221209
46,1R,Low,1.0,1.0,0.0,0.0,Observer,2.765955924987793,1.0,7.0,,,0.0,90.0,Lalo,20221209
47,1R,Low,2.0,2.0,0.0,0.0,Observer,1.0001792907714844,1.0,8.0,,,0.0,91.0,Lalo,20221209
48,1R,Low,1.0,1.0,1.0,1.0,Observer-incongruent,3.5331177711486816,1.0,10.0,,,0.0,93.0,Lalo,20221209
49,1R,Low,3.0,3.0,0.0,0.0,Actor-incongruent,1.516813039779663,1.0,0.0,,,0.0,94.0,Lalo,20221209
50,1R,Low,7.0,7.0,1.0,0.0,Observer-incongruent,0.9844820499420166,-1.0,2.0,,,0.0,96.0,Lalo,20221209
51,1R,Low,8.0,8.0,1.0,0.0,Observer-incongruent,0.9832301139831543,-1.0,3.0,,,0.0,97.0,Lalo,20221209
52,1R,Low,1.0,1.0,1.0,0.0,Observer-incongruent,0.9833950996398926,-1.0,4.0,,,0.0,98.0,Lalo,20221209
53,1R,Low,4.0,4.0,1.0,0.0,Observer-incongruent,1.0332379341125488,-1.0,5.0,,,0.0,99.0,Lalo,20221209
54,1R,Low,3.0,3.0,1.0,0.0,Observer,1.5664970874786377,-1.0,7.0,,,0.0,101.0,Lalo,20221209
55,1R,Low,1.0,1.0,0.0,0.0,Actor,1.3671140670776367,1.0,0.0,,,0.0,108.0,Lalo,20221209
56,1R,Low,4.0,4.0,1.0,0.0,Observer,0.9834809303283691,-1.0,1.0,,,0.0,109.0,Lalo,20221209
57,1R,Low,5.0,5.0,0.0,0.0,Actor,0.9823131561279297,1.0,4.0,,,0.0,112.0,Lalo,20221209
58,1R,Low,2.0,2.0,0.0,0.0,Observer,2.250231981277466,1.0,5.0,,,0.0,113.0,Lalo,20221209
59,1R,High,12.0,12.0,0.0,0.0,Actor,1.083348035812378,1.0,6.0,,,0.0,114.0,Lalo,20221209
60,1R,Med,10.0,10.0,0.0,0.0,Actor,0.9824998378753662,1.0,7.0,,,0.0,115.0,Lalo,20221209
61,1R,Med,9.0,9.0,0.0,1.0,Actor,0.9999079704284668,-1.0,10.0,,,0.0,118.0,Lalo,20221209
62,1R,Med,9.0,9.0,0.0,0.0,Actor,0.9995558261871338,1.0,0.0,,,0.0,120.0,Lalo,20221209
63,1R,Low,2.0,2.0,0.0,0.0,Observer,2.666361093521118,1.0,1.0,,,0.0,121.0,Lalo,20221209
64,1R,Low,4.0,4.0,1.0,0.0,Observer-incongruent,1.1336109638214111,-1.0,3.0,,,0.0,123.0,Lalo,20221209
65,1R,Low,5.0,5.0,1.0,0.0,Observer,6.533045053482056,-1.0,6.0,,,0.0,126.0,Lalo,20221209
66,1R,Low,1.0,1.0,0.0,0.0,Actor,1.5996129512786865,1.0,0.0,,,0.0,131.0,Lalo,20221209
0,1NR,Med,10.0,10.0,1.0,0.0,Actor,1.6825180053710938,-1.0,5.0,,,0.0,17.0,Lalo,20221209
1,1NR,Med,11.0,11.0,1.0,1.0,Observer,2.2669010162353516,1.0,12.0,,,0.0,34.0,Lalo,20221209
2,1NR,Med,11.0,11.0,1.0,1.0,Observer-incongruent,1.4825670719146729,1.0,10.0,,,0.0,45.0,Lalo,20221209
3,1NR,Med,11.0,11.0,1.0,0.0,Actor,2.149348735809326,-1.0,5.0,,,0.0,51.0,Lalo,20221209
4,1NR,Med,11.0,11.0,1.0,1.0,Actor,0.9830930233001709,1.0,11.0,,,0.0,57.0,Lalo,20221209
5,1NR,High,12.0,12.0,0.0,0.0,Actor,1.667186975479126,1.0,6.0,,,0.0,65.0,Lalo,20221209
6,1NR,Low,1.0,1.0,0.0,0.0,Actor,1.382986307144165,1.0,2.0,,,0.0,85.0,Lalo,20221209
7,1NR,Med,10.0,10.0,1.0,0.0,Actor,1.5165741443634033,-1.0,9.0,,,0.0,92.0,Lalo,20221209
8,1NR,Med,9.0,9.0,1.0,0.0,Actor,0.9991939067840576,-1.0,1.0,,,0.0,95.0,Lalo,20221209
9,1NR,Med,10.0,10.0,1.0,0.0,Observer,1.1492979526519775,-1.0,8.0,,,0.0,116.0,Lalo,20221209
10,1NR,High,13.0,13.0,1.0,1.0,Actor-incongruent,1.3002231121063232,1.0,11.0,,,0.0,119.0,Lalo,20221209
11,1NR,High,13.0,13.0,1.0,0.0,Actor,6.117191791534424,-1.0,2.0,,,0.0,122.0,Lalo,20221209
