,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,confidence
0,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623790975.8037589, 0.0]","[1.0, 1.0]",1.0,1.0,3.8665430545806885,1623790984.985779,1,-1,0,-1,0.6666666666666666,1.0,15,10,0,"[0, 0]"
1,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1623790985.8700368, 0.0]","[0.0, 1.0]",0.0,1.0,3.8833041191101074,1623790990.685606,1,-1,0,1,0.6,0.0,15,9,0,"[0, 0]"
2,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623790991.46963, 0.0]","[1.0, 1.0]",1.0,1.0,3.8665719032287598,1623790996.035382,1,-1,0,-1,0.9333333333333333,0.0,15,14,0,"[0, 0]"
3,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623790999.3533483, 0.0]","[1.0, 1.0]",1.0,1.0,1.5668737888336182,1623791001.851864,1,-1,0,-1,0.75,1.0,4,3,0,"[0, 0]"
4,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623791000.652663, 0.0]","[1.0, 1.0]",1.0,1.0,3.8667099475860596,1623791005.3017879,1,-1,0,-1,0.6666666666666666,0.0,15,10,0,"[0, 0]"
5,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623791007.552936, 0.0]","[1.0, 1.0]",1.0,1.0,2.5667059421539307,1623791011.018295,1,-1,0,-1,0.6666666666666666,1.0,9,6,0,"[0, 0]"
6,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623791010.836483, 0.0]","[1.0, 1.0]",1.0,1.0,3.8667960166931152,1623791015.318144,1,-1,0,-1,0.6666666666666666,0.0,15,10,0,"[0, 0]"
7,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623791016.4205253, 0.0]","[1.0, 1.0]",1.0,1.0,3.8824548721313477,1623791021.184698,1,-1,0,-1,0.6,0.0,15,9,0,"[0, 0]"
8,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623791024.718955, 0.0]","[1.0, 1.0]",1.0,1.0,1.1833200454711914,1623791026.8178298,1,-1,0,-1,1.0,1.0,2,2,0,"[0, 0]"
9,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623791025.419458, 0.0]","[1.0, 1.0]",1.0,1.0,3.5666000843048096,1623791029.651146,1,-1,0,-1,0.42857142857142855,1.0,14,6,0,"[0, 0]"
10,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623791030.2179713, 0.0]","[1.0, 1.0]",1.0,1.0,3.866638660430908,1623791034.8342452,1,-1,0,-1,0.4,1.0,15,6,0,"[0, 0]"
