,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Corrects,Pos_in_block,trial_idx,date,subject
31,1R,Low,1.0,1.0,0.0,0.0,self,1.0,7.0,75.0,2021_06_18,SC
32,1R,Med,9.0,9.0,0.0,1.0,self,0.0,8.0,76.0,2021_06_18,SC
33,1R,Low,2.0,2.0,0.0,0.0,self,1.0,0.0,78.0,2021_06_18,SC
34,1R,Low,3.0,3.0,0.0,0.0,self,1.0,1.0,79.0,2021_06_18,SC
35,1R,Low,1.0,1.0,0.0,0.0,self,1.0,2.0,80.0,2021_06_18,SC
36,1R,Low,7.0,7.0,0.0,0.0,self,1.0,4.0,82.0,2021_06_18,SC
37,1R,Med,10.0,10.0,0.0,0.0,self,1.0,7.0,85.0,2021_06_18,SC
38,1R,Low,1.0,1.0,0.0,0.0,self,1.0,8.0,86.0,2021_06_18,SC
39,1R,Med,10.0,10.0,0.0,0.0,self,1.0,9.0,87.0,2021_06_18,SC
40,1R,Low,2.0,2.0,0.0,0.0,self,1.0,11.0,89.0,2021_06_18,SC
41,1R,Low,4.0,4.0,0.0,0.0,self,1.0,12.0,90.0,2021_06_18,SC
42,1R,Low,8.0,8.0,1.0,0.0,self,0.0,13.0,91.0,2021_06_18,SC
43,1R,Low,2.0,2.0,0.0,0.0,self,1.0,0.0,98.0,2021_06_18,SC
44,1R,Low,5.0,5.0,0.0,0.0,self,1.0,4.0,102.0,2021_06_18,SC
45,1R,Low,8.0,8.0,0.0,1.0,self,0.0,5.0,103.0,2021_06_18,SC
46,1R,Med,9.0,9.0,0.0,0.0,self,1.0,0.0,107.0,2021_06_18,SC
47,1R,Low,5.0,5.0,0.0,0.0,self,1.0,1.0,108.0,2021_06_18,SC
48,1R,Low,1.0,1.0,0.0,0.0,self,1.0,5.0,112.0,2021_06_18,SC
49,1R,Low,2.0,2.0,0.0,0.0,self,1.0,6.0,113.0,2021_06_18,SC
50,1R,Low,3.0,3.0,0.0,0.0,self,1.0,7.0,114.0,2021_06_18,SC
51,1R,Low,7.0,7.0,0.0,0.0,self,1.0,8.0,115.0,2021_06_18,SC
52,1R,Low,4.0,4.0,0.0,1.0,self,0.0,9.0,116.0,2021_06_18,SC
53,1R,Low,1.0,1.0,0.0,0.0,self,1.0,0.0,122.0,2021_06_18,SC
54,1R,Low,7.0,7.0,0.0,0.0,self,1.0,2.0,124.0,2021_06_18,SC
55,1R,Med,10.0,10.0,0.0,0.0,self,1.0,4.0,126.0,2021_06_18,SC
56,1R,Low,2.0,2.0,0.0,1.0,self,0.0,6.0,128.0,2021_06_18,SC
57,1R,Med,9.0,9.0,0.0,0.0,self,1.0,0.0,131.0,2021_06_18,SC
58,1R,Low,8.0,8.0,0.0,0.0,self,1.0,1.0,132.0,2021_06_18,SC
59,1R,Med,9.0,9.0,0.0,0.0,self,1.0,2.0,133.0,2021_06_18,SC
60,1R,Low,3.0,3.0,0.0,0.0,self,1.0,4.0,135.0,2021_06_18,SC
61,1R,Med,11.0,11.0,0.0,0.0,self,1.0,5.0,136.0,2021_06_18,SC
62,1R,Low,3.0,3.0,0.0,0.0,self,1.0,6.0,137.0,2021_06_18,SC
63,1R,Low,1.0,1.0,0.0,0.0,self,1.0,7.0,138.0,2021_06_18,SC
64,1R,Low,3.0,3.0,0.0,0.0,self,1.0,8.0,139.0,2021_06_18,SC
65,1R,Low,1.0,1.0,0.0,1.0,self,0.0,10.0,141.0,2021_06_18,SC
66,1R,Low,2.0,2.0,0.0,0.0,self,1.0,0.0,145.0,2021_06_18,SC
67,1R,Low,5.0,5.0,0.0,0.0,self,1.0,1.0,146.0,2021_06_18,SC
68,1R,Low,3.0,3.0,0.0,0.0,self,1.0,6.0,151.0,2021_06_18,SC
69,1R,Low,4.0,4.0,0.0,0.0,self,1.0,8.0,153.0,2021_06_18,SC
70,1R,Low,1.0,1.0,0.0,0.0,self,1.0,9.0,154.0,2021_06_18,SC
71,1R,Low,8.0,8.0,0.0,0.0,self,1.0,10.0,155.0,2021_06_18,SC
72,1R,High,14.0,14.0,0.0,0.0,self,1.0,11.0,156.0,2021_06_18,SC
73,1R,Low,1.0,1.0,0.0,0.0,self,1.0,12.0,157.0,2021_06_18,SC
74,1R,Low,1.0,1.0,0.0,1.0,self,0.0,13.0,158.0,2021_06_18,SC
75,1R,Med,11.0,11.0,0.0,0.0,self,1.0,0.0,161.0,2021_06_18,SC
76,1R,Low,7.0,7.0,0.0,0.0,self,1.0,2.0,163.0,2021_06_18,SC
77,1R,Low,5.0,5.0,0.0,0.0,self,1.0,7.0,168.0,2021_06_18,SC
78,1R,Low,4.0,4.0,0.0,0.0,self,1.0,8.0,169.0,2021_06_18,SC
79,1R,Low,4.0,4.0,0.0,0.0,self,1.0,9.0,170.0,2021_06_18,SC
80,1R,Low,1.0,1.0,0.0,0.0,self,1.0,11.0,172.0,2021_06_18,SC
81,1R,Low,5.0,5.0,0.0,1.0,self,0.0,12.0,173.0,2021_06_18,SC
82,1R,Low,7.0,7.0,0.0,0.0,self,1.0,0.0,175.0,2021_06_18,SC
83,1R,Low,7.0,7.0,0.0,0.0,self,1.0,1.0,176.0,2021_06_18,SC
84,1R,Low,8.0,8.0,0.0,0.0,self,1.0,2.0,177.0,2021_06_18,SC
85,1R,Med,9.0,9.0,0.0,0.0,self,1.0,3.0,178.0,2021_06_18,SC
86,1R,Low,1.0,1.0,0.0,0.0,self,1.0,4.0,179.0,2021_06_18,SC
87,1R,Low,3.0,3.0,0.0,0.0,self,1.0,5.0,180.0,2021_06_18,SC
88,1R,Low,4.0,4.0,0.0,0.0,self,1.0,6.0,181.0,2021_06_18,SC
89,1R,Low,3.0,3.0,0.0,0.0,self,1.0,7.0,182.0,2021_06_18,SC
90,1R,Low,7.0,7.0,0.0,0.0,self,1.0,0.0,186.0,2021_06_18,SC
91,1R,Low,3.0,3.0,0.0,0.0,self,1.0,1.0,187.0,2021_06_18,SC
92,1R,Low,2.0,2.0,0.0,0.0,self,1.0,2.0,188.0,2021_06_18,SC
93,1R,Low,3.0,3.0,0.0,0.0,self,1.0,3.0,189.0,2021_06_18,SC
94,1R,Low,2.0,2.0,0.0,0.0,self,1.0,5.0,191.0,2021_06_18,SC
95,1R,Low,3.0,3.0,0.0,0.0,self,1.0,6.0,192.0,2021_06_18,SC
96,1R,Low,2.0,2.0,0.0,0.0,self,1.0,8.0,194.0,2021_06_18,SC
97,1R,Low,1.0,1.0,0.0,0.0,self,1.0,9.0,195.0,2021_06_18,SC
98,1R,High,12.0,12.0,0.0,0.0,self,1.0,10.0,196.0,2021_06_18,SC
99,1R,Low,5.0,5.0,0.0,0.0,self,1.0,0.0,200.0,2021_06_18,SC
100,1R,Low,1.0,1.0,0.0,0.0,self,1.0,1.0,201.0,2021_06_18,SC
101,1R,Low,4.0,4.0,0.0,0.0,self,1.0,2.0,202.0,2021_06_18,SC
102,1R,Low,4.0,4.0,0.0,0.0,self,1.0,3.0,203.0,2021_06_18,SC
103,1R,Low,4.0,4.0,1.0,0.0,self,0.0,4.0,204.0,2021_06_18,SC
104,1R,Low,4.0,4.0,0.0,1.0,self,0.0,11.0,211.0,2021_06_18,SC
105,1R,Low,3.0,3.0,0.0,0.0,self,1.0,0.0,214.0,2021_06_18,SC
106,1R,Low,2.0,2.0,0.0,0.0,self,1.0,2.0,216.0,2021_06_18,SC
107,1R,Low,3.0,3.0,0.0,0.0,self,1.0,3.0,217.0,2021_06_18,SC
108,1R,Low,2.0,2.0,0.0,0.0,self,1.0,4.0,218.0,2021_06_18,SC
109,1R,Med,11.0,11.0,0.0,0.0,self,1.0,5.0,219.0,2021_06_18,SC
110,1R,Low,4.0,4.0,0.0,0.0,self,1.0,6.0,220.0,2021_06_18,SC
111,1R,Low,2.0,2.0,0.0,0.0,self,1.0,7.0,221.0,2021_06_18,SC
112,1R,Low,7.0,7.0,0.0,0.0,self,1.0,0.0,230.0,2021_06_18,SC
113,1R,Low,3.0,3.0,0.0,0.0,self,1.0,1.0,231.0,2021_06_18,SC
114,1R,Low,4.0,4.0,0.0,0.0,self,1.0,2.0,232.0,2021_06_18,SC
115,1R,Low,5.0,5.0,0.0,0.0,self,1.0,3.0,233.0,2021_06_18,SC
116,1R,Low,7.0,7.0,0.0,0.0,self,1.0,4.0,234.0,2021_06_18,SC
117,1R,Low,8.0,8.0,0.0,0.0,self,1.0,0.0,240.0,2021_06_18,SC
118,1R,Low,2.0,2.0,0.0,0.0,self,1.0,1.0,241.0,2021_06_18,SC
119,1R,Low,5.0,5.0,0.0,0.0,self,1.0,3.0,243.0,2021_06_18,SC
120,1R,Low,2.0,2.0,0.0,0.0,self,1.0,4.0,244.0,2021_06_18,SC
121,1R,Low,5.0,5.0,0.0,0.0,self,1.0,6.0,246.0,2021_06_18,SC
122,1R,Low,5.0,5.0,0.0,0.0,self,1.0,7.0,247.0,2021_06_18,SC
123,1R,High,12.0,12.0,0.0,0.0,self,1.0,8.0,248.0,2021_06_18,SC
124,1R,Med,9.0,9.0,0.0,0.0,self,1.0,9.0,249.0,2021_06_18,SC
125,1R,Low,4.0,4.0,0.0,1.0,self,0.0,10.0,250.0,2021_06_18,SC
126,1R,Low,6.0,6.0,0.0,0.0,self,1.0,0.0,252.0,2021_06_18,SC
127,1R,Low,4.0,4.0,0.0,0.0,self,1.0,1.0,253.0,2021_06_18,SC
128,1R,Low,5.0,5.0,0.0,0.0,self,1.0,4.0,256.0,2021_06_18,SC
129,1R,Low,3.0,3.0,0.0,0.0,self,1.0,5.0,257.0,2021_06_18,SC
130,1R,Low,6.0,6.0,0.0,0.0,self,1.0,6.0,258.0,2021_06_18,SC
131,1R,Low,6.0,6.0,0.0,0.0,self,1.0,7.0,259.0,2021_06_18,SC
132,1R,Low,7.0,7.0,0.0,0.0,self,1.0,0.0,264.0,2021_06_18,SC
133,1R,Low,3.0,3.0,0.0,0.0,self,1.0,1.0,265.0,2021_06_18,SC
134,1R,Low,4.0,4.0,0.0,0.0,self,1.0,2.0,266.0,2021_06_18,SC
135,1R,Low,5.0,5.0,0.0,0.0,self,1.0,5.0,269.0,2021_06_18,SC
136,1R,Low,8.0,8.0,0.0,0.0,self,1.0,6.0,270.0,2021_06_18,SC
137,1R,Low,8.0,8.0,0.0,0.0,self,1.0,8.0,272.0,2021_06_18,SC
138,1R,Low,8.0,8.0,0.0,0.0,self,1.0,0.0,277.0,2021_06_18,SC
139,1R,Low,3.0,3.0,0.0,0.0,self,1.0,1.0,278.0,2021_06_18,SC
140,1R,Low,1.0,1.0,0.0,0.0,self,1.0,5.0,282.0,2021_06_18,SC
141,1R,Low,4.0,4.0,0.0,0.0,self,1.0,6.0,283.0,2021_06_18,SC
142,1R,Low,7.0,7.0,0.0,0.0,self,1.0,0.0,286.0,2021_06_18,SC
143,1R,Low,8.0,8.0,0.0,0.0,self,1.0,1.0,287.0,2021_06_18,SC
144,1R,Low,8.0,8.0,0.0,0.0,self,1.0,2.0,288.0,2021_06_18,SC
145,1R,Low,1.0,1.0,0.0,0.0,self,1.0,3.0,289.0,2021_06_18,SC
146,1R,High,14.0,14.0,0.0,0.0,self,1.0,4.0,290.0,2021_06_18,SC
147,1R,Low,6.0,6.0,0.0,0.0,self,1.0,6.0,292.0,2021_06_18,SC
148,1R,Low,1.0,1.0,0.0,0.0,self,1.0,7.0,293.0,2021_06_18,SC
149,1R,High,12.0,12.0,0.0,0.0,self,1.0,0.0,299.0,2021_06_18,SC
150,1R,Low,3.0,3.0,0.0,0.0,self,1.0,2.0,301.0,2021_06_18,SC
151,1R,Low,6.0,6.0,0.0,0.0,self,1.0,3.0,302.0,2021_06_18,SC
152,1R,Low,4.0,4.0,0.0,0.0,self,1.0,4.0,303.0,2021_06_18,SC
153,1R,Med,11.0,11.0,0.0,0.0,self,1.0,6.0,305.0,2021_06_18,SC
154,1R,Low,8.0,8.0,0.0,0.0,self,1.0,7.0,306.0,2021_06_18,SC
155,1R,Low,3.0,3.0,0.0,1.0,self,0.0,8.0,307.0,2021_06_18,SC
156,1R,Low,3.0,3.0,0.0,0.0,self,1.0,0.0,309.0,2021_06_18,SC
157,1R,Low,8.0,8.0,0.0,0.0,self,1.0,1.0,310.0,2021_06_18,SC
158,1R,Low,1.0,1.0,0.0,0.0,self,1.0,2.0,311.0,2021_06_18,SC
159,1R,Low,1.0,1.0,0.0,0.0,self,1.0,3.0,312.0,2021_06_18,SC
160,1R,Med,10.0,10.0,0.0,0.0,self,1.0,4.0,313.0,2021_06_18,SC
161,1R,Low,7.0,7.0,0.0,0.0,self,1.0,5.0,314.0,2021_06_18,SC
162,1R,Med,10.0,10.0,0.0,0.0,self,1.0,6.0,315.0,2021_06_18,SC
163,1R,Low,2.0,2.0,0.0,0.0,self,1.0,7.0,316.0,2021_06_18,SC
164,1R,Low,1.0,1.0,0.0,0.0,self,1.0,8.0,317.0,2021_06_18,SC
165,1R,Low,6.0,6.0,0.0,0.0,self,1.0,10.0,319.0,2021_06_18,SC
166,1R,Low,6.0,6.0,0.0,0.0,self,1.0,0.0,322.0,2021_06_18,SC
167,1R,Low,3.0,3.0,0.0,0.0,self,1.0,1.0,323.0,2021_06_18,SC
168,1R,Med,10.0,10.0,0.0,0.0,self,1.0,2.0,324.0,2021_06_18,SC
169,1R,Low,4.0,4.0,0.0,0.0,self,1.0,4.0,326.0,2021_06_18,SC
170,1R,Low,3.0,3.0,0.0,0.0,self,1.0,5.0,327.0,2021_06_18,SC
171,1R,Low,8.0,8.0,0.0,0.0,self,1.0,7.0,329.0,2021_06_18,SC
172,1R,Low,1.0,1.0,0.0,0.0,self,1.0,8.0,330.0,2021_06_18,SC
173,1R,Low,5.0,5.0,0.0,0.0,self,1.0,9.0,331.0,2021_06_18,SC
174,1R,Low,7.0,7.0,0.0,0.0,self,1.0,0.0,334.0,2021_06_18,SC
175,1R,Low,6.0,6.0,0.0,0.0,self,1.0,1.0,335.0,2021_06_18,SC
176,1R,Low,5.0,5.0,0.0,0.0,self,1.0,2.0,336.0,2021_06_18,SC
177,1R,Med,9.0,9.0,0.0,0.0,self,1.0,3.0,337.0,2021_06_18,SC
178,1R,Low,1.0,1.0,0.0,0.0,self,1.0,4.0,338.0,2021_06_18,SC
179,1R,Low,7.0,7.0,0.0,0.0,self,1.0,5.0,339.0,2021_06_18,SC
180,1R,Low,2.0,2.0,0.0,0.0,self,1.0,6.0,340.0,2021_06_18,SC
181,1R,Low,7.0,7.0,0.0,0.0,self,1.0,7.0,341.0,2021_06_18,SC
182,1R,Low,3.0,3.0,0.0,0.0,self,1.0,8.0,342.0,2021_06_18,SC
183,1R,Low,3.0,3.0,0.0,0.0,self,1.0,10.0,344.0,2021_06_18,SC
184,1R,Low,1.0,1.0,0.0,1.0,self,0.0,11.0,345.0,2021_06_18,SC
185,1R,Low,1.0,1.0,0.0,0.0,self,1.0,0.0,348.0,2021_06_18,SC
186,1R,Low,2.0,2.0,0.0,0.0,self,1.0,1.0,349.0,2021_06_18,SC
187,1R,High,12.0,12.0,0.0,0.0,self,1.0,2.0,350.0,2021_06_18,SC
188,1R,Low,6.0,6.0,0.0,0.0,self,1.0,4.0,352.0,2021_06_18,SC
189,1R,Low,1.0,1.0,0.0,0.0,self,1.0,5.0,353.0,2021_06_18,SC
190,1R,Low,2.0,2.0,0.0,0.0,self,1.0,0.0,360.0,2021_06_18,SC
191,1R,Low,1.0,1.0,0.0,0.0,self,1.0,3.0,363.0,2021_06_18,SC
192,1R,Low,4.0,4.0,0.0,0.0,self,1.0,6.0,366.0,2021_06_18,SC
193,1R,Low,3.0,3.0,0.0,0.0,self,1.0,7.0,367.0,2021_06_18,SC
194,1R,Low,1.0,1.0,0.0,0.0,self,1.0,10.0,370.0,2021_06_18,SC
195,1R,Low,8.0,8.0,0.0,0.0,self,1.0,11.0,371.0,2021_06_18,SC
196,1R,Low,5.0,5.0,0.0,1.0,self,0.0,12.0,372.0,2021_06_18,SC
197,1R,Low,7.0,7.0,0.0,0.0,self,1.0,0.0,376.0,2021_06_18,SC
198,1R,Low,6.0,6.0,0.0,0.0,self,1.0,2.0,378.0,2021_06_18,SC
199,1R,Low,3.0,3.0,0.0,0.0,self,1.0,3.0,379.0,2021_06_18,SC
200,1R,Low,6.0,6.0,0.0,0.0,self,1.0,5.0,381.0,2021_06_18,SC
201,1R,Low,7.0,7.0,0.0,0.0,self,1.0,6.0,382.0,2021_06_18,SC
202,1R,Med,9.0,9.0,0.0,0.0,self,1.0,8.0,384.0,2021_06_18,SC
203,1R,Low,2.0,2.0,0.0,0.0,self,1.0,10.0,386.0,2021_06_18,SC
204,1R,Low,3.0,3.0,0.0,1.0,self,0.0,11.0,387.0,2021_06_18,SC
205,1R,Low,4.0,4.0,0.0,0.0,self,1.0,0.0,389.0,2021_06_18,SC
206,1R,Low,2.0,2.0,0.0,0.0,self,1.0,1.0,390.0,2021_06_18,SC
207,1R,Low,4.0,4.0,0.0,0.0,self,1.0,2.0,391.0,2021_06_18,SC
208,1R,Low,5.0,5.0,0.0,0.0,self,1.0,3.0,392.0,2021_06_18,SC
209,1R,Low,6.0,6.0,0.0,0.0,self,1.0,4.0,393.0,2021_06_18,SC
210,1R,Low,2.0,2.0,0.0,0.0,self,1.0,0.0,401.0,2021_06_18,SC
211,1R,Low,1.0,1.0,0.0,0.0,self,1.0,1.0,402.0,2021_06_18,SC
212,1R,Low,4.0,4.0,0.0,0.0,self,1.0,2.0,403.0,2021_06_18,SC
213,1R,Low,5.0,5.0,0.0,0.0,self,1.0,3.0,404.0,2021_06_18,SC
214,1R,Low,2.0,2.0,0.0,0.0,self,1.0,4.0,405.0,2021_06_18,SC
215,1R,Low,6.0,6.0,0.0,0.0,self,1.0,5.0,406.0,2021_06_18,SC
216,1R,Low,5.0,5.0,0.0,0.0,self,1.0,6.0,407.0,2021_06_18,SC
217,1R,Low,1.0,1.0,0.0,0.0,self,1.0,7.0,408.0,2021_06_18,SC
218,1R,Low,4.0,4.0,0.0,0.0,self,1.0,8.0,409.0,2021_06_18,SC
219,1R,Low,3.0,3.0,0.0,0.0,self,1.0,9.0,410.0,2021_06_18,SC
220,1R,High,12.0,12.0,0.0,0.0,self,1.0,10.0,411.0,2021_06_18,SC
221,1R,Med,9.0,9.0,0.0,0.0,self,1.0,12.0,413.0,2021_06_18,SC
222,1R,Low,3.0,3.0,0.0,0.0,self,1.0,0.0,418.0,2021_06_18,SC
223,1R,High,15.0,15.0,0.0,0.0,self,1.0,2.0,420.0,2021_06_18,SC
224,1R,Med,11.0,11.0,0.0,0.0,self,1.0,3.0,421.0,2021_06_18,SC
225,1R,Low,2.0,2.0,0.0,0.0,self,1.0,4.0,422.0,2021_06_18,SC
226,1R,Low,8.0,8.0,0.0,0.0,self,1.0,5.0,423.0,2021_06_18,SC
227,1R,Low,6.0,6.0,0.0,0.0,self,1.0,8.0,426.0,2021_06_18,SC
228,1R,Low,1.0,1.0,0.0,0.0,self,1.0,0.0,430.0,2021_06_18,SC
229,1R,Low,7.0,7.0,0.0,0.0,self,1.0,1.0,431.0,2021_06_18,SC
230,1R,Low,6.0,6.0,0.0,0.0,self,1.0,8.0,438.0,2021_06_18,SC
231,1R,Low,5.0,5.0,0.0,0.0,self,1.0,10.0,440.0,2021_06_18,SC
232,1R,Low,3.0,3.0,0.0,0.0,self,1.0,11.0,441.0,2021_06_18,SC
233,1R,Low,2.0,2.0,0.0,1.0,self,0.0,12.0,442.0,2021_06_18,SC
234,1R,Med,10.0,10.0,0.0,0.0,self,1.0,0.0,444.0,2021_06_18,SC
235,1R,Low,4.0,4.0,0.0,0.0,self,1.0,6.0,450.0,2021_06_18,SC
236,1R,Low,3.0,3.0,0.0,0.0,self,1.0,7.0,451.0,2021_06_18,SC
237,1R,Low,2.0,2.0,0.0,0.0,self,1.0,8.0,452.0,2021_06_18,SC
238,1R,Low,2.0,2.0,0.0,0.0,self,1.0,0.0,459.0,2021_06_18,SC
239,1R,Low,2.0,2.0,0.0,0.0,self,1.0,3.0,462.0,2021_06_18,SC
240,1R,Low,8.0,8.0,0.0,0.0,self,1.0,4.0,463.0,2021_06_18,SC
241,1R,Low,2.0,2.0,0.0,0.0,self,1.0,5.0,464.0,2021_06_18,SC
242,1R,Low,3.0,3.0,0.0,0.0,self,1.0,6.0,465.0,2021_06_18,SC
243,1R,Low,1.0,1.0,0.0,0.0,self,1.0,7.0,466.0,2021_06_18,SC
244,1R,Low,8.0,8.0,0.0,0.0,self,1.0,9.0,468.0,2021_06_18,SC
245,1R,Low,1.0,1.0,0.0,0.0,self,1.0,10.0,469.0,2021_06_18,SC
246,1R,Med,9.0,9.0,0.0,1.0,self,0.0,11.0,470.0,2021_06_18,SC
247,1R,Low,3.0,3.0,0.0,0.0,self,1.0,0.0,476.0,2021_06_18,SC
248,1R,Low,2.0,2.0,0.0,0.0,self,1.0,1.0,477.0,2021_06_18,SC
249,1R,Low,1.0,1.0,0.0,0.0,self,1.0,3.0,479.0,2021_06_18,SC
250,1R,Low,3.0,3.0,0.0,0.0,self,1.0,4.0,480.0,2021_06_18,SC
251,1R,Low,6.0,6.0,0.0,0.0,self,1.0,5.0,481.0,2021_06_18,SC
252,1R,Low,1.0,1.0,0.0,1.0,self,0.0,6.0,482.0,2021_06_18,SC
253,1R,Low,3.0,3.0,0.0,0.0,self,1.0,0.0,486.0,2021_06_18,SC
254,1R,Low,5.0,5.0,0.0,0.0,self,1.0,1.0,487.0,2021_06_18,SC
255,1R,Low,7.0,7.0,0.0,0.0,self,1.0,4.0,490.0,2021_06_18,SC
256,1R,Low,6.0,6.0,0.0,0.0,self,1.0,5.0,491.0,2021_06_18,SC
257,1R,Low,1.0,1.0,0.0,0.0,self,1.0,6.0,492.0,2021_06_18,SC
258,1R,Low,6.0,6.0,0.0,0.0,self,1.0,7.0,493.0,2021_06_18,SC
259,1R,Low,1.0,1.0,0.0,0.0,self,1.0,8.0,494.0,2021_06_18,SC
260,1R,Low,3.0,3.0,0.0,0.0,self,1.0,9.0,495.0,2021_06_18,SC
261,1R,Low,1.0,1.0,0.0,0.0,self,1.0,10.0,496.0,2021_06_18,SC
262,1R,Low,3.0,3.0,0.0,0.0,self,1.0,0.0,499.0,2021_06_18,SC
263,1R,Med,9.0,9.0,0.0,0.0,self,1.0,1.0,500.0,2021_06_18,SC
264,1R,Low,5.0,5.0,0.0,0.0,self,1.0,3.0,502.0,2021_06_18,SC
265,1R,Low,8.0,8.0,0.0,0.0,self,1.0,4.0,503.0,2021_06_18,SC
266,1R,Low,2.0,2.0,0.0,0.0,self,1.0,5.0,504.0,2021_06_18,SC
267,1R,Low,1.0,1.0,0.0,0.0,self,1.0,6.0,505.0,2021_06_18,SC
268,1R,Low,6.0,6.0,0.0,0.0,self,1.0,7.0,506.0,2021_06_18,SC
269,1R,Low,1.0,1.0,1.0,0.0,self,0.0,9.0,508.0,2021_06_18,SC
270,1R,High,13.0,13.0,0.0,0.0,self,1.0,24.0,523.0,2021_06_18,SC
271,1R,Low,7.0,7.0,0.0,0.0,self,1.0,25.0,524.0,2021_06_18,SC
272,1R,Med,9.0,9.0,0.0,0.0,self,1.0,26.0,525.0,2021_06_18,SC
273,1R,Med,9.0,9.0,0.0,0.0,self,1.0,29.0,528.0,2021_06_18,SC
274,1R,Low,4.0,4.0,0.0,0.0,self,1.0,31.0,530.0,2021_06_18,SC
275,1R,Low,3.0,3.0,0.0,1.0,self,0.0,32.0,531.0,2021_06_18,SC
276,1R,Low,6.0,6.0,0.0,0.0,self,1.0,0.0,537.0,2021_06_18,SC
277,1R,Low,2.0,2.0,0.0,0.0,self,1.0,1.0,538.0,2021_06_18,SC
278,1R,Med,11.0,11.0,0.0,0.0,self,1.0,2.0,539.0,2021_06_18,SC
279,1R,Med,11.0,11.0,0.0,0.0,self,1.0,3.0,540.0,2021_06_18,SC
280,1R,Low,2.0,2.0,0.0,0.0,self,1.0,5.0,542.0,2021_06_18,SC
281,1R,Med,11.0,11.0,0.0,1.0,self,0.0,6.0,543.0,2021_06_18,SC
282,1R,Low,1.0,1.0,0.0,0.0,self,1.0,0.0,546.0,2021_06_18,SC
283,1R,Med,10.0,10.0,0.0,0.0,self,1.0,2.0,548.0,2021_06_18,SC
284,1R,Low,4.0,4.0,0.0,0.0,self,1.0,4.0,550.0,2021_06_18,SC
285,1R,Low,1.0,1.0,0.0,0.0,self,1.0,5.0,551.0,2021_06_18,SC
286,1R,Low,3.0,3.0,0.0,0.0,self,1.0,6.0,552.0,2021_06_18,SC
287,1R,Med,10.0,10.0,1.0,0.0,self,0.0,7.0,553.0,2021_06_18,SC
288,1R,Low,7.0,7.0,0.0,0.0,self,1.0,0.0,557.0,2021_06_18,SC
