,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,confidence
0,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1625176856.418509, 0.0]","[0.0, 1.0]",0.0,1.0,3.8834099769592285,1625176865.300268,1,-1,0,1,0.6666666666666666,0.0,15,10,0,"[0, 0]"
1,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1625176866.5185602, 0.0]","[0.0, 1.0]",0.0,1.0,3.8665828704833984,1625176871.200128,1,-1,0,1,0.7333333333333333,0.0,15,11,0,"[0, 0]"
2,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1625176872.1178691, 0.0]","[1.0, 1.0]",1.0,1.0,3.866792917251587,1625176876.6833432,1,-1,0,-1,0.7333333333333333,0.0,15,11,0,"[0, 0]"
3,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1625176877.7014809, 0.0]","[0.0, 1.0]",0.0,1.0,3.8668200969696045,1625176882.3166301,1,-1,0,1,0.6,0.0,15,9,0,"[0, 0]"
4,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1625176883.3009639, 0.0]","[1.0, 1.0]",1.0,1.0,3.86666202545166,1625176887.849869,1,-1,0,-1,0.4666666666666667,0.0,15,7,0,"[0, 0]"
5,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1625176888.9024262, 0.0]","[0.0, 1.0]",0.0,1.0,3.865738868713379,1625176893.633168,1,-1,0,1,0.6666666666666666,0.0,15,10,0,"[0, 0]"
6,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1625176894.4997761, 0.0]","[0.0, 1.0]",0.0,1.0,3.8670220375061035,1625176899.366355,1,-1,0,1,0.7333333333333333,0.0,15,11,0,"[0, 0]"
7,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1625176903.284454, 0.0]","[1.0, 1.0]",1.0,1.0,1.1668779850006104,1625176905.082953,1,-1,0,-1,1.0,1.0,2,2,0,"[0, 0]"
8,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1625176906.034039, 0.0]","[1.0, 1.0]",1.0,1.0,1.016693115234375,1625176907.8163688,1,-1,0,-1,1.0,1.0,1,1,0,"[0, 0]"
9,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1625176907.18495, 0.0]","[1.0, 1.0]",1.0,1.0,2.44915509223938,1625176910.432849,1,-1,0,-1,0.75,1.0,8,6,0,"[0, 0]"
