,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,confidence
0,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1623880719.5257483, 0.0]","[0.0, 1.0]",0.0,1.0,3.8667049407958984,1623880725.123662,1,-1,0,1,0.8,0.0,15,12,0,"[0, 0]"
1,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1623880726.1083314, 0.0]","[0.0, 1.0]",0.0,1.0,3.8665835857391357,1623880730.7569122,1,-1,0,1,0.6666666666666666,0.0,15,10,0,"[0, 0]"
2,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623880731.6906266, 0.0]","[1.0, 1.0]",1.0,1.0,3.866544246673584,1623880736.0066838,1,-1,0,-1,0.6,0.0,15,9,0,"[0, 0]"
3,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623880737.8243868, 0.0]","[1.0, 1.0]",1.0,1.0,2.8165371417999268,1623880741.4233239,1,-1,0,-1,0.6,1.0,10,6,0,"[0, 0]"
4,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623880741.4579923, 0.0]","[1.0, 1.0]",1.0,1.0,3.766641855239868,1623880745.889722,1,-1,0,-1,0.5333333333333333,1.0,15,8,0,"[0, 0]"
5,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623880746.9578948, 0.0]","[1.0, 1.0]",1.0,1.0,3.866659164428711,1623880751.6562428,1,-1,0,-1,0.4,0.0,15,6,0,"[0, 0]"
6,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623880752.541753, 0.0]","[1.0, 1.0]",1.0,1.0,3.8827149868011475,1623880757.439423,1,-1,0,-1,0.4666666666666667,0.0,15,7,0,"[0, 0]"
7,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623880758.6576679, 0.0]","[1.0, 1.0]",1.0,1.0,3.8665850162506104,1623880763.206178,1,-1,0,-1,0.6666666666666666,0.0,15,10,0,"[0, 0]"
8,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1623880764.257643, 0.0]","[0.0, 1.0]",0.0,1.0,3.8664870262145996,1623880768.6725981,1,-1,0,1,0.8666666666666667,0.0,15,13,0,"[0, 0]"
9,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1623880769.8565178, 0.0]","[0.0, 1.0]",0.0,1.0,3.8666601181030273,1623880774.689023,1,-1,0,1,0.7333333333333333,0.0,15,11,0,"[0, 0]"
10,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623880777.740014, 0.0]","[1.0, 1.0]",1.0,1.0,1.5832529067993164,1623880779.9223402,1,-1,0,-1,1.0,1.0,4,4,0,"[0, 0]"
11,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623880781.40699, 0.0]","[1.0, 1.0]",1.0,1.0,1.000020980834961,1623880783.038817,1,-1,0,-1,1.0,1.0,1,1,0,"[0, 0]"
12,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623880781.1235464, 0.0]","[1.0, 1.0]",1.0,1.0,3.866738796234131,1623880785.605441,1,-1,0,-1,0.4666666666666667,0.0,15,7,0,"[0, 0]"
13,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623880786.690293, 0.0]","[1.0, 1.0]",1.0,1.0,3.883286952972412,1623880791.388614,1,-1,0,-1,0.6666666666666666,0.0,15,10,0,"[0, 0]"
14,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1623880792.3061981, 0.0]","[0.0, 1.0]",0.0,1.0,3.866724729537964,1623880797.655106,1,-1,0,1,0.6,0.0,15,9,0,"[0, 0]"
15,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1623880798.8892078, 0.0]","[0.0, 1.0]",0.0,1.0,3.8664801120758057,1623880803.521755,1,-1,0,1,0.5333333333333333,0.0,15,8,0,"[0, 0]"
16,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1623880804.489543, 0.0]","[0.0, 1.0]",0.0,1.0,3.866744041442871,1623880809.204819,1,-1,0,1,0.6,0.0,15,9,0,"[0, 0]"
17,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623880810.0888052, 0.0]","[1.0, 1.0]",1.0,1.0,3.8671858310699463,1623880814.3876412,1,-1,0,-1,0.8666666666666667,0.0,15,13,0,"[0, 0]"
18,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1623880815.155894, 0.0]","[0.0, 1.0]",0.0,1.0,3.883181095123291,1623880819.454754,1,-1,0,1,0.6,0.0,15,9,0,"[0, 0]"
19,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1623880820.2563927, 0.0]","[0.0, 1.0]",0.0,1.0,3.865835189819336,1623880824.804482,1,-1,0,1,0.7333333333333333,0.0,15,11,0,"[0, 0]"
20,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623880828.7558131, 0.0]","[1.0, 1.0]",1.0,1.0,0.9500579833984375,1623880830.571019,1,-1,0,-1,1.0,1.0,1,1,0,"[0, 0]"
21,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623880830.5212517, 0.0]","[1.0, 1.0]",1.0,1.0,1.7667112350463867,1623880832.9709098,1,-1,0,-1,0.4,1.0,5,2,0,"[0, 0]"
22,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623880834.922404, 0.0]","[1.0, 1.0]",1.0,1.0,0.9500911235809326,1623880836.387487,1,-1,0,-1,1.0,1.0,1,1,0,"[0, 0]"
23,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623880834.672401, 0.0]","[1.0, 1.0]",1.0,1.0,3.799997091293335,1623880839.170754,1,-1,0,-1,0.6666666666666666,1.0,15,10,0,"[0, 0]"
24,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623880840.906018, 0.0]","[1.0, 1.0]",1.0,1.0,3.166256904602051,1623880844.620656,1,-1,0,-1,0.75,1.0,12,9,0,"[0, 0]"
25,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623880844.8053207, 0.0]","[1.0, 1.0]",1.0,1.0,3.866488218307495,1623880849.1206179,1,-1,0,-1,0.7333333333333333,0.0,15,11,0,"[0, 0]"
26,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623880852.8054001, 0.0]","[1.0, 1.0]",1.0,1.0,0.9493858814239502,1623880854.570486,1,-1,0,-1,1.0,1.0,1,1,0,"[0, 0]"
