,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.4782608695652174,S,0.4782608695652174,,2021_06_16
1,-10,0.6304347826086957,S,0.6304347826086957,,2021_06_16
2,-9,0.8260869565217391,S,0.8260869565217391,,2021_06_16
3,-8,0.8478260869565217,S,0.8478260869565217,,2021_06_16
4,-7,0.9347826086956522,S,0.9347826086956522,,2021_06_16
5,-6,0.9130434782608695,S,0.9130434782608695,,2021_06_16
6,-5,0.8478260869565217,S,0.8478260869565217,,2021_06_16
7,-4,0.782608695652174,S,0.782608695652174,,2021_06_16
8,-3,0.8478260869565217,S,0.8478260869565217,,2021_06_16
9,-2,0.8260869565217391,S,0.8260869565217391,,2021_06_16
10,-1,0.8043478260869565,S,0.8043478260869565,,2021_06_16
11,0,0.2391304347826087,S,0.2391304347826087,,2021_06_16
12,1,0.43478260869565216,S,0.43478260869565216,,2021_06_16
13,2,0.717391304347826,S,0.717391304347826,,2021_06_16
14,3,0.8695652173913043,S,0.8695652173913043,,2021_06_16
15,4,0.9130434782608695,S,0.9130434782608695,,2021_06_16
16,5,0.9565217391304348,S,0.9565217391304348,,2021_06_16
17,6,0.8478260869565217,S,0.8478260869565217,,2021_06_16
18,7,0.8,S,0.8,,2021_06_16
19,8,0.8444444444444444,S,0.8444444444444444,,2021_06_16
20,9,0.9111111111111111,S,0.9111111111111111,,2021_06_16
21,10,0.8888888888888888,S,0.8888888888888888,,2021_06_16
