,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.6444444444444445,S,0.6444444444444445,,2021_06_18
1,-10,0.6956521739130435,S,0.6956521739130435,,2021_06_18
2,-9,0.7608695652173914,S,0.7608695652173914,,2021_06_18
3,-8,0.8695652173913043,S,0.8695652173913043,,2021_06_18
4,-7,0.8478260869565217,S,0.8478260869565217,,2021_06_18
5,-6,0.9782608695652174,S,0.9782608695652174,,2021_06_18
6,-5,0.9130434782608695,S,0.9130434782608695,,2021_06_18
7,-4,0.9347826086956522,S,0.9347826086956522,,2021_06_18
8,-3,0.9130434782608695,S,0.9130434782608695,,2021_06_18
9,-2,0.8260869565217391,S,0.8260869565217391,,2021_06_18
10,-1,0.717391304347826,S,0.717391304347826,,2021_06_18
11,0,0.043478260869565216,S,0.043478260869565216,,2021_06_18
12,1,0.41304347826086957,S,0.41304347826086957,,2021_06_18
13,2,0.782608695652174,S,0.782608695652174,,2021_06_18
14,3,0.8478260869565217,S,0.8478260869565217,,2021_06_18
15,4,0.9130434782608695,S,0.9130434782608695,,2021_06_18
16,5,0.9347826086956522,S,0.9347826086956522,,2021_06_18
17,6,0.8478260869565217,S,0.8478260869565217,,2021_06_18
18,7,0.9111111111111111,S,0.9111111111111111,,2021_06_18
19,8,0.9111111111111111,S,0.9111111111111111,,2021_06_18
20,9,0.9333333333333333,S,0.9333333333333333,,2021_06_18
21,10,0.8,S,0.8,,2021_06_18
