,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.5777777777777777,S,0.5777777777777777,,2021_07_01
1,-10,0.7333333333333333,S,0.7333333333333333,,2021_07_01
2,-9,0.8444444444444444,S,0.8444444444444444,,2021_07_01
3,-8,0.9333333333333333,S,0.9333333333333333,,2021_07_01
4,-7,0.9111111111111111,S,0.9111111111111111,,2021_07_01
5,-6,0.8888888888888888,S,0.8888888888888888,,2021_07_01
6,-5,0.8888888888888888,S,0.8888888888888888,,2021_07_01
7,-4,0.9111111111111111,S,0.9111111111111111,,2021_07_01
8,-3,0.8666666666666667,S,0.8666666666666667,,2021_07_01
9,-2,0.8888888888888888,S,0.8888888888888888,,2021_07_01
10,-1,0.8,S,0.8,,2021_07_01
11,0,0.2,S,0.2,,2021_07_01
12,1,0.4,S,0.4,,2021_07_01
13,2,0.7777777777777778,S,0.7777777777777778,,2021_07_01
14,3,0.9333333333333333,S,0.9333333333333333,,2021_07_01
15,4,0.9333333333333333,S,0.9333333333333333,,2021_07_01
16,5,0.9545454545454546,S,0.9545454545454546,,2021_07_01
17,6,0.9545454545454546,S,0.9545454545454546,,2021_07_01
18,7,0.9545454545454546,S,0.9545454545454546,,2021_07_01
19,8,0.9318181818181818,S,0.9318181818181818,,2021_07_01
20,9,0.8181818181818182,S,0.8181818181818182,,2021_07_01
21,10,0.8409090909090909,S,0.8409090909090909,,2021_07_01
