,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,Attention,Attention_control,Confidence,trial_idx,subject,date
0,1R,Low,1.0,1.0,0.0,0.0,Observer,1.0834639072418213,1.0,0.0,0.9993246394267032,0.0,0.0,1.0,Offenbach,20230215
1,1R,Low,2.0,2.0,1.0,0.0,Actor,1.4167039394378662,-1.0,1.0,0.9999308707009824,0.0,0.0,2.0,Offenbach,20230215
2,1R,Low,4.0,4.0,0.0,0.0,Observer,1.0162270069122314,1.0,8.0,0.9999085797869944,0.0,0.0,9.0,Offenbach,20230215
3,1R,Low,8.0,8.0,0.0,1.0,Observer,1.084237813949585,-1.0,9.0,0.8809412111671638,0.1225090482485594,0.0,10.0,Offenbach,20230215
4,1R,Low,7.0,7.0,0.0,0.0,Observer,1.1003339290618896,1.0,0.0,0.5710793806136794,0.4751264491501626,0.0,13.0,Offenbach,20230215
5,1R,Low,1.0,1.0,0.0,0.0,Observer,1.0832867622375488,1.0,1.0,1.0,0.0244444444444444,0.0,14.0,Offenbach,20230215
6,1R,High,12.0,12.0,0.0,0.0,Actor,1.099200963973999,1.0,3.0,1.0,0.0,0.0,16.0,Offenbach,20230215
7,1R,Low,8.0,8.0,0.0,0.0,Observer,1.0832810401916504,1.0,4.0,0.6954762431637873,0.3448378870399262,0.0,17.0,Offenbach,20230215
8,1R,Low,5.0,5.0,0.0,0.0,Observer,1.233741044998169,1.0,5.0,0.7244595129099297,0.269719319221858,0.0,18.0,Offenbach,20230215
9,1R,Low,1.0,1.0,0.0,0.0,Observer,1.1670269966125488,1.0,6.0,0.6876042150137956,0.1611572378938583,0.0,19.0,Offenbach,20230215
10,1R,Low,1.0,1.0,0.0,0.0,Actor,0.9827358722686768,1.0,7.0,1.0,0.0,0.0,20.0,Offenbach,20230215
11,1R,Low,7.0,7.0,0.0,0.0,Actor,0.9841458797454834,1.0,8.0,0.9998829098292374,0.0,0.0,21.0,Offenbach,20230215
12,1R,Low,3.0,3.0,0.0,0.0,Actor-incongruent,0.9840400218963623,1.0,10.0,0.8784530386740331,0.1263812154696132,0.0,23.0,Offenbach,20230215
13,1R,Low,3.0,3.0,0.0,0.0,Actor,1.149411678314209,1.0,12.0,0.9976973559294045,0.1505176633858894,0.0,25.0,Offenbach,20230215
14,1R,Low,4.0,4.0,0.0,1.0,Actor,0.982795000076294,-1.0,13.0,0.9999785616792448,0.0,0.0,26.0,Offenbach,20230215
15,1R,Low,3.0,3.0,0.0,0.0,Observer,0.9838299751281738,1.0,0.0,0.9999059228298371,0.0,0.0,29.0,Offenbach,20230215
16,1R,Low,4.0,4.0,0.0,0.0,Observer,1.1669912338256836,1.0,2.0,0.9999258265666744,0.0,0.0,31.0,Offenbach,20230215
17,1R,Low,3.0,3.0,0.0,0.0,Observer,0.9825351238250732,1.0,3.0,0.952513966480447,0.2451117318435754,0.0,32.0,Offenbach,20230215
18,1R,Low,3.0,3.0,0.0,0.0,Actor-incongruent,1.0165791511535645,1.0,6.0,0.999734186697616,0.0,0.0,35.0,Offenbach,20230215
19,1R,Low,5.0,5.0,0.0,0.0,Observer,1.0836799144744873,1.0,7.0,0.7632239303541223,0.1602317301856206,0.0,36.0,Offenbach,20230215
20,1R,Low,5.0,5.0,0.0,0.0,Observer,1.2833960056304932,1.0,8.0,0.9189451606239728,0.1422852332036089,0.0,37.0,Offenbach,20230215
21,1R,Low,4.0,4.0,0.0,0.0,Observer,0.9836678504943848,1.0,9.0,0.8770613134674371,0.1302429122684661,0.0,38.0,Offenbach,20230215
22,1R,Low,1.0,1.0,0.0,0.0,Actor,0.9996049404144287,1.0,10.0,1.0,0.0,0.0,39.0,Offenbach,20230215
23,1R,Low,1.0,1.0,0.0,0.0,Observer,0.9837839603424072,1.0,11.0,0.9994031697183436,0.0,0.0,40.0,Offenbach,20230215
24,1R,Low,2.0,2.0,0.0,0.0,Observer,1.299738883972168,1.0,12.0,0.9998068258352344,0.0,0.0,41.0,Offenbach,20230215
25,1R,Low,8.0,8.0,0.0,0.0,Actor,0.999204158782959,1.0,13.0,1.0,0.0,0.0,42.0,Offenbach,20230215
26,1R,Low,1.0,1.0,0.0,1.0,Actor,1.0000410079956055,-1.0,14.0,1.0,0.0,0.0,43.0,Offenbach,20230215
27,1R,Low,4.0,4.0,0.0,0.0,Observer,1.083230972290039,1.0,0.0,0.718366210747351,0.1105610496228344,0.0,45.0,Offenbach,20230215
28,1R,Low,3.0,3.0,0.0,0.0,Actor,1.1666293144226074,1.0,1.0,1.0,0.0,0.0,46.0,Offenbach,20230215
29,1R,Low,3.0,3.0,0.0,0.0,Observer,1.100127935409546,1.0,2.0,0.6343339798981315,0.3980570811630693,0.0,47.0,Offenbach,20230215
30,1R,Low,8.0,8.0,0.0,0.0,Actor,1.0505988597869873,1.0,3.0,0.9998915893782556,0.0,0.0,48.0,Offenbach,20230215
31,1R,Med,11.0,11.0,0.0,0.0,Observer,0.9830548763275146,1.0,4.0,0.6813465691251949,0.3307059417743477,0.0,49.0,Offenbach,20230215
32,1R,Low,7.0,7.0,0.0,0.0,Actor,0.9831068515777588,1.0,5.0,1.0,0.0,0.0,50.0,Offenbach,20230215
33,1R,Low,3.0,3.0,0.0,0.0,Actor,0.9826760292053223,1.0,6.0,1.0,0.0,0.0,51.0,Offenbach,20230215
34,1R,Low,6.0,6.0,0.0,0.0,Actor,0.9834239482879639,1.0,7.0,1.0,0.0,0.0,52.0,Offenbach,20230215
35,1R,Low,1.0,1.0,0.0,0.0,Observer,0.9832580089569092,1.0,8.0,0.3543359462944376,0.5295851327288706,0.0,53.0,Offenbach,20230215
36,1R,Low,2.0,2.0,0.0,0.0,Observer,1.1007716655731201,1.0,13.0,0.3687735416158792,0.3024222415145373,0.0,58.0,Offenbach,20230215
37,1R,Low,8.0,8.0,0.0,0.0,Actor,0.9828522205352783,1.0,14.0,1.0,0.0,0.0,59.0,Offenbach,20230215
38,1R,Low,5.0,5.0,0.0,0.0,Actor,0.9829440116882324,1.0,15.0,1.0,0.0,0.0,60.0,Offenbach,20230215
39,1R,Low,8.0,8.0,0.0,0.0,Actor,0.9828169345855713,1.0,16.0,1.0,0.0,0.0,61.0,Offenbach,20230215
40,1R,Low,2.0,2.0,0.0,1.0,Observer,1.1333119869232178,-1.0,18.0,0.4134972292853371,0.5551058694515485,0.0,63.0,Offenbach,20230215
41,1R,Low,1.0,1.0,0.0,0.0,Actor,1.033245325088501,1.0,0.0,1.0,0.0,0.0,67.0,Offenbach,20230215
