,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,Attention,Attention_control,Confidence,trial_idx,subject,date
0,1R,Med,9.0,9.0,0.0,0.0,Observer,1.0667121410369873,1.0,0.0,0.9999970871046602,0.0,0.0,1.0,Offenbach,20230222
1,1R,Low,7.0,7.0,1.0,0.0,Actor-incongruent,1.100290060043335,-1.0,4.0,1.0,0.0,0.0,5.0,Offenbach,20230222
2,1R,Low,3.0,3.0,0.0,0.0,Observer-incongruent,1.1161749362945557,1.0,5.0,0.4765610919593778,0.1930544933433173,0.0,6.0,Offenbach,20230222
3,1R,Med,9.0,9.0,0.0,0.0,Actor,1.1338047981262207,1.0,6.0,1.0,0.0,0.0,7.0,Offenbach,20230222
4,1R,Low,4.0,4.0,0.0,0.0,Actor,1.1995551586151123,1.0,7.0,1.0,0.0,0.0,8.0,Offenbach,20230222
5,1R,Low,2.0,2.0,0.0,0.0,Actor,1.1166200637817383,1.0,8.0,0.999763763391588,0.0,0.0,9.0,Offenbach,20230222
6,1R,Low,2.0,2.0,0.0,0.0,Actor,1.283041000366211,1.0,9.0,0.9995006664730628,0.0,0.0,10.0,Offenbach,20230222
7,1R,Low,2.0,2.0,0.0,0.0,Actor,1.0000510215759277,1.0,10.0,1.0,0.0,0.0,11.0,Offenbach,20230222
8,1R,Low,1.0,1.0,0.0,0.0,Actor,0.9836020469665527,1.0,11.0,0.9997626512404476,0.0,0.0,12.0,Offenbach,20230222
9,1R,Low,1.0,1.0,0.0,0.0,Observer,0.9829537868499756,1.0,12.0,1.0,0.0,0.0,13.0,Offenbach,20230222
10,1R,Low,1.0,1.0,0.0,0.0,Observer-incongruent,0.9831809997558594,1.0,0.0,0.4542771228815986,0.5649639345481811,0.0,15.0,Offenbach,20230222
11,1R,Low,2.0,2.0,0.0,0.0,Actor,1.2842881679534912,1.0,1.0,0.9995682077268536,0.0,0.0,16.0,Offenbach,20230222
12,1R,Med,9.0,9.0,0.0,0.0,Actor,1.099532127380371,1.0,2.0,1.0,0.0,0.0,17.0,Offenbach,20230222
13,1R,Low,3.0,3.0,0.0,0.0,Actor,1.0999000072479248,1.0,3.0,1.0,0.0,0.0,18.0,Offenbach,20230222
14,1R,Low,2.0,2.0,0.0,0.0,Actor,1.2176802158355713,1.0,4.0,1.0,0.0,0.0,19.0,Offenbach,20230222
15,1R,Low,1.0,1.0,0.0,0.0,Actor,1.2173500061035156,1.0,5.0,0.9993729926174432,0.0,0.0,20.0,Offenbach,20230222
16,1R,Low,2.0,2.0,0.0,0.0,Actor-incongruent,1.083669900894165,1.0,7.0,0.999627589722137,0.0,0.0,22.0,Offenbach,20230222
17,1R,Low,3.0,3.0,0.0,0.0,Actor,1.0497651100158691,1.0,8.0,0.9999405471368984,0.0,0.0,23.0,Offenbach,20230222
18,1R,Med,11.0,11.0,0.0,0.0,Actor,1.1163818836212158,1.0,9.0,1.0,0.1118778753659556,0.0,24.0,Offenbach,20230222
19,1R,Med,11.0,11.0,0.0,1.0,Observer,1.2164549827575684,-1.0,10.0,0.4891152745350169,0.532722059121319,0.0,25.0,Offenbach,20230222
20,1R,Low,8.0,8.0,0.0,0.0,Actor-incongruent,0.9831087589263916,1.0,0.0,1.0,0.0,0.0,27.0,Offenbach,20230222
