,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,Attention,Attention_control,Confidence,trial_idx,subject,date
0,1R,Low,4.0,4.0,0.0,0.0,Observer,2.5668821334838867,1.0,0.0,1.0,0.0,0.0,1.0,Offenbach,20230120
1,1R,Low,2.0,2.0,0.0,0.0,Actor-incongruent,1.2833499908447266,1.0,8.0,1.0,0.0,0.0,9.0,Offenbach,20230120
2,1R,Low,3.0,3.0,0.0,0.0,Observer,2.449970245361328,1.0,9.0,1.0,0.0,0.0,10.0,Offenbach,20230120
3,1R,Low,6.0,6.0,0.0,1.0,Observer,0.9830641746520996,-1.0,10.0,1.0,0.1154478225143796,0.0,11.0,Offenbach,20230120
4,1R,Med,11.0,11.0,0.0,0.0,Actor,0.9828381538391113,1.0,0.0,1.0,0.0,0.0,13.0,Offenbach,20230120
5,1R,Low,1.0,1.0,0.0,0.0,Actor,1.0986390113830566,1.0,3.0,1.0,0.0,0.0,16.0,Offenbach,20230120
6,1R,Low,3.0,3.0,0.0,0.0,Actor,1.183440923690796,1.0,4.0,0.9664461247637052,0.0373345935727788,0.0,17.0,Offenbach,20230120
7,1R,Med,9.0,9.0,0.0,0.0,Observer,1.549994945526123,1.0,5.0,0.7375478927203065,0.2305236270753512,0.0,18.0,Offenbach,20230120
8,1R,Low,2.0,2.0,0.0,0.0,Observer,0.9990110397338867,1.0,6.0,0.4568524230423608,0.4014488488761898,0.0,19.0,Offenbach,20230120
9,1R,Low,6.0,6.0,0.0,0.0,Actor,1.115929126739502,1.0,7.0,1.0,0.0,0.0,20.0,Offenbach,20230120
10,1R,Low,2.0,2.0,0.0,1.0,Actor-incongruent,1.1332013607025146,-1.0,9.0,1.0,0.0,0.0,22.0,Offenbach,20230120
11,1R,Low,7.0,7.0,0.0,0.0,Observer-incongruent,1.1665520668029785,1.0,0.0,0.8392524142064134,0.1750854174465103,0.0,24.0,Offenbach,20230120
12,1R,Low,4.0,4.0,0.0,0.0,Observer,0.982996940612793,1.0,1.0,0.9380196121327796,0.0,0.0,25.0,Offenbach,20230120
13,1R,Low,5.0,5.0,0.0,0.0,Actor,1.417036771774292,1.0,3.0,1.0,0.0,0.0,27.0,Offenbach,20230120
14,1R,Med,10.0,10.0,0.0,0.0,Observer,1.183258056640625,1.0,4.0,0.9368063737900382,0.1555723567705079,0.0,28.0,Offenbach,20230120
15,1R,Low,3.0,3.0,0.0,0.0,Actor,1.2656669616699219,1.0,6.0,0.9997265228220868,0.0,0.0,30.0,Offenbach,20230120
16,1R,Low,4.0,4.0,0.0,0.0,Actor,1.3001620769500732,1.0,10.0,0.999887264834558,0.0,0.0,34.0,Offenbach,20230120
17,1R,Low,1.0,1.0,0.0,0.0,Observer,1.6669399738311768,1.0,11.0,0.9994695625560068,0.0,0.0,35.0,Offenbach,20230120
18,1R,Low,1.0,1.0,0.0,0.0,Actor,1.0000500679016113,1.0,12.0,1.0,0.0,0.0,36.0,Offenbach,20230120
