,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.5641025641025641,O,0.5555555555555556,0.5714285714285714,20230120
1,-10,0.7948717948717948,O,0.8888888888888888,0.7142857142857143,20230120
2,-9,0.8974358974358975,O,0.8666666666666667,0.9166666666666666,20230120
3,-8,0.8974358974358975,O,0.8823529411764706,0.9090909090909091,20230120
4,-7,0.9487179487179487,O,0.9473684210526315,0.95,20230120
5,-6,0.8461538461538461,O,0.9285714285714286,0.8,20230120
6,-5,0.8717948717948718,O,0.8333333333333334,0.9047619047619048,20230120
7,-4,0.9230769230769231,O,0.875,1.0,20230120
8,-3,0.8974358974358975,O,0.9473684210526315,0.85,20230120
9,-2,0.7692307692307693,O,0.8571428571428571,0.6666666666666666,20230120
10,-1,0.7435897435897436,O,0.7368421052631579,0.75,20230120
11,0,0.23076923076923078,O,0.19047619047619047,0.2777777777777778,20230120
12,1,0.6153846153846154,O,0.6666666666666666,0.5333333333333333,20230120
13,2,0.8947368421052632,O,0.8888888888888888,0.9,20230120
14,3,0.9473684210526315,O,0.875,1.0,20230120
15,4,1.0,O,1.0,1.0,20230120
16,5,0.9736842105263158,O,1.0,0.9545454545454546,20230120
17,6,0.9736842105263158,O,1.0,0.9615384615384616,20230120
18,7,0.8947368421052632,O,0.95,0.8333333333333334,20230120
19,8,0.9210526315789473,O,0.8695652173913043,1.0,20230120
20,9,0.8947368421052632,O,1.0,0.8181818181818182,20230120
21,10,0.7368421052631579,O,0.7619047619047619,0.7058823529411765,20230120
