,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.5681818181818182,O,0.5681818181818182,,20221114
1,-10,0.7045454545454546,O,0.7045454545454546,,20221114
2,-9,0.75,O,0.75,,20221114
3,-8,0.8863636363636364,O,0.8863636363636364,,20221114
4,-7,0.75,O,0.75,,20221114
5,-6,0.7045454545454546,O,0.7045454545454546,,20221114
6,-5,0.75,O,0.75,,20221114
7,-4,0.6818181818181818,O,0.6818181818181818,,20221114
8,-3,0.75,O,0.75,,20221114
9,-2,0.7727272727272727,O,0.7727272727272727,,20221114
10,-1,0.7954545454545454,O,0.7954545454545454,,20221114
11,0,0.20454545454545456,O,0.20454545454545456,,20221114
12,1,0.5454545454545454,O,0.5454545454545454,,20221114
13,2,0.7727272727272727,O,0.7727272727272727,,20221114
14,3,0.8409090909090909,O,0.8409090909090909,,20221114
15,4,0.7954545454545454,O,0.7954545454545454,,20221114
16,5,0.8863636363636364,O,0.8863636363636364,,20221114
17,6,0.9069767441860465,O,0.9069767441860465,,20221114
18,7,0.7906976744186046,O,0.7906976744186046,,20221114
19,8,0.7906976744186046,O,0.7906976744186046,,20221114
20,9,0.7674418604651163,O,0.7674418604651163,,20221114
21,10,0.6511627906976745,O,0.6511627906976745,,20221114
