,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
0,1R,Low,2.0,2.0,1.0,0.0,self,0.9671769142150879,-1.0,0.0,0.0,Offenbach,20221114
1,1R,Low,2.0,2.0,0.0,0.0,self,1.1985399723052979,1.0,2.0,2.0,Offenbach,20221114
2,1R,Low,3.0,3.0,1.0,0.0,self,1.4828619956970215,-1.0,3.0,3.0,Offenbach,20221114
3,1R,Med,9.0,9.0,0.0,0.0,self,0.9826700687408447,1.0,6.0,6.0,Offenbach,20221114
4,1R,Low,4.0,4.0,0.0,0.0,self,1.582468032836914,1.0,10.0,10.0,Offenbach,20221114
5,1R,Low,1.0,1.0,1.0,0.0,self,1.0841689109802246,-1.0,11.0,11.0,Offenbach,20221114
6,1R,Low,6.0,6.0,0.0,0.0,self,1.0495967864990234,1.0,0.0,15.0,Offenbach,20221114
7,1R,Low,6.0,6.0,0.0,0.0,self,0.966184139251709,1.0,1.0,16.0,Offenbach,20221114
8,1R,Low,6.0,6.0,0.0,0.0,self,1.2169408798217773,1.0,2.0,17.0,Offenbach,20221114
9,1R,Low,2.0,2.0,0.0,0.0,self,1.0169258117675781,1.0,3.0,18.0,Offenbach,20221114
10,1R,Low,4.0,4.0,0.0,0.0,self,0.9658167362213135,1.0,4.0,19.0,Offenbach,20221114
11,1R,Low,5.0,5.0,0.0,0.0,self,0.9656639099121094,1.0,5.0,20.0,Offenbach,20221114
12,1R,Med,10.0,10.0,1.0,0.0,self,2.884129047393799,-1.0,6.0,21.0,Offenbach,20221114
13,1R,Low,2.0,2.0,0.0,0.0,self,1.3169121742248535,1.0,11.0,26.0,Offenbach,20221114
14,1R,Low,2.0,2.0,0.0,0.0,self,1.3327150344848633,1.0,0.0,34.0,Offenbach,20221114
15,1R,Low,1.0,1.0,1.0,0.0,self,0.9674801826477051,-1.0,3.0,37.0,Offenbach,20221114
16,1R,Low,3.0,3.0,0.0,0.0,self,1.399961233139038,1.0,6.0,40.0,Offenbach,20221114
17,1R,Low,3.0,3.0,0.0,0.0,self,0.9829230308532715,1.0,0.0,47.0,Offenbach,20221114
18,1R,Low,1.0,1.0,0.0,0.0,self,1.166599988937378,1.0,1.0,48.0,Offenbach,20221114
19,1R,Low,1.0,1.0,0.0,0.0,self,1.44996976852417,1.0,2.0,49.0,Offenbach,20221114
20,1R,Low,6.0,6.0,0.0,0.0,self,1.065938949584961,1.0,3.0,50.0,Offenbach,20221114
21,1R,Low,8.0,8.0,0.0,0.0,self,1.1506569385528564,1.0,5.0,52.0,Offenbach,20221114
22,1R,Low,1.0,1.0,0.0,0.0,self,1.0498411655426025,1.0,6.0,53.0,Offenbach,20221114
23,1R,Low,4.0,4.0,0.0,1.0,self,0.9994959831237793,-1.0,7.0,54.0,Offenbach,20221114
24,1R,Low,4.0,4.0,0.0,0.0,self,2.417341947555542,1.0,0.0,56.0,Offenbach,20221114
25,1R,Low,4.0,4.0,0.0,0.0,self,1.9835278987884521,1.0,1.0,57.0,Offenbach,20221114
26,1R,Low,4.0,4.0,1.0,0.0,self,0.9666311740875244,-1.0,2.0,58.0,Offenbach,20221114
27,1R,Low,2.0,2.0,0.0,0.0,self,1.017719030380249,1.0,0.0,68.0,Offenbach,20221114
28,1R,Med,9.0,9.0,0.0,0.0,self,1.2002670764923096,1.0,1.0,69.0,Offenbach,20221114
29,1R,Low,2.0,2.0,0.0,0.0,self,1.2831530570983887,1.0,7.0,75.0,Offenbach,20221114
30,1R,Low,3.0,3.0,0.0,0.0,self,0.9666690826416016,1.0,8.0,76.0,Offenbach,20221114
31,1R,Low,5.0,5.0,0.0,1.0,self,0.9655990600585938,-1.0,9.0,77.0,Offenbach,20221114
32,1R,Low,5.0,5.0,0.0,0.0,self,6.6162168979644775,1.0,0.0,82.0,Offenbach,20221114
33,1R,Low,7.0,7.0,0.0,0.0,self,1.5000009536743164,1.0,1.0,83.0,Offenbach,20221114
34,1R,Low,1.0,1.0,0.0,0.0,self,1.683962106704712,1.0,5.0,87.0,Offenbach,20221114
35,1R,Low,6.0,6.0,0.0,0.0,self,1.8989720344543457,1.0,6.0,88.0,Offenbach,20221114
36,1R,Low,2.0,2.0,0.0,1.0,self,3.116676092147827,-1.0,7.0,89.0,Offenbach,20221114
37,1R,Low,5.0,5.0,0.0,0.0,self,1.0852649211883545,1.0,0.0,92.0,Offenbach,20221114
38,1R,Low,3.0,3.0,0.0,0.0,self,0.9831418991088867,1.0,1.0,93.0,Offenbach,20221114
39,1R,Low,4.0,4.0,0.0,0.0,self,0.9992477893829346,1.0,3.0,95.0,Offenbach,20221114
40,1R,Low,1.0,1.0,0.0,0.0,self,9.082716941833496,1.0,4.0,96.0,Offenbach,20221114
41,1R,Low,5.0,5.0,0.0,0.0,self,0.9666109085083008,1.0,6.0,98.0,Offenbach,20221114
42,1R,Low,1.0,1.0,0.0,0.0,self,2.2339799404144287,1.0,0.0,104.0,Offenbach,20221114
43,1R,Low,3.0,3.0,0.0,0.0,self,1.6995441913604736,1.0,1.0,105.0,Offenbach,20221114
44,1R,Low,3.0,3.0,1.0,0.0,self,5.6499998569488525,-1.0,2.0,106.0,Offenbach,20221114
45,1R,Low,4.0,4.0,0.0,0.0,self,80.51076102256775,1.0,4.0,108.0,Offenbach,20221114
46,1R,Low,1.0,1.0,0.0,0.0,self,1.067488193511963,1.0,0.0,122.0,Offenbach,20221114
47,1R,Low,6.0,6.0,0.0,0.0,self,12.381675958633423,1.0,0.0,129.0,Offenbach,20221114
48,1R,Low,3.0,3.0,1.0,0.0,self,28.8967547416687,-1.0,1.0,130.0,Offenbach,20221114
49,1R,Med,10.0,10.0,0.0,0.0,self,1.2999320030212402,1.0,5.0,134.0,Offenbach,20221114
50,1R,Low,3.0,3.0,1.0,0.0,self,3.8669798374176025,-1.0,8.0,137.0,Offenbach,20221114
51,1R,Low,1.0,1.0,1.0,0.0,self,34.247835874557495,-1.0,0.0,143.0,Offenbach,20221114
