,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,Attention,Attention_control,Confidence,trial_idx,subject,date
0,1R,Low,2.0,2.0,0.0,0.0,Observer,1.16705322265625,1.0,0.0,0.9997848707932654,0.0,0.0,1.0,Lalo,20230209
1,1R,Low,1.0,1.0,0.0,0.0,Actor-incongruent,1.0164260864257812,1.0,7.0,0.7416879795396419,0.2698209718670076,0.0,8.0,Lalo,20230209
2,1R,Low,5.0,5.0,0.0,0.0,Actor,1.0169858932495117,1.0,8.0,0.9998866983778232,0.0,0.0,9.0,Lalo,20230209
3,1R,Med,10.0,10.0,0.0,0.0,Actor,0.9834051132202148,1.0,9.0,0.9999421167955862,0.0,0.0,10.0,Lalo,20230209
4,1R,Low,3.0,3.0,0.0,0.0,Observer,1.350212812423706,1.0,10.0,1.0,0.0469722693831352,0.0,11.0,Lalo,20230209
5,1R,Low,6.0,6.0,0.0,0.0,Observer,1.0336060523986816,1.0,11.0,0.9930793547071106,0.0118608826295094,0.0,12.0,Lalo,20230209
6,1R,Low,8.0,8.0,0.0,0.0,Actor,0.9998068809509277,1.0,12.0,,,0.0,13.0,Lalo,20230209
7,1R,Low,1.0,1.0,0.0,0.0,Actor,1.0000109672546387,1.0,13.0,0.9990058971185576,0.0,0.0,14.0,Lalo,20230209
8,1R,Low,2.0,2.0,0.0,0.0,Observer,1.0325288772583008,1.0,14.0,0.9998890023792872,0.0,0.0,15.0,Lalo,20230209
9,1R,Low,1.0,1.0,0.0,0.0,Actor,1.0165810585021973,1.0,15.0,1.0,0.0,0.0,16.0,Lalo,20230209
10,1R,Low,1.0,1.0,0.0,0.0,Observer,1.0171122550964355,1.0,16.0,0.9996062929947832,0.0,0.0,17.0,Lalo,20230209
11,1R,Low,1.0,1.0,0.0,1.0,Observer,0.9997570514678955,-1.0,17.0,1.0,0.0,0.0,18.0,Lalo,20230209
12,1R,Low,1.0,1.0,0.0,0.0,Observer,0.9831130504608154,1.0,0.0,0.9994460585254104,0.0,0.0,20.0,Lalo,20230209
13,1R,Low,3.0,3.0,0.0,0.0,Actor,1.0165600776672363,1.0,2.0,0.3756148355949567,0.0,0.0,22.0,Lalo,20230209
14,1R,Low,7.0,7.0,0.0,0.0,Observer,1.217090129852295,1.0,3.0,0.9999926565272544,0.0,0.0,23.0,Lalo,20230209
15,1R,Low,1.0,1.0,0.0,0.0,Actor,1.0324010848999023,1.0,5.0,1.0,0.0,0.0,25.0,Lalo,20230209
16,1R,Low,3.0,3.0,0.0,0.0,Actor,1.0005199909210205,1.0,6.0,0.9999518175112672,0.0,0.0,26.0,Lalo,20230209
17,1R,Low,4.0,4.0,0.0,0.0,Observer,1.0336251258850098,1.0,8.0,1.0,0.0,0.0,28.0,Lalo,20230209
18,1R,Low,1.0,1.0,0.0,0.0,Observer,0.9998149871826172,1.0,9.0,1.0,0.0,0.0,29.0,Lalo,20230209
19,1R,Low,1.0,1.0,0.0,0.0,Observer,0.9996669292449951,1.0,10.0,1.0,0.0,0.0,30.0,Lalo,20230209
20,1R,Low,1.0,1.0,0.0,0.0,Observer,1.1489570140838623,1.0,11.0,0.9983845583252264,0.0,0.0,31.0,Lalo,20230209
21,1R,Low,1.0,1.0,0.0,0.0,Observer,1.0161702632904053,1.0,0.0,1.0,0.0,0.0,35.0,Lalo,20230209
22,1R,Low,1.0,1.0,0.0,0.0,Actor,0.9995582103729248,1.0,2.0,1.0,0.0,0.0,37.0,Lalo,20230209
23,1R,Low,1.0,1.0,0.0,0.0,Actor-incongruent,0.9833190441131592,1.0,7.0,0.862056527832716,0.1478841742307169,0.0,42.0,Lalo,20230209
24,1R,Low,4.0,4.0,0.0,1.0,Actor,1.000030279159546,-1.0,8.0,1.0,0.0,0.0,43.0,Lalo,20230209
