,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,Attention,Attention_control,Confidence,trial_idx,subject,date
0,1R,Low,7.0,7.0,1.0,0.0,Actor-incongruent,1.200038194656372,-1.0,0.0,,,0.0,3.0,Offenbach,20230223
1,1R,Med,10.0,10.0,0.0,0.0,Observer-incongruent,1.3005890846252441,1.0,1.0,,,0.0,4.0,Offenbach,20230223
2,1R,Low,3.0,3.0,0.0,0.0,Observer,0.9826540946960449,1.0,2.0,,,0.0,5.0,Offenbach,20230223
3,1R,Low,1.0,1.0,0.0,0.0,Observer,1.2498319149017334,1.0,3.0,,,0.0,6.0,Offenbach,20230223
4,1R,Low,1.0,1.0,0.0,0.0,Actor,1.0169970989227295,1.0,4.0,,,0.0,7.0,Offenbach,20230223
5,1R,Low,3.0,3.0,0.0,0.0,Actor,1.1167712211608887,1.0,5.0,,,0.0,8.0,Offenbach,20230223
6,1R,Low,7.0,7.0,0.0,0.0,Actor,1.1830520629882812,1.0,6.0,,,0.0,9.0,Offenbach,20230223
7,1R,Low,1.0,1.0,0.0,1.0,Observer,1.1833488941192627,-1.0,7.0,,,0.0,10.0,Offenbach,20230223
8,1R,High,13.0,13.0,0.0,0.0,Observer,1.049685001373291,1.0,0.0,,,0.0,13.0,Offenbach,20230223
9,1R,Med,11.0,11.0,0.0,0.0,Observer,1.0832688808441162,1.0,1.0,,,0.0,14.0,Offenbach,20230223
10,1R,High,12.0,12.0,0.0,0.0,Actor,1.1668999195098877,1.0,2.0,,,0.0,15.0,Offenbach,20230223
11,1R,Med,9.0,9.0,0.0,0.0,Actor,0.9830567836761475,1.0,3.0,,,0.0,16.0,Offenbach,20230223
12,1R,Low,5.0,5.0,0.0,0.0,Actor,1.017193078994751,1.0,4.0,,,0.0,17.0,Offenbach,20230223
13,1R,Low,6.0,6.0,0.0,0.0,Actor,1.1162889003753662,1.0,5.0,,,0.0,18.0,Offenbach,20230223
14,1R,Low,7.0,7.0,0.0,1.0,Observer-incongruent,1.0335040092468262,-1.0,9.0,,,0.0,22.0,Offenbach,20230223
15,1R,Low,6.0,6.0,0.0,0.0,Actor-incongruent,1.0834717750549316,1.0,0.0,,,0.0,24.0,Offenbach,20230223
16,1R,Low,3.0,3.0,0.0,0.0,Actor,1.300227165222168,1.0,2.0,,,0.0,26.0,Offenbach,20230223
17,1R,Low,1.0,1.0,0.0,0.0,Actor,1.3657689094543457,1.0,3.0,,,0.0,27.0,Offenbach,20230223
18,1R,Low,3.0,3.0,0.0,0.0,Observer-incongruent,1.1333868503570557,1.0,10.0,,,0.0,34.0,Offenbach,20230223
19,1R,Low,3.0,3.0,0.0,0.0,Observer,1.2003438472747803,1.0,11.0,,,0.0,35.0,Offenbach,20230223
20,1R,Low,8.0,8.0,0.0,1.0,Actor,1.1501481533050537,-1.0,12.0,,,0.0,36.0,Offenbach,20230223
21,1R,Med,9.0,9.0,0.0,0.0,Actor-incongruent,1.0994272232055664,1.0,0.0,,,0.0,41.0,Offenbach,20230223
22,1R,Low,2.0,2.0,0.0,0.0,Actor,1.0821897983551025,1.0,1.0,,,0.0,42.0,Offenbach,20230223
