,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
0,1R,Low,1.0,1.0,0.0,0.0,self,1.0494928359985352,1.0,0.0,1.0,Offenbach,20221115
1,1R,Low,2.0,2.0,0.0,0.0,self,1.165673017501831,1.0,1.0,2.0,Offenbach,20221115
2,1R,Low,2.0,2.0,0.0,0.0,self,1.06557297706604,1.0,3.0,4.0,Offenbach,20221115
3,1R,Low,5.0,5.0,0.0,0.0,self,1.049332857131958,1.0,4.0,5.0,Offenbach,20221115
4,1R,Low,5.0,5.0,0.0,0.0,self,0.9663901329040527,1.0,5.0,6.0,Offenbach,20221115
5,1R,High,12.0,12.0,0.0,0.0,self,1.016753911972046,1.0,6.0,7.0,Offenbach,20221115
6,1R,Low,8.0,8.0,0.0,0.0,self,1.066540002822876,1.0,7.0,8.0,Offenbach,20221115
7,1R,Med,10.0,10.0,0.0,1.0,self,1.0161211490631104,-1.0,10.0,11.0,Offenbach,20221115
8,1R,Low,5.0,5.0,0.0,0.0,self,1.549109935760498,1.0,0.0,13.0,Offenbach,20221115
9,1R,Low,2.0,2.0,0.0,0.0,self,1.433210849761963,1.0,1.0,14.0,Offenbach,20221115
10,1R,Low,1.0,1.0,1.0,0.0,self,3.016230821609497,-1.0,2.0,15.0,Offenbach,20221115
11,1R,Low,1.0,1.0,0.0,0.0,self,3.265904188156128,1.0,8.0,21.0,Offenbach,20221115
12,1R,Low,8.0,8.0,0.0,1.0,self,6.766050815582275,-1.0,9.0,22.0,Offenbach,20221115
13,1R,Low,3.0,3.0,0.0,0.0,self,1.0675458908081055,1.0,0.0,26.0,Offenbach,20221115
14,1R,Low,6.0,6.0,0.0,0.0,self,0.9664552211761475,1.0,1.0,27.0,Offenbach,20221115
15,1R,Low,2.0,2.0,0.0,0.0,self,1.0655901432037354,1.0,2.0,28.0,Offenbach,20221115
16,1R,Low,1.0,1.0,0.0,0.0,self,0.9996871948242188,1.0,8.0,34.0,Offenbach,20221115
17,1R,Low,1.0,1.0,0.0,0.0,self,0.9670159816741943,1.0,9.0,35.0,Offenbach,20221115
18,1R,Low,3.0,3.0,0.0,0.0,self,0.9667270183563232,1.0,10.0,36.0,Offenbach,20221115
19,1R,Low,2.0,2.0,0.0,0.0,self,0.9668490886688232,1.0,11.0,37.0,Offenbach,20221115
20,1R,Low,2.0,2.0,0.0,1.0,self,0.9665279388427734,-1.0,12.0,38.0,Offenbach,20221115
21,1R,Low,6.0,6.0,0.0,0.0,self,1.199920892715454,1.0,0.0,42.0,Offenbach,20221115
22,1R,Med,9.0,9.0,0.0,0.0,self,1.4167072772979736,1.0,1.0,43.0,Offenbach,20221115
23,1R,Low,8.0,8.0,0.0,0.0,self,1.8002653121948242,1.0,2.0,44.0,Offenbach,20221115
24,1R,Low,8.0,8.0,0.0,0.0,self,0.9824399948120117,1.0,3.0,45.0,Offenbach,20221115
25,1R,Low,4.0,4.0,0.0,0.0,self,1.8171629905700684,1.0,4.0,46.0,Offenbach,20221115
26,1R,Low,2.0,2.0,0.0,0.0,self,1.2496569156646729,1.0,5.0,47.0,Offenbach,20221115
27,1R,Low,3.0,3.0,0.0,0.0,self,1.050506830215454,1.0,6.0,48.0,Offenbach,20221115
28,1R,Low,2.0,2.0,0.0,1.0,self,1.482086181640625,-1.0,7.0,49.0,Offenbach,20221115
29,1R,Low,2.0,2.0,0.0,0.0,self,0.9671530723571777,1.0,0.0,51.0,Offenbach,20221115
30,1R,Low,6.0,6.0,0.0,0.0,self,1.0167899131774902,1.0,2.0,53.0,Offenbach,20221115
31,1R,Low,6.0,6.0,0.0,0.0,self,0.966933012008667,1.0,3.0,54.0,Offenbach,20221115
32,1R,Low,6.0,6.0,0.0,0.0,self,0.9998278617858887,1.0,4.0,55.0,Offenbach,20221115
33,1R,Low,3.0,3.0,0.0,0.0,self,1.015866994857788,1.0,7.0,58.0,Offenbach,20221115
34,1R,Low,6.0,6.0,0.0,0.0,self,1.0661981105804443,1.0,8.0,59.0,Offenbach,20221115
35,1R,Low,4.0,4.0,0.0,0.0,self,0.983922004699707,1.0,9.0,60.0,Offenbach,20221115
36,1R,Low,5.0,5.0,0.0,0.0,self,1.0001397132873535,1.0,10.0,61.0,Offenbach,20221115
37,1R,Med,9.0,9.0,0.0,0.0,self,0.965752124786377,1.0,11.0,62.0,Offenbach,20221115
38,1R,Low,3.0,3.0,0.0,1.0,self,0.9665439128875732,-1.0,12.0,63.0,Offenbach,20221115
39,1R,Low,1.0,1.0,0.0,0.0,self,1.3659031391143799,1.0,0.0,65.0,Offenbach,20221115
40,1R,Low,6.0,6.0,0.0,0.0,self,1.316188097000122,1.0,1.0,66.0,Offenbach,20221115
41,1R,Low,5.0,5.0,1.0,0.0,self,23.36475110054016,-1.0,2.0,67.0,Offenbach,20221115
42,1R,Med,10.0,10.0,1.0,0.0,self,3.4501378536224365,-1.0,4.0,69.0,Offenbach,20221115
43,1R,Low,2.0,2.0,0.0,0.0,self,1.1498162746429443,1.0,7.0,72.0,Offenbach,20221115
44,1R,Low,3.0,3.0,0.0,0.0,self,1.316401720046997,1.0,8.0,73.0,Offenbach,20221115
45,1R,Low,6.0,6.0,0.0,0.0,self,1.1001269817352295,1.0,0.0,80.0,Offenbach,20221115
46,1R,Low,2.0,2.0,0.0,0.0,self,0.9999449253082275,1.0,1.0,81.0,Offenbach,20221115
