Unnamed: 0,trial_idx,trial_start_time,agent_choices,choice_a0,choice_a1,better_choice,correct_a0,correct_a1,correct_choices,navigation_init_time,navigation_init_idx,navigation_end_time,observer,player,player_choice,observer_choice,poll_probs,prop_touched_polls,reaction_time,reward,reward_time,total_polls,touched_polls,difficulty,trial_aborted,trial_duration,date_time,trial_num,switched_self,n_pre_switch_self,switched_actor,n_pre_switch_actor,history,alt_history,pos_in_block,pos_in_block_obj,attention_narrow,attention_wide,attention_full,attention_control_narrow,attention_control_wide,attention_control_full,attention_narrow_L,attention_wide_L,attention_full_L,attention_control_narrow_L,attention_control_wide_L,attention_control_full_L
0,0,1673982224.924726,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1673982228.7432268,229,4.583528995513916,1,0,1,1,0.15,0.5,"[3.0168068408966064, 1.0166220664978027]",1.0,4.583528995513916,2,1,2.236128682915418,0,5.583561897277832,2023_01_17_14_03_43,1,"[1, 1]","[1, 1]","[1, 1]","[1, 1]",1R,1R,0.0,1,0.7986479191371737,0.7986479191371737,0.9999437940097184,0.0,0.0,0.0,,,,,,
1,1,1673982233.1571572,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1673982236.908423,225,9.066874742507936,1,0,-1,-1,0.0,0.6,"[2.9502668380737305, 1.0003697872161865]",0.0,9.066874742507936,15,9,1.6412797614888237,0,10.066357612609863,2023_01_17_14_03_52,2,"[1, 1]","[1, 1]","[1, 1]","[1, 1]",1NRO,1NR,1.0,2,0.8865003826745614,0.8910013365954815,0.9519517542746084,0.0,0.001687857720345,0.035257472380541,,,,,,
2,2,1673982246.073726,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1673982249.190741,187,4.250730991363525,0,1,1,1,0.15,0.6666666666666666,"[2.316041946411133, 1.0828721523284912]",1.0,4.250730991363525,3,2,2.0085079866557765,0,5.249526023864746,2023_01_17_14_04_05,3,"[1, 0]","[1, 3]","[1, 0]","[1, 2]",1R,1R,2.0,3,0.7486772486772487,0.7760141093474426,1.0,0.0,0.0,0.0,,,,,,
3,3,1673982253.956452,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1673982256.6248808,160,7.966174840927124,1,0,-1,1,0.0,0.7333333333333333,"[1.865799903869629, 1.0170037746429443]",0.0,7.966174840927124,15,11,1.4899176335003586,0,8.965645790100098,2023_01_17_14_04_12,4,"[1, 0]","[1, 2]","[1, 1]","[1, 1]",1NRO,1NR,3.0,4,0.8469694919744828,0.8554373051579647,0.9305185820515036,0.0350002944917249,0.0408336769070123,0.0754576241461381,,,,,,
4,4,1673982265.7220402,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1673982267.873116,129,7.4663169384002686,1,0,1,1,0.15,0.7333333333333333,"[1.3500709533691406, 1.0336058139801025]",0.0,7.4663169384002686,15,11,1.5804934389788283,0,8.465515851974487,2023_01_17_14_04_24,5,"[1, 1]","[1, 1]","[1, 1]","[1, 1]",1NRG,2NR,4.0,5,0.8541668581382891,0.85547980675642,0.9468235177606684,0.0,0.0,0.0,,,,,,
5,5,1673982276.954239,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1673982279.773375,169,7.949466228485107,1,0,-1,-1,0.0,0.7333333333333333,"[2.0172171592712402, 1.0002880096435547]",0.0,7.949466228485107,15,11,1.766952852693183,0,8.949671983718872,2023_01_17_14_04_35,6,"[0, 1]","[2, 1]","[0, 1]","[3, 1]",1NRO,3NR,5.0,6,0.8803601784265022,0.8959005169688941,0.938442193728692,0.0631326253284671,0.1105306578827625,0.136366470709489,,,,,,
6,6,1673982288.7034318,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1673982290.855892,129,2.583402156829834,0,1,1,-1,0.15,1.0,"[1.3502461910247803, 1.283583164215088]",1.0,2.583402156829834,1,1,1.091125202919761,0,3.5836710929870605,2023_01_17_14_04_47,7,"[1, 0]","[1, 4]","[0, 0]","[2, 3]",1R,1R,6.0,7,0.9583567314689384,0.9838819712901448,0.9838819712901448,0.0023204763473824,0.027845716168589,0.027845716168589,,,,,,
7,7,1673982294.853068,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1673982297.0874932,134,5.016411781311035,0,1,1,1,0.15,0.75,"[0.9834749698638916, 1.4335517883300781]",1.0,5.016411781311035,8,6,1.1919120789997175,0,6.016206741333008,2023_01_17_14_04_53,8,"[1, 0]","[1, 3]","[1, 0]","[1, 2]",1R,1R,7.0,8,0.9270571325907294,0.9410707869205892,1.0,0.0,0.0,0.0,,,,,,
8,8,1673982303.5363278,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1673982305.405161,112,6.965831279754639,1,0,-1,1,0.0,0.7333333333333333,"[1.049776315689087, 1.0664031505584717]",0.0,6.965831279754639,15,11,1.9428476806102453,0,7.96569013595581,2023_01_17_14_05_02,9,"[0, 0]","[2, 2]","[0, 1]","[2, 1]",1NRO,1NR,8.0,9,0.9170903402424716,0.922761048103246,0.9737974188502152,0.0,0.0248337895971842,0.0567070786077434,,,,,,
9,9,1673982314.251646,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1673982317.104154,171,8.167564868927002,1,0,-1,1,0.0,0.6666666666666666,"[2.0506129264831543, 1.1001131534576416]",0.0,8.167564868927002,15,10,2.1212707078627915,0,9.167519807815552,2023_01_17_14_05_13,10,"[1, 1]","[1, 1]","[1, 0]","[1, 2]",2NRO,2NR,9.0,10,0.886820142071286,0.88794554834295,0.9489050547247538,0.00093783855972,0.0024383802552721,0.0348875944215861,,,,,,
