,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Confidence,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
0,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,1.0657730102539062,1.0,0.0,3.0,SC,2021_08_10
1,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,1.133584976196289,1.0,2.0,5.0,SC,2021_08_10
2,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.6975259780883789,1.0,4.0,7.0,SC,2021_08_10
3,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.7156116962432861,1.0,5.0,8.0,SC,2021_08_10
4,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.6150529384613037,1.0,6.0,9.0,SC,2021_08_10
5,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,1.1990511417388916,1.0,8.0,11.0,SC,2021_08_10
6,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,1.2484259605407715,1.0,9.0,12.0,SC,2021_08_10
7,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.6487448215484619,1.0,10.0,13.0,SC,2021_08_10
8,1R,Low,3.0,3.0,0.0,4.0,1.0,Observer,0.5832090377807617,0.0,11.0,14.0,SC,2021_08_10
9,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer-incongruent,0.5816948413848877,1.0,0.0,17.0,SC,2021_08_10
10,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.7980990409851074,1.0,3.0,20.0,SC,2021_08_10
11,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.6149797439575195,1.0,4.0,21.0,SC,2021_08_10
12,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.6826639175415039,1.0,5.0,22.0,SC,2021_08_10
13,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.9819920063018799,1.0,7.0,24.0,SC,2021_08_10
14,1R,Low,7.0,7.0,0.0,4.0,0.0,Observer,0.5816349983215332,1.0,8.0,25.0,SC,2021_08_10
15,1R,High,13.0,13.0,0.0,4.0,0.0,Observer,0.6649680137634277,1.0,9.0,26.0,SC,2021_08_10
16,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.6999630928039551,1.0,17.0,34.0,SC,2021_08_10
17,1R,Med,9.0,9.0,0.0,4.0,0.0,Actor,0.8500890731811523,1.0,19.0,36.0,SC,2021_08_10
18,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.8332960605621338,1.0,0.0,42.0,SC,2021_08_10
19,1R,Med,9.0,9.0,0.0,4.0,0.0,Observer,0.4317607879638672,1.0,1.0,43.0,SC,2021_08_10
20,1R,Low,4.0,4.0,0.0,4.0,1.0,Actor,0.6150209903717041,0.0,6.0,48.0,SC,2021_08_10
21,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.7148652076721191,1.0,0.0,54.0,SC,2021_08_10
22,1R,Med,9.0,9.0,0.0,4.0,0.0,Actor,0.615368127822876,1.0,1.0,55.0,SC,2021_08_10
23,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.34833407402038574,1.0,2.0,56.0,SC,2021_08_10
24,1R,Low,7.0,7.0,0.0,4.0,0.0,Observer,0.49916696548461914,1.0,3.0,57.0,SC,2021_08_10
25,1R,High,12.0,12.0,0.0,4.0,0.0,Observer,0.8665769100189209,1.0,4.0,58.0,SC,2021_08_10
26,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.6659457683563232,1.0,6.0,60.0,SC,2021_08_10
27,1R,High,12.0,12.0,0.0,3.0,0.0,Observer,1.0817298889160156,1.0,7.0,61.0,SC,2021_08_10
28,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.6827268600463867,1.0,0.0,67.0,SC,2021_08_10
