,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Confidence,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
0,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer-incongruent,1.9658470153808594,1.0,0.0,0.0,SC,2021_08_14
1,1R,Med,11.0,11.0,0.0,4.0,0.0,Observer,1.0654902458190918,1.0,1.0,1.0,SC,2021_08_14
2,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.43097805976867676,1.0,3.0,3.0,SC,2021_08_14
3,1R,Low,8.0,8.0,0.0,4.0,0.0,Actor,0.7317218780517578,1.0,4.0,4.0,SC,2021_08_14
4,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.4494948387145996,1.0,5.0,5.0,SC,2021_08_14
5,1R,Med,10.0,10.0,0.0,4.0,0.0,Actor,0.5482299327850342,1.0,6.0,6.0,SC,2021_08_14
6,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.7661447525024414,1.0,7.0,7.0,SC,2021_08_14
7,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.9327900409698486,1.0,8.0,8.0,SC,2021_08_14
8,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,1.0490620136260986,1.0,9.0,9.0,SC,2021_08_14
9,1R,Med,10.0,10.0,0.0,4.0,1.0,Observer,0.6651477813720703,0.0,10.0,10.0,SC,2021_08_14
10,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor-incongruent,0.4659569263458252,1.0,0.0,13.0,SC,2021_08_14
11,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.8979809284210205,1.0,1.0,14.0,SC,2021_08_14
12,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.6488587856292725,1.0,2.0,15.0,SC,2021_08_14
13,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.9655001163482666,1.0,3.0,16.0,SC,2021_08_14
14,1R,High,12.0,12.0,0.0,4.0,0.0,Actor,0.4808788299560547,1.0,4.0,17.0,SC,2021_08_14
15,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,1.5649571418762207,1.0,6.0,19.0,SC,2021_08_14
16,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.6999998092651367,1.0,7.0,20.0,SC,2021_08_14
17,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.5662736892700195,1.0,8.0,21.0,SC,2021_08_14
18,1R,Med,9.0,9.0,0.0,4.0,0.0,Observer,0.7491161823272705,1.0,9.0,22.0,SC,2021_08_14
19,1R,Low,2.0,2.0,0.0,4.0,1.0,Observer,0.6675562858581543,0.0,10.0,23.0,SC,2021_08_14
20,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor-incongruent,0.6664798259735107,1.0,0.0,26.0,SC,2021_08_14
21,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.7322089672088623,1.0,1.0,27.0,SC,2021_08_14
22,1R,High,14.0,14.0,0.0,4.0,0.0,Observer,0.448505163192749,1.0,6.0,32.0,SC,2021_08_14
23,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.3819749355316162,1.0,7.0,33.0,SC,2021_08_14
24,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.6151130199432373,1.0,8.0,34.0,SC,2021_08_14
25,1R,Low,7.0,7.0,0.0,4.0,0.0,Observer,0.5988330841064453,1.0,9.0,35.0,SC,2021_08_14
26,1R,High,14.0,14.0,0.0,4.0,1.0,Actor,1.0335090160369873,0.0,10.0,36.0,SC,2021_08_14
27,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.51609206199646,1.0,0.0,39.0,SC,2021_08_14
28,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.7657287120819092,1.0,1.0,40.0,SC,2021_08_14
29,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.49829769134521484,1.0,2.0,41.0,SC,2021_08_14
30,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.8321108818054199,1.0,3.0,42.0,SC,2021_08_14
31,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.36458396911621094,1.0,4.0,43.0,SC,2021_08_14
32,1R,Low,7.0,7.0,0.0,4.0,0.0,Observer,0.4002799987792969,1.0,5.0,44.0,SC,2021_08_14
33,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.5832021236419678,1.0,6.0,45.0,SC,2021_08_14
34,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.48235416412353516,1.0,8.0,47.0,SC,2021_08_14
35,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.9488589763641357,1.0,9.0,48.0,SC,2021_08_14
36,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.7491676807403564,1.0,10.0,49.0,SC,2021_08_14
37,1R,Med,9.0,9.0,0.0,4.0,0.0,Actor,0.8495752811431885,1.0,11.0,50.0,SC,2021_08_14
38,1R,Low,3.0,3.0,0.0,4.0,1.0,Observer,0.7180447578430176,0.0,12.0,51.0,SC,2021_08_14
39,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.43158698081970215,1.0,0.0,54.0,SC,2021_08_14
40,1R,Low,8.0,8.0,1.0,4.0,0.0,Actor,0.8487508296966553,0.0,1.0,55.0,SC,2021_08_14
41,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.44923925399780273,1.0,4.0,58.0,SC,2021_08_14
42,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.6656479835510254,1.0,6.0,60.0,SC,2021_08_14
43,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.8493630886077881,1.0,0.0,67.0,SC,2021_08_14
44,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.8167860507965088,1.0,1.0,68.0,SC,2021_08_14
45,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.6496169567108154,1.0,2.0,69.0,SC,2021_08_14
46,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.5992670059204102,1.0,3.0,70.0,SC,2021_08_14
47,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.28148484230041504,1.0,4.0,71.0,SC,2021_08_14
48,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.4985041618347168,1.0,5.0,72.0,SC,2021_08_14
49,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.2986159324645996,1.0,6.0,73.0,SC,2021_08_14
50,1R,Low,5.0,5.0,0.0,4.0,1.0,Observer,0.81638503074646,0.0,7.0,74.0,SC,2021_08_14
51,1R,Med,10.0,10.0,0.0,4.0,0.0,Observer,0.5653448104858398,1.0,0.0,80.0,SC,2021_08_14
52,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,1.081967830657959,1.0,2.0,82.0,SC,2021_08_14
53,1R,Med,11.0,11.0,0.0,4.0,0.0,Observer,0.4490218162536621,1.0,3.0,83.0,SC,2021_08_14
54,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.6820080280303955,1.0,4.0,84.0,SC,2021_08_14
55,1R,Med,11.0,11.0,0.0,4.0,0.0,Observer,0.6491241455078125,1.0,5.0,85.0,SC,2021_08_14
56,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.6324069499969482,1.0,6.0,86.0,SC,2021_08_14
57,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.5821239948272705,1.0,7.0,87.0,SC,2021_08_14
58,1R,Low,1.0,1.0,0.0,4.0,1.0,Observer,0.6322801113128662,0.0,8.0,88.0,SC,2021_08_14
59,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.3308119773864746,1.0,0.0,93.0,SC,2021_08_14
60,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.3497951030731201,1.0,1.0,94.0,SC,2021_08_14
61,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.48162198066711426,1.0,2.0,95.0,SC,2021_08_14
62,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,1.0336389541625977,1.0,3.0,96.0,SC,2021_08_14
63,1R,Med,11.0,11.0,0.0,4.0,1.0,Actor,0.9318282604217529,0.0,6.0,99.0,SC,2021_08_14
64,1R,High,13.0,13.0,0.0,4.0,0.0,Actor-incongruent,0.6673538684844971,1.0,0.0,102.0,SC,2021_08_14
65,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.799980878829956,1.0,1.0,103.0,SC,2021_08_14
66,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.5150809288024902,1.0,2.0,104.0,SC,2021_08_14
67,1R,Med,10.0,10.0,0.0,4.0,0.0,Observer,0.3151979446411133,1.0,3.0,105.0,SC,2021_08_14
68,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.7323117256164551,1.0,4.0,106.0,SC,2021_08_14
69,1R,Low,7.0,7.0,0.0,4.0,0.0,Observer,0.6669180393218994,1.0,5.0,107.0,SC,2021_08_14
70,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.48285984992980957,1.0,8.0,110.0,SC,2021_08_14
71,1R,Low,4.0,4.0,0.0,4.0,1.0,Actor,0.731442928314209,0.0,9.0,111.0,SC,2021_08_14
72,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer-incongruent,0.4146230220794678,1.0,0.0,113.0,SC,2021_08_14
73,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.549004077911377,1.0,3.0,116.0,SC,2021_08_14
74,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.7333838939666748,1.0,5.0,118.0,SC,2021_08_14
75,1R,Low,8.0,8.0,0.0,4.0,0.0,Actor,0.7149479389190674,1.0,6.0,119.0,SC,2021_08_14
76,1R,Low,7.0,7.0,0.0,4.0,0.0,Observer,0.6490249633789062,1.0,7.0,120.0,SC,2021_08_14
77,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.05008888244628906,1.0,8.0,121.0,SC,2021_08_14
78,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.33179712295532227,1.0,9.0,122.0,SC,2021_08_14
79,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.5826380252838135,1.0,0.0,126.0,SC,2021_08_14
80,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.3979501724243164,1.0,2.0,128.0,SC,2021_08_14
81,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.8002700805664062,1.0,3.0,129.0,SC,2021_08_14
82,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.6333467960357666,1.0,4.0,130.0,SC,2021_08_14
83,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.38201308250427246,1.0,5.0,131.0,SC,2021_08_14
84,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.7316980361938477,1.0,6.0,132.0,SC,2021_08_14
85,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.6328551769256592,1.0,7.0,133.0,SC,2021_08_14
86,1R,Low,6.0,6.0,0.0,4.0,1.0,Observer,0.21516013145446777,0.0,8.0,134.0,SC,2021_08_14
87,1R,Med,9.0,9.0,0.0,4.0,0.0,Observer,0.5001461505889893,1.0,0.0,137.0,SC,2021_08_14
88,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.4152679443359375,1.0,2.0,139.0,SC,2021_08_14
89,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.43216919898986816,1.0,3.0,140.0,SC,2021_08_14
90,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.7816557884216309,1.0,5.0,142.0,SC,2021_08_14
91,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.5329439640045166,1.0,6.0,143.0,SC,2021_08_14
92,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.4319889545440674,1.0,7.0,144.0,SC,2021_08_14
93,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.5670561790466309,1.0,8.0,145.0,SC,2021_08_14
94,1R,Med,11.0,11.0,0.0,4.0,0.0,Observer,0.6486451625823975,1.0,9.0,146.0,SC,2021_08_14
95,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.3984999656677246,1.0,0.0,149.0,SC,2021_08_14
96,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.6823160648345947,1.0,1.0,150.0,SC,2021_08_14
97,1R,High,12.0,12.0,0.0,4.0,0.0,Actor,0.4150400161743164,1.0,2.0,151.0,SC,2021_08_14
98,1R,High,13.0,13.0,0.0,4.0,0.0,Actor,0.7830169200897217,1.0,3.0,152.0,SC,2021_08_14
99,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,1.033106803894043,1.0,4.0,153.0,SC,2021_08_14
100,1R,Med,9.0,9.0,0.0,4.0,0.0,Actor,0.8983192443847656,1.0,6.0,155.0,SC,2021_08_14
101,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.4656360149383545,1.0,7.0,156.0,SC,2021_08_14
102,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.7334980964660645,1.0,8.0,157.0,SC,2021_08_14
103,1R,Med,11.0,11.0,0.0,4.0,0.0,Observer,0.5823118686676025,1.0,10.0,159.0,SC,2021_08_14
104,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.36506223678588867,1.0,0.0,165.0,SC,2021_08_14
105,1R,Med,9.0,9.0,0.0,4.0,0.0,Observer,0.7328600883483887,1.0,1.0,166.0,SC,2021_08_14
106,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.3983750343322754,1.0,3.0,168.0,SC,2021_08_14
107,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,1.1660590171813965,1.0,4.0,169.0,SC,2021_08_14
108,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.6661539077758789,1.0,6.0,171.0,SC,2021_08_14
109,1R,Med,9.0,9.0,0.0,4.0,0.0,Actor,0.9838101863861084,1.0,7.0,172.0,SC,2021_08_14
110,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor-incongruent,0.6825988292694092,1.0,10.0,175.0,SC,2021_08_14
111,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.3996312618255615,1.0,11.0,176.0,SC,2021_08_14
112,1R,Med,9.0,9.0,0.0,4.0,1.0,Actor,1.0668540000915527,0.0,12.0,177.0,SC,2021_08_14
113,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.49962806701660156,1.0,0.0,182.0,SC,2021_08_14
