,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,confidence,confidence_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,trial_num,switched_self,switched_self_l2r,switched_self_r2l,n_pre_switch_self,n_pre_switch_self_l2r,n_pre_switch_self_r2l,switched_actor,switched_actor_l2r,switched_actor_r2l,n_pre_switch_actor,n_pre_switch_actor_l2r,n_pre_switch_actor_r2l,history,alt_history,pos_in_block,pos_in_block_obj
0,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[1.3667259216308594, 2.3332087993621826]","[1.0, 1.0]","[1.3667259216308594, 2.400084972381592]","[1.0, 1.0]",1.0,1.0,2.71604585647583,1630707098.059416,1,-1,0,-1,1.0,1.0,1,1,0,1,"[0, 0]","[0, 0]","[0, 0]","[13, 14]","[13, 14]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[13, 24]","[13, 0]","[0, 24]",1R,1R,0.0,1
1,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[1.1823608875274658, 0.7322149276733398]","[4.0, 4.0]","[1.3321099281311035, 0.7322149276733398]","[1.0, 1.0]",1.0,1.0,2.8996670246124268,1630707103.075799,1,-1,0,-1,1.0,1.0,2,2,0,2,"[0, 0]","[0, 0]","[0, 0]","[12, 13]","[12, 13]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[12, 23]","[12, 0]","[0, 23]",1R,1R,1.0,2
2,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.8329832553863525, 0.4162120819091797]","[4.0, 4.0]","[0.8329832553863525, 0.5156574249267578]","[1.0, 1.0]",1.0,1.0,2.6995298862457275,1630707107.64243,0,-1,1,-1,1.0,1.0,1,1,0,3,"[0, 0]","[0, 0]","[0, 0]","[11, 12]","[11, 12]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[11, 22]","[11, 0]","[0, 22]",1R,1R,2.0,3
3,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.41449403762817383, 0.14808416366577148]","[4.0, 4.0]","[0.41449403762817383, 0.2821211814880371]","[1.0, 1.0]",1.0,1.0,3.933106184005737,1630707111.824766,0,-1,1,-1,0.7142857142857143,1.0,7,5,0,4,"[0, 0]","[0, 0]","[0, 0]","[10, 11]","[10, 11]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[10, 21]","[10, 0]","[0, 21]",1R,1R,3.0,4
4,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.666222095489502, 0.24866819381713867]","[4.0, 4.0]","[0.666222095489502, 0.39948105812072754]","[1.0, 1.0]",1.0,1.0,3.282754898071289,1630707117.142347,0,-1,1,-1,1.0,1.0,4,4,0,5,"[0, 0]","[0, 0]","[0, 0]","[9, 10]","[9, 10]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[9, 20]","[9, 0]","[0, 20]",1R,1R,4.0,5
5,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.28198719024658203, 0.0]","[4.0, 4.0]","[0.28198719024658203, 0.14904117584228516]","[1.0, 1.0]",1.0,1.0,2.6997148990631104,1630707121.858761,0,-1,1,-1,1.0,1.0,1,1,0,6,"[0, 0]","[0, 0]","[0, 0]","[8, 9]","[8, 9]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[8, 19]","[8, 0]","[0, 19]",1R,1R,5.0,6
6,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.28237485885620117, 0.0]","[4.0, 4.0]","[0.3153510093688965, 0.16542387008666992]","[1.0, 1.0]",1.0,1.0,4.166323900222778,1630707125.975459,1,-1,0,-1,0.75,1.0,8,6,0,7,"[0, 0]","[0, 0]","[0, 0]","[7, 8]","[7, 8]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[7, 18]","[7, 0]","[0, 18]",1R,1R,6.0,7
7,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.7996611595153809, 0.0]","[4.0, 4.0]","[0.7996611595153809, 0.216400146484375]","[1.0, 1.0]",1.0,1.0,2.91619610786438,1630707132.041963,0,-1,1,-1,0.5,1.0,2,1,0,8,"[0, 0]","[0, 0]","[0, 0]","[6, 7]","[6, 7]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[6, 17]","[6, 0]","[0, 17]",1R,1R,7.0,8
8,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[1.0997188091278076, 0.11666607856750488]","[4.0, 4.0]","[1.116722822189331, 0.2997407913208008]","[1.0, 1.0]",1.0,1.0,4.0992302894592285,1630707136.9255638,0,-1,1,-1,0.75,1.0,8,6,0,9,"[0, 0]","[0, 0]","[0, 0]","[5, 6]","[5, 6]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[5, 16]","[5, 0]","[0, 16]",1R,1R,8.0,9
9,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.5491456985473633, 0.016392946243286133]","[4.0, 4.0]","[0.5491456985473633, 0.282512903213501]","[1.0, 1.0]",1.0,1.0,4.49973726272583,1630707142.44178,1,-1,0,-1,0.6,1.0,10,6,0,10,"[0, 0]","[0, 0]","[0, 0]","[4, 5]","[4, 5]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[4, 15]","[4, 0]","[0, 15]",1R,1R,9.0,10
