,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.5,SC,0.29411764705882354,0.6666666666666666,2021_08_21
1,-10,0.6923076923076923,SC,0.6666666666666666,0.7083333333333334,2021_08_21
2,-9,0.8205128205128205,SC,0.875,0.782608695652174,2021_08_21
3,-8,0.9487179487179487,SC,1.0,0.8823529411764706,2021_08_21
4,-7,0.9743589743589743,SC,1.0,0.9523809523809523,2021_08_21
5,-6,0.9487179487179487,SC,0.8823529411764706,1.0,2021_08_21
6,-5,0.9743589743589743,SC,0.96,1.0,2021_08_21
7,-4,0.9743589743589743,SC,1.0,0.9230769230769231,2021_08_21
8,-3,1.0,SC,1.0,1.0,2021_08_21
9,-2,0.9743589743589743,SC,1.0,0.95,2021_08_21
10,-1,0.9487179487179487,SC,1.0,0.92,2021_08_21
11,0,0.05128205128205128,SC,0.043478260869565216,0.0625,2021_08_21
12,1,0.20512820512820512,SC,0.15,0.2631578947368421,2021_08_21
13,2,0.5128205128205128,SC,0.6,0.4583333333333333,2021_08_21
14,3,0.9230769230769231,SC,1.0,0.8636363636363636,2021_08_21
15,4,1.0,SC,1.0,1.0,2021_08_21
16,5,1.0,SC,1.0,1.0,2021_08_21
17,6,0.9487179487179487,SC,0.9565217391304348,0.9375,2021_08_21
18,7,0.9743589743589743,SC,1.0,0.9565217391304348,2021_08_21
19,8,0.9743589743589743,SC,0.96,1.0,2021_08_21
20,9,1.0,SC,1.0,1.0,2021_08_21
21,10,0.9743589743589743,SC,1.0,0.9545454545454546,2021_08_21
