,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,confidence,confidence_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,trial_num,switched_self,switched_self_l2r,switched_self_r2l,n_pre_switch_self,n_pre_switch_self_l2r,n_pre_switch_self_r2l,switched_actor,switched_actor_l2r,switched_actor_r2l,n_pre_switch_actor,n_pre_switch_actor_l2r,n_pre_switch_actor_r2l,history,alt_history,pos_in_block,pos_in_block_obj
0,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[1.6836369037628174, 2.4503259658813477]","[1.0, 1.0]","[1.6836369037628174, 2.4503259658813477]","[1.0, 1.0]",1.0,1.0,5.849517107009888,1629411225.830546,0,-1,1,-1,0.8,0.0,15,12,0,1,"[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]",1NRO,1NR,0.0,1
1,"[1.0, 1.0]",1.0,1.0,-1.0,"[1.0149128437042236, 0.2810969352722168]","[1.0, 1.0]","[1.0149128437042236, 0.3316197395324707]","[0.0, 0.0]",0.0,0.0,5.848911046981812,1629411233.996974,0,1,1,1,0.4666666666666667,0.0,15,7,0,2,"[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]",2NRO,2NR,1.0,2
2,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[1.9837801456451416, 1.0006089210510254]","[1.0, 1.0]","[1.9837801456451416, 1.1337690353393555]","[1.0, 1.0]",1.0,1.0,4.082993745803833,1629411243.0468202,0,-1,1,-1,0.625,1.0,8,5,0,3,"[0, 0]","[0, 0]","[0, 0]","[12, 12]","[12, 12]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[12, 12]","[12, 12]","[0, 0]",1R,1R,0.0,3
3,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.46553921699523926, 0.18144011497497559]","[4.0, 4.0]","[0.46553921699523926, 0.2321920394897461]","[1.0, 1.0]",1.0,1.0,5.5828118324279785,1629411248.61345,1,-1,0,-1,0.8,0.0,15,12,0,4,"[0, 0]","[0, 0]","[0, 0]","[11, 11]","[11, 11]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[11, 11]","[11, 11]","[0, 0]",1NR,1NR,1.0,4
4,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[1.2818388938903809, 0.2986891269683838]","[3.0, 3.0]","[1.2983479499816895, 0.4483218193054199]","[1.0, 1.0]",1.0,1.0,4.9328248500823975,1629411256.52985,0,-1,1,-1,0.8333333333333334,1.0,12,10,0,5,"[0, 0]","[0, 0]","[0, 0]","[10, 10]","[10, 10]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[10, 10]","[10, 10]","[0, 0]",1R,1R,2.0,5
5,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[1.2839429378509521, 0.23396086692810059]","[4.0, 4.0]","[1.2839429378509521, 0.45058488845825195]","[1.0, 1.0]",1.0,1.0,5.849594831466675,1629411263.596374,0,-1,1,-1,0.6666666666666666,0.0,15,10,0,6,"[0, 0]","[0, 0]","[0, 0]","[9, 9]","[9, 9]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[9, 9]","[9, 9]","[0, 0]",1NR,1NR,3.0,6
6,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[1.2330780029296875, 0.1662001609802246]","[3.0, 2.0]","[1.2330780029296875, 0.4665670394897461]","[1.0, 1.0]",1.0,1.0,5.8492820262908936,1629411271.646581,0,-1,1,-1,0.6666666666666666,0.0,15,10,0,7,"[0, 0]","[0, 0]","[0, 0]","[8, 8]","[8, 8]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[8, 8]","[8, 8]","[0, 0]",2NR,2NR,4.0,7
7,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.8315250873565674, 0.1985630989074707]","[2.0, 2.0]","[0.8315250873565674, 0.39870572090148926]","[1.0, 1.0]",1.0,1.0,4.716543912887573,1629411279.3291771,1,-1,0,-1,0.6363636363636364,1.0,11,7,0,8,"[0, 0]","[0, 0]","[0, 0]","[7, 7]","[7, 7]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[7, 7]","[7, 7]","[0, 0]",1R,1R,5.0,8
8,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[1.2490830421447754, 0.4990878105163574]","[4.0, 4.0]","[1.2490830421447754, 0.8659529685974121]","[1.0, 1.0]",1.0,1.0,5.849617004394531,1629411286.329204,0,-1,1,-1,0.6666666666666666,0.0,15,10,0,9,"[0, 0]","[0, 0]","[0, 0]","[6, 6]","[6, 6]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[6, 6]","[6, 6]","[0, 0]",1NR,1NR,6.0,9
9,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[1.0822618007659912, 0.16530275344848633]","[3.0, 1.0]","[1.0822618007659912, 0.26520681381225586]","[1.0, 1.0]",1.0,1.0,3.749054193496704,1629411294.246214,0,-1,1,-1,1.0,1.0,6,6,0,10,"[0, 0]","[0, 0]","[0, 0]","[5, 5]","[5, 5]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[5, 5]","[5, 5]","[0, 0]",1R,1R,7.0,10
10,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.5828700065612793, 0.4155850410461426]","[4.0, 4.0]","[0.6152839660644531, 0.5661330223083496]","[1.0, 1.0]",1.0,1.0,3.100703001022339,1629411299.344787,1,-1,0,-1,1.0,1.0,3,3,0,11,"[0, 0]","[0, 0]","[0, 0]","[4, 4]","[4, 4]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[4, 4]","[4, 4]","[0, 0]",1R,1R,8.0,11
11,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.43175482749938965, 0.28264403343200684]","[4.0, 4.0]","[0.44917893409729004, 0.39870309829711914]","[1.0, 1.0]",1.0,1.0,4.2995710372924805,1629411303.778977,1,-1,0,-1,1.0,1.0,9,9,0,12,"[0, 0]","[0, 0]","[0, 0]","[3, 3]","[3, 3]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[3, 3]","[3, 3]","[0, 0]",1R,1R,9.0,12
12,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[0.4503748416900635, 1.7832307815551758]","[4.0, 4.0]","[0.46701693534851074, 2.133769989013672]","[0.0, 0.0]",0.0,0.0,5.849318742752075,1629411311.028972,0,-1,1,-1,0.8666666666666667,0.0,15,13,0,13,"[0, 0]","[0, 0]","[0, 0]","[2, 2]","[2, 2]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2, 2]","[2, 2]","[0, 0]",1NR,1NR,10.0,1
