,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Confidence,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
0,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor-incongruent,0.16587471961975098,1.0,0.0,0.0,MS,2021_08_14
1,1R,Med,11.0,11.0,0.0,4.0,0.0,Actor,0.18165016174316406,1.0,1.0,1.0,MS,2021_08_14
2,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.2809309959411621,1.0,3.0,3.0,MS,2021_08_14
3,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.19806790351867676,1.0,4.0,4.0,MS,2021_08_14
4,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.0,1.0,5.0,5.0,MS,2021_08_14
5,1R,Med,10.0,10.0,0.0,4.0,0.0,Observer,0.0,1.0,6.0,6.0,MS,2021_08_14
6,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.03326272964477539,1.0,7.0,7.0,MS,2021_08_14
7,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.0,1.0,8.0,8.0,MS,2021_08_14
8,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.016582727432250977,1.0,9.0,9.0,MS,2021_08_14
9,1R,Med,10.0,10.0,0.0,4.0,1.0,Actor,0.08301091194152832,0.0,10.0,10.0,MS,2021_08_14
10,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer-incongruent,0.24955391883850098,1.0,0.0,13.0,MS,2021_08_14
11,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.23209500312805176,1.0,1.0,14.0,MS,2021_08_14
12,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.33223891258239746,1.0,2.0,15.0,MS,2021_08_14
13,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.24808692932128906,1.0,3.0,16.0,MS,2021_08_14
14,1R,High,12.0,12.0,0.0,4.0,0.0,Observer,0.3651399612426758,1.0,4.0,17.0,MS,2021_08_14
15,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.36593198776245117,1.0,6.0,19.0,MS,2021_08_14
16,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.06654191017150879,1.0,7.0,20.0,MS,2021_08_14
17,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.4660799503326416,1.0,8.0,21.0,MS,2021_08_14
18,1R,Med,9.0,9.0,0.0,4.0,0.0,Actor,0.0,1.0,9.0,22.0,MS,2021_08_14
19,1R,Low,2.0,2.0,0.0,4.0,1.0,Actor,1.1177153587341309,0.0,10.0,23.0,MS,2021_08_14
20,1R,Low,7.0,7.0,0.0,4.0,0.0,Observer-incongruent,0.09996294975280762,1.0,0.0,26.0,MS,2021_08_14
21,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,1.3498399257659912,1.0,1.0,27.0,MS,2021_08_14
22,1R,High,14.0,14.0,0.0,4.0,0.0,Actor,0.8147621154785156,1.0,6.0,32.0,MS,2021_08_14
23,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.7322828769683838,1.0,7.0,33.0,MS,2021_08_14
24,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.11561989784240723,1.0,8.0,34.0,MS,2021_08_14
25,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.8323628902435303,1.0,9.0,35.0,MS,2021_08_14
26,1R,High,14.0,14.0,0.0,4.0,1.0,Observer,0.34956789016723633,0.0,10.0,36.0,MS,2021_08_14
27,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.3160738945007324,1.0,0.0,39.0,MS,2021_08_14
28,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,1.28249192237854,1.0,1.0,40.0,MS,2021_08_14
29,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.33162903785705566,1.0,2.0,41.0,MS,2021_08_14
30,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,1.2311179637908936,1.0,3.0,42.0,MS,2021_08_14
31,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.9482338428497314,1.0,4.0,43.0,MS,2021_08_14
32,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.7162830829620361,1.0,5.0,44.0,MS,2021_08_14
33,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.9493141174316406,1.0,6.0,45.0,MS,2021_08_14
34,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,1.0311241149902344,1.0,8.0,47.0,MS,2021_08_14
35,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,1.2320749759674072,1.0,9.0,48.0,MS,2021_08_14
36,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,1.1491327285766602,1.0,10.0,49.0,MS,2021_08_14
37,1R,Med,9.0,9.0,0.0,4.0,0.0,Observer,1.1330251693725586,1.0,11.0,50.0,MS,2021_08_14
38,1R,Low,3.0,3.0,0.0,4.0,1.0,Actor,1.1523587703704834,0.0,12.0,51.0,MS,2021_08_14
39,1R,Low,8.0,8.0,0.0,4.0,0.0,Actor,0.01561284065246582,1.0,0.0,54.0,MS,2021_08_14
40,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.4988868236541748,1.0,1.0,55.0,MS,2021_08_14
41,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.8991692066192627,1.0,4.0,58.0,MS,2021_08_14
42,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,1.233119010925293,1.0,6.0,60.0,MS,2021_08_14
43,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.2659459114074707,1.0,0.0,67.0,MS,2021_08_14
44,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,1.1668498516082764,1.0,1.0,68.0,MS,2021_08_14
45,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.9320540428161621,1.0,2.0,69.0,MS,2021_08_14
46,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.9333522319793701,1.0,3.0,70.0,MS,2021_08_14
