,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.5,MS,0.4,0.6,2021_09_02
1,-10,0.6,MS,0.6111111111111112,0.5909090909090909,2021_09_02
2,-9,0.825,MS,0.9473684210526315,0.7142857142857143,2021_09_02
3,-8,0.925,MS,0.9047619047619048,0.9473684210526315,2021_09_02
4,-7,0.95,MS,1.0,0.9090909090909091,2021_09_02
5,-6,0.975,MS,1.0,0.9583333333333334,2021_09_02
6,-5,0.95,MS,0.9090909090909091,1.0,2021_09_02
7,-4,0.975,MS,0.9473684210526315,1.0,2021_09_02
8,-3,1.0,MS,1.0,1.0,2021_09_02
9,-2,0.975,MS,0.9565217391304348,1.0,2021_09_02
10,-1,0.95,MS,0.9523809523809523,0.9473684210526315,2021_09_02
11,0,0.075,MS,0.13043478260869565,0.0,2021_09_02
12,1,0.25,MS,0.21052631578947367,0.2857142857142857,2021_09_02
13,2,0.6,MS,0.7058823529411765,0.5217391304347826,2021_09_02
14,3,0.9,MS,0.8823529411764706,0.9130434782608695,2021_09_02
15,4,0.95,MS,0.95,0.95,2021_09_02
16,5,0.975,MS,1.0,0.95,2021_09_02
17,6,1.0,MS,1.0,1.0,2021_09_02
18,7,1.0,MS,1.0,1.0,2021_09_02
19,8,0.975,MS,0.9565217391304348,1.0,2021_09_02
20,9,1.0,MS,1.0,1.0,2021_09_02
21,10,0.9743589743589743,MS,1.0,0.9523809523809523,2021_09_02
