,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.425,SC,0.55,0.3,2021_09_02
1,-10,0.625,SC,0.5454545454545454,0.7222222222222222,2021_09_02
2,-9,0.825,SC,0.8095238095238095,0.8421052631578947,2021_09_02
3,-8,0.875,SC,0.8947368421052632,0.8571428571428571,2021_09_02
4,-7,0.95,SC,0.9545454545454546,0.9444444444444444,2021_09_02
5,-6,0.975,SC,0.9583333333333334,1.0,2021_09_02
6,-5,0.95,SC,1.0,0.9090909090909091,2021_09_02
7,-4,0.975,SC,1.0,0.9473684210526315,2021_09_02
8,-3,0.975,SC,1.0,0.95,2021_09_02
9,-2,0.95,SC,0.9411764705882353,0.9565217391304348,2021_09_02
10,-1,0.95,SC,0.9473684210526315,0.9523809523809523,2021_09_02
11,0,0.025,SC,0.0,0.043478260869565216,2021_09_02
12,1,0.125,SC,0.09523809523809523,0.15789473684210525,2021_09_02
13,2,0.5,SC,0.4782608695652174,0.5294117647058824,2021_09_02
14,3,0.9,SC,0.9565217391304348,0.8235294117647058,2021_09_02
15,4,0.925,SC,0.9,0.95,2021_09_02
16,5,1.0,SC,1.0,1.0,2021_09_02
17,6,0.975,SC,1.0,0.9473684210526315,2021_09_02
18,7,1.0,SC,1.0,1.0,2021_09_02
19,8,0.925,SC,0.8823529411764706,0.9565217391304348,2021_09_02
20,9,1.0,SC,1.0,1.0,2021_09_02
21,10,1.0,SC,1.0,1.0,2021_09_02
