,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.34146341463414637,SC,0.47368421052631576,0.22727272727272727,2021_09_03
1,-10,0.47619047619047616,SC,0.5882352941176471,0.4,2021_09_03
2,-9,0.7142857142857143,SC,0.8095238095238095,0.6190476190476191,2021_09_03
3,-8,0.7857142857142857,SC,0.8076923076923077,0.75,2021_09_03
4,-7,0.9761904761904762,SC,0.95,1.0,2021_09_03
5,-6,0.9523809523809523,SC,1.0,0.9166666666666666,2021_09_03
6,-5,1.0,SC,1.0,1.0,2021_09_03
7,-4,0.9761904761904762,SC,0.9523809523809523,1.0,2021_09_03
8,-3,0.9761904761904762,SC,0.9545454545454546,1.0,2021_09_03
9,-2,0.9761904761904762,SC,1.0,0.95,2021_09_03
10,-1,0.9523809523809523,SC,0.95,0.9545454545454546,2021_09_03
11,0,0.023809523809523808,SC,0.05,0.0,2021_09_03
12,1,0.2619047619047619,SC,0.29411764705882354,0.24,2021_09_03
13,2,0.5476190476190477,SC,0.65,0.45454545454545453,2021_09_03
14,3,0.7857142857142857,SC,0.8181818181818182,0.75,2021_09_03
15,4,0.9285714285714286,SC,0.9047619047619048,0.9523809523809523,2021_09_03
16,5,0.9285714285714286,SC,1.0,0.8571428571428571,2021_09_03
17,6,1.0,SC,1.0,1.0,2021_09_03
18,7,0.9761904761904762,SC,0.9615384615384616,1.0,2021_09_03
19,8,0.9523809523809523,SC,0.92,1.0,2021_09_03
20,9,0.9761904761904762,SC,1.0,0.95,2021_09_03
21,10,0.9761904761904762,SC,1.0,0.9629629629629629,2021_09_03
