,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Confidence,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
0,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor-incongruent,0.5321178436279297,1.0,0.0,1.0,MS,2021_09_02
1,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor-incongruent,0.3839852809906006,1.0,4.0,5.0,MS,2021_09_02
2,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.4333198070526123,1.0,6.0,7.0,MS,2021_09_02
3,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.06685209274291992,1.0,7.0,8.0,MS,2021_09_02
4,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.24837970733642578,1.0,9.0,10.0,MS,2021_09_02
5,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.0657491683959961,1.0,0.0,15.0,MS,2021_09_02
6,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.2153639793395996,1.0,2.0,17.0,MS,2021_09_02
7,1R,Med,11.0,11.0,0.0,4.0,0.0,Observer,0.19891905784606934,1.0,3.0,18.0,MS,2021_09_02
8,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.16578197479248047,1.0,4.0,19.0,MS,2021_09_02
9,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.0,1.0,5.0,20.0,MS,2021_09_02
10,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.8156847953796387,1.0,6.0,21.0,MS,2021_09_02
11,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.08244180679321289,1.0,7.0,22.0,MS,2021_09_02
12,1R,Low,2.0,2.0,0.0,4.0,1.0,Actor,0.04951882362365723,0.0,8.0,23.0,MS,2021_09_02
13,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer-incongruent,0.0,1.0,0.0,27.0,MS,2021_09_02
14,1R,High,12.0,12.0,0.0,4.0,0.0,Actor,0.23406600952148438,1.0,1.0,28.0,MS,2021_09_02
15,1R,Med,10.0,10.0,0.0,4.0,0.0,Observer,0.017154216766357422,1.0,2.0,29.0,MS,2021_09_02
16,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.08265805244445801,1.0,4.0,31.0,MS,2021_09_02
17,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.11493396759033203,1.0,5.0,32.0,MS,2021_09_02
18,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.13207221031188965,1.0,6.0,33.0,MS,2021_09_02
19,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.0,1.0,0.0,39.0,MS,2021_09_02
20,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.0,1.0,1.0,40.0,MS,2021_09_02
21,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.2667508125305176,1.0,2.0,41.0,MS,2021_09_02
22,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.0,1.0,3.0,42.0,MS,2021_09_02
23,1R,Low,8.0,8.0,0.0,4.0,0.0,Actor,0.30045270919799805,1.0,4.0,43.0,MS,2021_09_02
24,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.049201250076293945,1.0,6.0,45.0,MS,2021_09_02
25,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.24949407577514648,1.0,7.0,46.0,MS,2021_09_02
26,1R,Low,3.0,3.0,0.0,4.0,1.0,Actor,0.017164945602416992,0.0,8.0,47.0,MS,2021_09_02
27,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.0,1.0,0.0,51.0,MS,2021_09_02
28,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.03408193588256836,1.0,1.0,52.0,MS,2021_09_02
29,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.0,1.0,2.0,53.0,MS,2021_09_02
