,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.36585365853658536,MS,0.2727272727272727,0.47368421052631576,2021_09_03
1,-10,0.5714285714285714,MS,0.56,0.5882352941176471,2021_09_03
2,-9,0.7619047619047619,MS,0.7142857142857143,0.8095238095238095,2021_09_03
3,-8,0.8571428571428571,MS,0.875,0.8461538461538461,2021_09_03
4,-7,0.9761904761904762,MS,0.9545454545454546,1.0,2021_09_03
5,-6,0.9523809523809523,MS,0.9166666666666666,1.0,2021_09_03
6,-5,1.0,MS,1.0,1.0,2021_09_03
7,-4,0.9523809523809523,MS,0.9047619047619048,1.0,2021_09_03
8,-3,1.0,MS,1.0,1.0,2021_09_03
9,-2,0.9285714285714286,MS,1.0,0.8636363636363636,2021_09_03
10,-1,0.9285714285714286,MS,0.9545454545454546,0.9,2021_09_03
11,0,0.09523809523809523,MS,0.045454545454545456,0.15,2021_09_03
12,1,0.30952380952380953,MS,0.28,0.35294117647058826,2021_09_03
13,2,0.6428571428571429,MS,0.5909090909090909,0.7,2021_09_03
14,3,0.8809523809523809,MS,0.85,0.9090909090909091,2021_09_03
15,4,0.9523809523809523,MS,0.9523809523809523,0.9523809523809523,2021_09_03
16,5,0.9523809523809523,MS,0.9047619047619048,1.0,2021_09_03
17,6,0.9523809523809523,MS,0.9565217391304348,0.9473684210526315,2021_09_03
18,7,1.0,MS,1.0,1.0,2021_09_03
19,8,0.9761904761904762,MS,0.9411764705882353,1.0,2021_09_03
20,9,0.9523809523809523,MS,1.0,0.9090909090909091,2021_09_03
21,10,0.9047619047619048,MS,0.9259259259259259,0.8666666666666667,2021_09_03
