,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Confidence,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
0,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer-incongruent,0.032544851303100586,1.0,0.0,0.0,MS,2021_08_11
1,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.4142000675201416,1.0,1.0,1.0,MS,2021_08_11
2,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.43326687812805176,1.0,4.0,4.0,MS,2021_08_11
3,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.4154067039489746,1.0,5.0,5.0,MS,2021_08_11
4,1R,Med,11.0,11.0,0.0,4.0,0.0,Observer,0.0,1.0,6.0,6.0,MS,2021_08_11
5,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.01648569107055664,1.0,9.0,9.0,MS,2021_08_11
6,1R,Low,1.0,1.0,0.0,4.0,1.0,Observer,0.5152409076690674,0.0,10.0,10.0,MS,2021_08_11
7,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.0,1.0,0.0,15.0,MS,2021_08_11
8,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.5154879093170166,1.0,1.0,16.0,MS,2021_08_11
9,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,2.1167922019958496,1.0,2.0,17.0,MS,2021_08_11
10,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.0,1.0,5.0,20.0,MS,2021_08_11
11,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.03283500671386719,1.0,0.0,29.0,MS,2021_08_11
12,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.19864392280578613,1.0,2.0,31.0,MS,2021_08_11
13,1R,Low,6.0,6.0,0.0,4.0,1.0,Observer,0.36554384231567383,0.0,3.0,32.0,MS,2021_08_11
14,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer-incongruent,0.10129308700561523,1.0,0.0,38.0,MS,2021_08_11
15,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.0,1.0,1.0,39.0,MS,2021_08_11
16,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.08269214630126953,1.0,3.0,41.0,MS,2021_08_11
17,1R,Low,8.0,8.0,0.0,4.0,0.0,Actor,0.2830948829650879,1.0,4.0,42.0,MS,2021_08_11
18,1R,High,12.0,12.0,0.0,4.0,0.0,Observer,0.28410887718200684,1.0,5.0,43.0,MS,2021_08_11
19,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.25010013580322266,1.0,6.0,44.0,MS,2021_08_11
20,1R,Med,11.0,11.0,0.0,4.0,1.0,Actor,0.3152289390563965,0.0,7.0,45.0,MS,2021_08_11
21,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer-incongruent,0.034406185150146484,1.0,0.0,49.0,MS,2021_08_11
22,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.0,1.0,1.0,50.0,MS,2021_08_11
23,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.016765356063842773,1.0,2.0,51.0,MS,2021_08_11
24,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.0,1.0,4.0,53.0,MS,2021_08_11
25,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.0658271312713623,1.0,5.0,54.0,MS,2021_08_11
26,1R,Low,8.0,8.0,0.0,4.0,0.0,Actor,0.23300886154174805,1.0,6.0,55.0,MS,2021_08_11
27,1R,Med,9.0,9.0,0.0,4.0,0.0,Observer-incongruent,0.0,1.0,0.0,65.0,MS,2021_08_11
28,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.016188859939575195,1.0,1.0,66.0,MS,2021_08_11
