,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.2926829268292683,SC,0.2608695652173913,0.3333333333333333,2021_08_15
1,-10,0.4634146341463415,SC,0.26666666666666666,0.5769230769230769,2021_08_15
2,-9,0.7804878048780488,SC,0.7391304347826086,0.8333333333333334,2021_08_15
3,-8,0.926829268292683,SC,0.9090909090909091,0.9473684210526315,2021_08_15
4,-7,1.0,SC,1.0,1.0,2021_08_15
5,-6,0.926829268292683,SC,0.9473684210526315,0.9090909090909091,2021_08_15
6,-5,1.0,SC,1.0,1.0,2021_08_15
7,-4,1.0,SC,1.0,1.0,2021_08_15
8,-3,0.9512195121951219,SC,1.0,0.9090909090909091,2021_08_15
9,-2,1.0,SC,1.0,1.0,2021_08_15
10,-1,0.926829268292683,SC,1.0,0.85,2021_08_15
11,0,0.07317073170731707,SC,0.09523809523809523,0.05,2021_08_15
12,1,0.14634146341463414,SC,0.19047619047619047,0.1,2021_08_15
13,2,0.4634146341463415,SC,0.38095238095238093,0.55,2021_08_15
14,3,0.926829268292683,SC,0.9047619047619048,0.95,2021_08_15
15,4,0.926829268292683,SC,0.8888888888888888,1.0,2021_08_15
16,5,0.975609756097561,SC,1.0,0.9565217391304348,2021_08_15
17,6,0.9512195121951219,SC,0.9583333333333334,0.9411764705882353,2021_08_15
18,7,0.9512195121951219,SC,0.8823529411764706,1.0,2021_08_15
19,8,0.975609756097561,SC,1.0,0.9545454545454546,2021_08_15
20,9,1.0,SC,1.0,1.0,2021_08_15
21,10,0.9512195121951219,SC,1.0,0.9090909090909091,2021_08_15
