,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.525,MS,0.5,0.5416666666666666,2021_08_19
1,-10,0.65,MS,0.75,0.5833333333333334,2021_08_19
2,-9,0.9,MS,0.9523809523809523,0.8421052631578947,2021_08_19
3,-8,0.925,MS,0.9,0.95,2021_08_19
4,-7,0.95,MS,0.9090909090909091,1.0,2021_08_19
5,-6,0.975,MS,1.0,0.9375,2021_08_19
6,-5,0.95,MS,0.9375,0.9583333333333334,2021_08_19
7,-4,0.95,MS,0.9523809523809523,0.9473684210526315,2021_08_19
8,-3,0.975,MS,0.9411764705882353,1.0,2021_08_19
9,-2,0.95,MS,0.9130434782608695,1.0,2021_08_19
10,-1,0.95,MS,1.0,0.9047619047619048,2021_08_19
11,0,0.05,MS,0.05555555555555555,0.045454545454545456,2021_08_19
12,1,0.225,MS,0.3333333333333333,0.17857142857142858,2021_08_19
13,2,0.65,MS,0.65,0.65,2021_08_19
14,3,0.95,MS,1.0,0.9130434782608695,2021_08_19
15,4,0.95,MS,1.0,0.9047619047619048,2021_08_19
16,5,0.925,MS,0.9473684210526315,0.9047619047619048,2021_08_19
17,6,0.925,MS,0.92,0.9333333333333333,2021_08_19
18,7,0.95,MS,0.9444444444444444,0.9545454545454546,2021_08_19
19,8,1.0,MS,1.0,1.0,2021_08_19
20,9,0.975,MS,0.9444444444444444,1.0,2021_08_19
21,10,0.95,MS,0.9166666666666666,1.0,2021_08_19
