,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,confidence,confidence_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,trial_num,switched_self,switched_self_l2r,switched_self_r2l,n_pre_switch_self,n_pre_switch_self_l2r,n_pre_switch_self_r2l,switched_actor,switched_actor_l2r,switched_actor_r2l,n_pre_switch_actor,n_pre_switch_actor_l2r,n_pre_switch_actor_r2l,history,alt_history,pos_in_block,pos_in_block_obj
0,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[2.082387924194336, 3.1487698554992676]","[1.0, 4.0]","[2.082387924194336, 4.3821117877960205]","[1.0, 1.0]",1.0,1.0,5.5829010009765625,1630620743.674146,1,-1,0,-1,0.6,0.0,15,9,0,1,"[1, 0]","[1, 0]","[0, 0]","[1, 13]","[1, 13]","[0, 0]","[1, 0]","[1, 0]","[0, 0]","[1, 13]","[1, 13]","[0, 0]",1NRO,1NR,0.0,1
1,"[1.0, -1.0]",1.0,-1.0,-1.0,"[2.6816959381103516, 0.9484720230102539]","[1.0, 1.0]","[2.6816959381103516, 1.2309951782226562]","[0.0, 1.0]",0.0,1.0,3.08299207687378,1630620753.07399,0,1,1,-1,1.0,1.0,3,3,0,2,"[1, 0]","[0, 0]","[1, 0]","[1, 12]","[0, 12]","[1, 0]","[0, 0]","[0, 0]","[0, 0]","[4, 12]","[4, 12]","[0, 0]",1R,1R,0.0,2
2,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[1.0164761543273926, 0.5321178436279297]","[4.0, 4.0]","[1.0164761543273926, 0.6661429405212402]","[1.0, 1.0]",1.0,1.0,5.849336624145508,1630620757.9743922,0,-1,1,-1,0.7333333333333333,0.0,15,11,0,3,"[0, 0]","[0, 0]","[0, 0]","[3, 11]","[3, 11]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[3, 11]","[3, 11]","[0, 0]",1NR,1NR,1.0,3
3,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[1.764479160308838, 0.4141099452972412]","[3.0, 3.0]","[1.764479160308838, 0.7316679954528809]","[1.0, 1.0]",1.0,1.0,5.84942102432251,1630620766.823303,0,-1,1,-1,1.0,0.0,15,15,0,4,"[0, 0]","[0, 0]","[0, 0]","[2, 10]","[2, 10]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2, 10]","[2, 10]","[0, 0]",2NR,2NR,2.0,4
4,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[1.6655211448669434, 0.71555495262146]","[2.0, 1.0]","[1.6655211448669434, 0.9488000869750977]","[1.0, 1.0]",1.0,1.0,5.583600997924805,1630620775.323696,1,-1,0,-1,0.6666666666666666,0.0,15,10,0,5,"[1, 0]","[1, 0]","[0, 0]","[1, 9]","[1, 9]","[0, 0]","[1, 0]","[1, 0]","[0, 0]","[1, 9]","[1, 9]","[0, 0]",3NR,3NR,3.0,5
5,"[1.0, -1.0]",1.0,-1.0,-1.0,"[1.0836400985717773, 0.9158639907836914]","[2.0, 1.0]","[1.1331019401550293, 1.2335619926452637]","[0.0, 1.0]",0.0,1.0,3.081852912902832,1630620782.957058,0,1,1,-1,1.0,1.0,3,3,0,6,"[1, 0]","[0, 0]","[1, 0]","[1, 8]","[0, 8]","[1, 0]","[0, 0]","[0, 0]","[0, 0]","[9, 8]","[9, 8]","[0, 0]",1R,1R,4.0,6
6,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.8006982803344727, 0.3839852809906006]","[4.0, 4.0]","[0.8170871734619141, 0.5504720211029053]","[1.0, 1.0]",1.0,1.0,5.849570035934448,1630620787.623538,0,-1,1,-1,0.8666666666666667,0.0,15,13,0,7,"[0, 0]","[0, 0]","[0, 0]","[8, 7]","[8, 7]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[8, 7]","[8, 7]","[0, 0]",1NR,1NR,5.0,7
7,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[1.782033920288086, 0.29851484298706055]","[3.0, 2.0]","[1.782033920288086, 0.43177294731140137]","[1.0, 1.0]",1.0,1.0,3.515984058380127,1630620796.190314,1,-1,0,-1,0.8,1.0,5,4,0,8,"[0, 0]","[0, 0]","[0, 0]","[7, 6]","[7, 6]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[7, 6]","[7, 6]","[0, 0]",1R,1R,6.0,8
8,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[1.5658888816833496, 0.4333198070526123]","[4.0, 4.0]","[1.5658888816833496, 0.6166658401489258]","[1.0, 1.0]",1.0,1.0,3.100383996963501,1630620802.039202,1,-1,0,-1,0.6666666666666666,1.0,3,2,0,9,"[0, 0]","[0, 0]","[0, 0]","[6, 5]","[6, 5]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[6, 5]","[6, 5]","[0, 0]",1R,1R,7.0,9
9,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.9831321239471436, 0.06685209274291992]","[4.0, 4.0]","[1.0165090560913086, 0.2667109966278076]","[1.0, 1.0]",1.0,1.0,5.848604917526245,1630620807.073285,0,-1,1,-1,0.6,0.0,15,9,0,10,"[0, 0]","[0, 0]","[0, 0]","[5, 4]","[5, 4]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[5, 4]","[5, 4]","[0, 0]",1NR,1NR,8.0,10
10,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[1.0650100708007812, 0.8807981014251709]","[3.0, 1.0]","[1.0650100708007812, 1.1984832286834717]","[1.0, 1.0]",1.0,1.0,2.699274778366089,1630620815.3567302,1,-1,0,-1,1.0,1.0,1,1,0,11,"[0, 0]","[0, 0]","[0, 0]","[4, 3]","[4, 3]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[4, 3]","[4, 3]","[0, 0]",1R,1R,9.0,11
11,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.16521763801574707, 0.24837970733642578]","[4.0, 4.0]","[0.16521763801574707, 1.148641586303711]","[1.0, 1.0]",1.0,1.0,5.849552154541016,1630620820.4066198,0,-1,1,-1,0.8,0.0,15,12,0,12,"[0, 0]","[0, 0]","[0, 0]","[3, 2]","[3, 2]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[3, 2]","[3, 2]","[0, 0]",1NR,1NR,10.0,12
12,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[0.448591947555542, 0.6984550952911377]","[3.0, 1.0]","[0.448591947555542, 1.13169527053833]","[0.0, 0.0]",0.0,0.0,5.582888841629028,1630620828.4896052,1,-1,0,-1,0.7333333333333333,0.0,15,11,0,13,"[0, 1]","[0, 1]","[0, 0]","[2, 1]","[2, 1]","[0, 0]","[0, 1]","[0, 1]","[0, 0]","[2, 1]","[2, 1]","[0, 0]",2NR,2NR,11.0,1
13,"[-1.0, 1.0]",-1.0,1.0,1.0,"[1.9332611560821533, 0.3666391372680664]","[2.0, 1.0]","[1.9332611560821533, 0.76580810546875]","[0.0, 1.0]",0.0,1.0,5.582901954650879,1630620836.872766,1,1,0,-1,1.0,0.0,15,15,0,14,"[1, 0]","[1, 0]","[0, 0]","[1, 15]","[1, 0]","[0, 15]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]",3NR,3NR,12.0,2
14,"[1.0, 1.0]",1.0,1.0,1.0,"[0.43158912658691406, 0.31488680839538574]","[2.0, 3.0]","[0.44835710525512695, 0.5983798503875732]","[1.0, 1.0]",1.0,1.0,5.58280611038208,1630620844.13951,1,1,0,1,0.8,0.0,15,12,0,15,"[0, 0]","[0, 0]","[0, 0]","[13, 14]","[0, 0]","[13, 14]","[0, 0]","[0, 0]","[0, 0]","[13, 24]","[0, 0]","[13, 24]",1NRO,4NR,13.0,3
15,"[1.0, 1.0]",1.0,1.0,1.0,"[2.7488362789154053, 0.46550917625427246]","[1.0, 2.0]","[2.7488362789154053, 0.6821451187133789]","[1.0, 1.0]",1.0,1.0,2.899467945098877,1630620853.3725991,1,1,0,1,0.5,1.0,2,1,0,16,"[0, 0]","[0, 0]","[0, 0]","[12, 13]","[0, 0]","[12, 13]","[0, 0]","[0, 0]","[0, 0]","[12, 23]","[0, 0]","[12, 23]",1R,1R,0.0,4
