,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Confidence,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
0,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,1.1823608875274658,1.0,0.0,0.0,SC,2021_09_03
1,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.8329832553863525,1.0,1.0,1.0,SC,2021_09_03
2,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.41449403762817383,1.0,2.0,2.0,SC,2021_09_03
3,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.666222095489502,1.0,3.0,3.0,SC,2021_09_03
4,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.28198719024658203,1.0,4.0,4.0,SC,2021_09_03
5,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.28237485885620117,1.0,5.0,5.0,SC,2021_09_03
6,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.7996611595153809,1.0,6.0,6.0,SC,2021_09_03
7,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,1.0997188091278076,1.0,7.0,7.0,SC,2021_09_03
8,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.5491456985473633,1.0,8.0,8.0,SC,2021_09_03
9,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.7322328090667725,1.0,9.0,9.0,SC,2021_09_03
10,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor-incongruent,0.7828102111816406,1.0,0.0,13.0,SC,2021_09_03
11,1R,Med,9.0,9.0,0.0,4.0,0.0,Observer,0.4843010902404785,1.0,1.0,14.0,SC,2021_09_03
12,1R,Med,9.0,9.0,0.0,4.0,0.0,Observer,0.16566181182861328,1.0,5.0,18.0,SC,2021_09_03
13,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.9485559463500977,1.0,7.0,20.0,SC,2021_09_03
14,1R,Med,10.0,10.0,0.0,4.0,0.0,Observer,0.3666799068450928,1.0,8.0,21.0,SC,2021_09_03
15,1R,Low,2.0,2.0,0.0,4.0,1.0,Observer,0.48288464546203613,0.0,9.0,22.0,SC,2021_09_03
16,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,1.3658597469329834,1.0,0.0,28.0,SC,2021_09_03
17,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.8666853904724121,1.0,1.0,29.0,SC,2021_09_03
18,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.6316099166870117,1.0,2.0,30.0,SC,2021_09_03
19,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.4674239158630371,1.0,4.0,32.0,SC,2021_09_03
20,1R,Med,11.0,11.0,0.0,4.0,0.0,Observer,0.6331138610839844,1.0,0.0,38.0,SC,2021_09_03
21,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.8826591968536377,1.0,1.0,39.0,SC,2021_09_03
22,1R,Low,8.0,8.0,0.0,4.0,0.0,Actor,0.7991890907287598,1.0,3.0,41.0,SC,2021_09_03
23,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.38239312171936035,1.0,6.0,44.0,SC,2021_09_03
24,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.3326718807220459,1.0,7.0,45.0,SC,2021_09_03
25,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,1.2660820484161377,1.0,9.0,47.0,SC,2021_09_03
26,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.7496798038482666,1.0,10.0,48.0,SC,2021_09_03
27,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,1.1662850379943848,1.0,12.0,50.0,SC,2021_09_03
28,1R,Low,4.0,4.0,0.0,4.0,1.0,Observer,0.5989599227905273,0.0,13.0,51.0,SC,2021_09_03
29,1R,High,12.0,12.0,0.0,4.0,0.0,Actor,0.8984220027923584,1.0,0.0,54.0,SC,2021_09_03
30,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.9828360080718994,1.0,1.0,55.0,SC,2021_09_03
31,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.7341032028198242,1.0,2.0,56.0,SC,2021_09_03
32,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.44957470893859863,1.0,3.0,57.0,SC,2021_09_03
33,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.33428096771240234,1.0,4.0,58.0,SC,2021_09_03
34,1R,Med,10.0,10.0,0.0,4.0,0.0,Observer,0.49944090843200684,1.0,5.0,59.0,SC,2021_09_03
35,1R,High,12.0,12.0,0.0,4.0,0.0,Actor,0.617063045501709,1.0,6.0,60.0,SC,2021_09_03
36,1R,Low,5.0,5.0,0.0,4.0,1.0,Observer,0.3325920104980469,0.0,8.0,62.0,SC,2021_09_03
37,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer-incongruent,0.2645540237426758,1.0,0.0,66.0,SC,2021_09_03
38,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.5161409378051758,1.0,1.0,67.0,SC,2021_09_03
39,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.44979095458984375,1.0,2.0,68.0,SC,2021_09_03
40,1R,Med,11.0,11.0,0.0,4.0,0.0,Actor,0.815871000289917,1.0,3.0,69.0,SC,2021_09_03
41,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.3163447380065918,1.0,4.0,70.0,SC,2021_09_03
42,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.9325323104858398,1.0,5.0,71.0,SC,2021_09_03
43,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.4493279457092285,1.0,0.0,76.0,SC,2021_09_03
44,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.38223695755004883,1.0,1.0,77.0,SC,2021_09_03
45,1R,Med,9.0,9.0,0.0,4.0,0.0,Actor,0.7651939392089844,1.0,3.0,79.0,SC,2021_09_03
46,1R,Med,9.0,9.0,0.0,4.0,0.0,Actor,1.2994606494903564,1.0,4.0,80.0,SC,2021_09_03
47,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.9322378635406494,1.0,5.0,81.0,SC,2021_09_03
48,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,1.067791223526001,1.0,6.0,82.0,SC,2021_09_03
