,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,confidence,confidence_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,trial_num,switched_self,switched_self_l2r,switched_self_r2l,n_pre_switch_self,n_pre_switch_self_l2r,n_pre_switch_self_r2l,switched_actor,switched_actor_l2r,switched_actor_r2l,n_pre_switch_actor,n_pre_switch_actor_l2r,n_pre_switch_actor_r2l,history,alt_history,pos_in_block,pos_in_block_obj
0,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[1.1317639350891113, 1.0317671298980713]","[1.0, 1.0]","[1.1317639350891113, 1.2147719860076904]","[1.0, 1.0]",1.0,1.0,2.8999061584472656,1629663045.869522,1,-1,0,-1,1.0,1.0,2,2,0,1,"[0, 0]","[0, 0]","[0, 0]","[5, 6]","[5, 6]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[5, 6]","[5, 6]","[0, 0]",1R,1R,0.0,1
1,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.49902892112731934, 0.14821815490722656]","[4.0, 4.0]","[0.49902892112731934, 0.2312929630279541]","[1.0, 1.0]",1.0,1.0,3.4990270137786865,1629663050.236606,0,-1,1,-1,0.8,1.0,5,4,0,2,"[0, 0]","[0, 0]","[0, 0]","[4, 5]","[4, 5]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[4, 5]","[4, 5]","[0, 0]",1R,1R,1.0,2
2,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[2.797950029373169, 0.04876589775085449]","[4.0, 4.0]","[2.8315439224243164, 0.19823002815246582]","[1.0, 1.0]",1.0,1.0,5.8494298458099365,1629663057.653158,0,-1,1,-1,0.7333333333333333,0.0,15,11,0,3,"[0, 0]","[0, 0]","[0, 0]","[3, 4]","[3, 4]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[3, 4]","[3, 4]","[0, 0]",1NR,1NR,2.0,3
3,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.2327878475189209, 0.38248705863952637]","[3.0, 3.0]","[0.2327878475189209, 0.48247790336608887]","[1.0, 1.0]",1.0,1.0,5.582896947860718,1629663064.90286,1,-1,0,-1,0.6666666666666666,0.0,15,10,0,4,"[0, 0]","[0, 0]","[0, 0]","[2, 3]","[2, 3]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2, 3]","[2, 3]","[0, 0]",2NR,2NR,3.0,4
4,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[1.6330978870391846, 0.20011281967163086]","[2.0, 2.0]","[1.6330978870391846, 0.48239994049072266]","[1.0, 1.0]",1.0,1.0,5.849568128585815,1629663073.135906,0,-1,1,-1,0.7333333333333333,0.0,15,11,0,5,"[1, 0]","[1, 0]","[0, 0]","[1, 2]","[1, 2]","[0, 0]","[1, 0]","[1, 0]","[0, 0]","[1, 2]","[1, 2]","[0, 0]",3NR,3NR,4.0,5
5,"[1.0, -1.0]",1.0,-1.0,-1.0,"[0.3152010440826416, 0.3152010440826416]","[2.0, 1.0]","[0.3152010440826416, 0.44857096672058105]","[0.0, 1.0]",0.0,1.0,5.8487229347229,1629663080.535912,0,1,1,-1,0.6666666666666666,0.0,15,10,0,6,"[0, 1]","[0, 1]","[0, 0]","[3, 1]","[0, 1]","[3, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]",4NR,4NR,5.0,6
6,"[1.0, 1.0]",1.0,1.0,-1.0,"[0.3317139148712158, 0.2818002700805664]","[2.0, 3.0]","[0.3317139148712158, 0.5151112079620361]","[0.0, 0.0]",0.0,0.0,5.850189685821533,1629663088.185742,0,1,1,1,0.7333333333333333,0.0,15,11,0,7,"[0, 1]","[0, 0]","[0, 1]","[2, 1]","[0, 0]","[2, 1]","[0, 1]","[0, 0]","[0, 1]","[8, 1]","[8, 0]","[0, 1]",1NRO,5NR,6.0,7
7,"[1.0, -1.0]",1.0,-1.0,-1.0,"[0.5986771583557129, 1.5150971412658691]","[1.0, 1.0]","[0.5986771583557129, 1.631831169128418]","[0.0, 1.0]",0.0,1.0,4.1499199867248535,1629663096.902292,0,1,1,-1,0.75,1.0,8,6,0,8,"[1, 0]","[0, 0]","[1, 0]","[1, 7]","[0, 7]","[1, 0]","[0, 0]","[0, 0]","[0, 0]","[7, 7]","[7, 7]","[0, 0]",1R,1R,7.0,8
8,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.5328629016876221, 0.2822268009185791]","[4.0, 4.0]","[0.5328629016876221, 0.49944281578063965]","[1.0, 1.0]",1.0,1.0,3.699163913726807,1629663102.385559,0,-1,1,-1,0.6666666666666666,1.0,6,4,0,9,"[0, 0]","[0, 0]","[0, 0]","[6, 6]","[6, 6]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[6, 6]","[6, 6]","[0, 0]",1R,1R,8.0,9
9,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[1.2499289512634277, 0.1330890655517578]","[4.0, 4.0]","[1.2499289512634277, 0.26663804054260254]","[1.0, 1.0]",1.0,1.0,4.298471212387085,1629663108.202067,0,-1,1,-1,0.7777777777777778,1.0,9,7,0,10,"[0, 0]","[0, 0]","[0, 0]","[5, 5]","[5, 5]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[5, 5]","[5, 5]","[0, 0]",1R,1R,9.0,10
10,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.31661200523376465, 0.15030312538146973]","[4.0, 4.0]","[0.31661200523376465, 0.3335709571838379]","[1.0, 1.0]",1.0,1.0,5.498961210250855,1629663113.852414,0,-1,1,-1,0.8,1.0,15,12,0,11,"[0, 0]","[0, 0]","[0, 0]","[4, 4]","[4, 4]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[4, 4]","[4, 4]","[0, 0]",1R,1R,10.0,11
