,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Confidence,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
0,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.14821815490722656,1.0,0.0,0.0,MS,2021_08_22
1,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.04876589775085449,1.0,1.0,1.0,MS,2021_08_22
2,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor-incongruent,0.2822268009185791,1.0,7.0,7.0,MS,2021_08_22
3,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.1330890655517578,1.0,8.0,8.0,MS,2021_08_22
4,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.15030312538146973,1.0,9.0,9.0,MS,2021_08_22
5,1R,High,12.0,12.0,0.0,4.0,0.0,Actor,0.0,1.0,10.0,10.0,MS,2021_08_22
6,1R,Low,3.0,3.0,0.0,4.0,1.0,Observer,0.03276801109313965,0.0,11.0,11.0,MS,2021_08_22
7,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.19957423210144043,1.0,0.0,14.0,MS,2021_08_22
8,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.2331552505493164,1.0,1.0,15.0,MS,2021_08_22
9,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.0,1.0,2.0,16.0,MS,2021_08_22
10,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.19904494285583496,1.0,3.0,17.0,MS,2021_08_22
11,1R,Low,7.0,7.0,0.0,4.0,0.0,Observer,0.04987812042236328,1.0,4.0,18.0,MS,2021_08_22
12,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.2670159339904785,1.0,5.0,19.0,MS,2021_08_22
13,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.16506171226501465,1.0,6.0,20.0,MS,2021_08_22
14,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.016089916229248047,1.0,7.0,21.0,MS,2021_08_22
15,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.11653876304626465,1.0,8.0,22.0,MS,2021_08_22
16,1R,Med,9.0,9.0,0.0,4.0,0.0,Observer,0.533379077911377,1.0,10.0,24.0,MS,2021_08_22
17,1R,Low,2.0,2.0,0.0,4.0,1.0,Actor,0.06578588485717773,0.0,11.0,25.0,MS,2021_08_22
18,1R,Med,9.0,9.0,0.0,4.0,0.0,Observer,0.3153541088104248,1.0,0.0,29.0,MS,2021_08_22
19,1R,Med,9.0,9.0,0.0,4.0,0.0,Observer,0.09981679916381836,1.0,2.0,31.0,MS,2021_08_22
20,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.0,1.0,4.0,33.0,MS,2021_08_22
21,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.3001837730407715,1.0,6.0,35.0,MS,2021_08_22
22,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor-incongruent,0.1661818027496338,1.0,0.0,38.0,MS,2021_08_22
23,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.23238086700439453,1.0,1.0,39.0,MS,2021_08_22
24,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.04922795295715332,1.0,2.0,40.0,MS,2021_08_22
25,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.3662099838256836,1.0,3.0,41.0,MS,2021_08_22
26,1R,Low,7.0,7.0,0.0,4.0,0.0,Observer,0.7001237869262695,1.0,5.0,43.0,MS,2021_08_22
27,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.0,1.0,6.0,44.0,MS,2021_08_22
28,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.2499377727508545,1.0,8.0,46.0,MS,2021_08_22
29,1R,High,12.0,12.0,0.0,4.0,0.0,Actor,0.13237500190734863,1.0,9.0,47.0,MS,2021_08_22
30,1R,Low,6.0,6.0,0.0,4.0,1.0,Actor,0.04935812950134277,0.0,10.0,48.0,MS,2021_08_22
31,1R,Med,9.0,9.0,0.0,4.0,0.0,Actor-incongruent,0.01721024513244629,1.0,0.0,51.0,MS,2021_08_22
32,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.18320822715759277,1.0,2.0,53.0,MS,2021_08_22
33,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.13237500190734863,1.0,3.0,54.0,MS,2021_08_22
34,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.13265204429626465,1.0,5.0,56.0,MS,2021_08_22
35,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.0,1.0,6.0,57.0,MS,2021_08_22
36,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.2318251132965088,1.0,7.0,58.0,MS,2021_08_22
37,1R,Med,10.0,10.0,0.0,4.0,1.0,Observer,0.017360925674438477,0.0,10.0,61.0,MS,2021_08_22
38,1R,Med,11.0,11.0,0.0,4.0,0.0,Observer,0.7011487483978271,1.0,0.0,66.0,MS,2021_08_22
39,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.016087770462036133,1.0,1.0,67.0,MS,2021_08_22
40,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.21626687049865723,1.0,2.0,68.0,MS,2021_08_22
41,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.0,1.0,5.0,71.0,MS,2021_08_22
42,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.11602473258972168,1.0,6.0,72.0,MS,2021_08_22
43,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.24892187118530273,1.0,7.0,73.0,MS,2021_08_22
44,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.11532711982727051,1.0,8.0,74.0,MS,2021_08_22
45,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.11499810218811035,1.0,9.0,75.0,MS,2021_08_22
46,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.0,1.0,10.0,76.0,MS,2021_08_22
47,1R,Low,2.0,2.0,0.0,4.0,1.0,Observer,0.0,0.0,11.0,77.0,MS,2021_08_22
48,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.0,1.0,0.0,81.0,MS,2021_08_22
49,1R,Med,11.0,11.0,0.0,4.0,0.0,Observer,0.6484329700469971,1.0,1.0,82.0,MS,2021_08_22
50,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.448566198348999,1.0,2.0,83.0,MS,2021_08_22
51,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.01591014862060547,1.0,3.0,84.0,MS,2021_08_22
52,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.016502857208251953,1.0,4.0,85.0,MS,2021_08_22
53,1R,Low,8.0,8.0,0.0,4.0,0.0,Actor,0.4322960376739502,1.0,5.0,86.0,MS,2021_08_22
54,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.2817709445953369,1.0,6.0,87.0,MS,2021_08_22
55,1R,Low,2.0,2.0,0.0,4.0,1.0,Observer,0.44904088973999023,0.0,7.0,88.0,MS,2021_08_22
56,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.0,1.0,0.0,94.0,MS,2021_08_22
57,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.28365421295166016,1.0,2.0,96.0,MS,2021_08_22
58,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.0,1.0,3.0,97.0,MS,2021_08_22
59,1R,High,14.0,14.0,0.0,4.0,0.0,Observer,0.26607418060302734,1.0,4.0,98.0,MS,2021_08_22
60,1R,Low,1.0,1.0,0.0,4.0,1.0,Observer,0.0324559211730957,0.0,5.0,99.0,MS,2021_08_22
61,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.2819960117340088,1.0,0.0,103.0,MS,2021_08_22
62,1R,Med,11.0,11.0,0.0,4.0,0.0,Observer,0.20072603225708008,1.0,1.0,104.0,MS,2021_08_22
63,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.547907829284668,1.0,2.0,105.0,MS,2021_08_22
64,1R,Low,8.0,8.0,0.0,4.0,0.0,Actor,0.017324209213256836,1.0,3.0,106.0,MS,2021_08_22
65,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.1826179027557373,1.0,6.0,109.0,MS,2021_08_22
66,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.29978108406066895,1.0,7.0,110.0,MS,2021_08_22
67,1R,Med,10.0,10.0,0.0,4.0,0.0,Observer,0.14940810203552246,1.0,0.0,114.0,MS,2021_08_22
68,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.18283390998840332,1.0,1.0,115.0,MS,2021_08_22
69,1R,Med,9.0,9.0,0.0,4.0,0.0,Observer,0.3494691848754883,1.0,2.0,116.0,MS,2021_08_22
70,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.21543002128601074,1.0,4.0,118.0,MS,2021_08_22
71,1R,Med,10.0,10.0,0.0,4.0,0.0,Observer,0.16637229919433594,1.0,6.0,120.0,MS,2021_08_22
72,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.283721923828125,1.0,7.0,121.0,MS,2021_08_22
73,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.2153768539428711,1.0,0.0,126.0,MS,2021_08_22
74,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.24900603294372559,1.0,1.0,127.0,MS,2021_08_22
75,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.365872859954834,1.0,2.0,128.0,MS,2021_08_22
76,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.0824429988861084,1.0,5.0,131.0,MS,2021_08_22
77,1R,Low,7.0,7.0,0.0,4.0,0.0,Observer,0.1986560821533203,1.0,7.0,133.0,MS,2021_08_22
78,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.0,1.0,8.0,134.0,MS,2021_08_22
79,1R,Low,3.0,3.0,0.0,4.0,1.0,Actor,0.2659130096435547,0.0,9.0,135.0,MS,2021_08_22
80,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.1990368366241455,1.0,0.0,139.0,MS,2021_08_22
81,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.16601896286010742,1.0,2.0,141.0,MS,2021_08_22
82,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.16572999954223633,1.0,3.0,142.0,MS,2021_08_22
83,1R,Med,11.0,11.0,0.0,4.0,0.0,Actor,0.21492409706115723,1.0,4.0,143.0,MS,2021_08_22
84,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.11614418029785156,1.0,6.0,145.0,MS,2021_08_22
85,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.19996905326843262,1.0,0.0,151.0,MS,2021_08_22
86,1R,Low,7.0,7.0,0.0,4.0,0.0,Observer,0.3331131935119629,1.0,1.0,152.0,MS,2021_08_22
87,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.0,1.0,2.0,153.0,MS,2021_08_22
88,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.2642030715942383,1.0,3.0,154.0,MS,2021_08_22
89,1R,Low,8.0,8.0,0.0,4.0,0.0,Actor,0.0,1.0,5.0,156.0,MS,2021_08_22
90,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.21572089195251465,1.0,7.0,158.0,MS,2021_08_22
91,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.24936604499816895,1.0,8.0,159.0,MS,2021_08_22
92,1R,Med,11.0,11.0,0.0,4.0,0.0,Observer,0.14890694618225098,1.0,9.0,160.0,MS,2021_08_22
