,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,confidence,confidence_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,trial_num,switched_self,switched_self_l2r,switched_self_r2l,n_pre_switch_self,n_pre_switch_self_l2r,n_pre_switch_self_r2l,switched_actor,switched_actor_l2r,switched_actor_r2l,n_pre_switch_actor,n_pre_switch_actor_l2r,n_pre_switch_actor_r2l,history,alt_history,pos_in_block,pos_in_block_obj
24,"[1.0, 1.0]",1.0,1.0,-1.0,"[0.7643859386444092, 0.4319038391113281]","[4.0, 4.0]","[0.7643859386444092, 0.6812441349029541]","[0.0, 0.0]",0.0,0.0,5.850470304489136,1628371911.75412,0,1,1,1,0.8,0.0,15,12,0,25,"[0, 0]","[0, 0]","[0, 0]","[4, 3]","[0, 0]","[4, 3]","[0, 0]","[0, 0]","[0, 0]","[17, 3]","[17, 0]","[0, 3]",1NR,1NR,10.0,1
25,"[1.0, 1.0]",1.0,1.0,-1.0,"[0.9150028228759766, 0.3977048397064209]","[3.0, 3.0]","[0.930927038192749, 0.5150887966156006]","[0.0, 0.0]",0.0,0.0,5.5830237865448,1628371919.5206242,1,1,0,1,0.8666666666666667,0.0,15,13,0,26,"[0, 0]","[0, 0]","[0, 0]","[3, 2]","[0, 0]","[3, 2]","[0, 0]","[0, 0]","[0, 0]","[16, 2]","[16, 0]","[0, 2]",2NR,2NR,11.0,2
26,"[1.0, 1.0]",1.0,1.0,-1.0,"[1.798327922821045, 0.41491079330444336]","[2.0, 1.0]","[1.798327922821045, 0.9816169738769531]","[0.0, 0.0]",0.0,0.0,5.84886908531189,1628371927.971232,0,1,1,1,0.9333333333333332,0.0,15,14,0,27,"[0, 1]","[0, 0]","[0, 1]","[2, 1]","[0, 0]","[2, 1]","[0, 1]","[0, 0]","[0, 1]","[15, 1]","[15, 0]","[0, 1]",3NR,3NR,12.0,3
27,"[1.0, -1.0]",1.0,-1.0,-1.0,"[2.283151865005493, 0.0]","[1.0, 2.0]","[2.283151865005493, 0.4322350025177002]","[0.0, 1.0]",0.0,1.0,3.482790946960449,1628371937.054463,0,1,1,-1,0.6,1.0,5,3,0,28,"[1, 0]","[0, 0]","[1, 0]","[1, 13]","[0, 13]","[1, 0]","[0, 0]","[0, 0]","[0, 0]","[14, 13]","[14, 13]","[0, 0]",1R,1R,0.0,4
28,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[1.266556978225708, 0.5338459014892578]","[4.0, 4.0]","[1.266556978225708, 1.5336670875549316]","[1.0, 1.0]",1.0,1.0,3.282439947128296,1628371942.8713012,1,-1,0,-1,1.0,1.0,4,4,0,29,"[0, 0]","[0, 0]","[0, 0]","[13, 12]","[13, 12]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[13, 12]","[13, 12]","[0, 0]",1R,1R,1.0,5
29,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[1.3827300071716309, 0.1999831199645996]","[4.0, 4.0]","[1.3827300071716309, 0.5333082675933838]","[1.0, 1.0]",1.0,1.0,3.900153160095215,1628371948.303516,0,-1,1,-1,0.7142857142857143,1.0,7,5,0,30,"[0, 0]","[0, 0]","[0, 0]","[12, 11]","[12, 11]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[12, 11]","[12, 11]","[0, 0]",1R,1R,2.0,6
30,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[1.0327229499816895, 0.2995011806488037]","[4.0, 4.0]","[1.0327229499816895, 0.6168971061706543]","[1.0, 1.0]",1.0,1.0,2.8993070125579834,1628371954.0365849,0,-1,1,-1,1.0,1.0,2,2,0,31,"[0, 0]","[0, 0]","[0, 0]","[11, 10]","[11, 10]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[11, 10]","[11, 10]","[0, 0]",1R,1R,3.0,7
31,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.6149201393127441, 0.13233399391174316]","[4.0, 4.0]","[0.6149201393127441, 0.37042713165283203]","[1.0, 1.0]",1.0,1.0,4.313181877136231,1628371958.7178931,1,-1,0,-1,0.6666666666666666,1.0,9,6,0,32,"[0, 0]","[0, 0]","[0, 0]","[10, 9]","[10, 9]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[10, 9]","[10, 9]","[0, 0]",1R,1R,4.0,8
32,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.5312759876251221, 0.016983985900878906]","[4.0, 4.0]","[0.5477480888366699, 0.3648381233215332]","[1.0, 1.0]",1.0,1.0,3.115610122680664,1628371964.746058,0,-1,1,-1,1.0,1.0,3,3,0,33,"[0, 0]","[0, 0]","[0, 0]","[9, 8]","[9, 8]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[9, 8]","[9, 8]","[0, 0]",1R,1R,5.0,9
33,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[1.2332589626312256, 0.20042800903320312]","[4.0, 4.0]","[1.2660491466522217, 0.4335298538208008]","[1.0, 1.0]",1.0,1.0,5.848026752471924,1628371970.0271602,0,-1,1,-1,0.5333333333333333,0.0,15,8,0,34,"[0, 0]","[0, 0]","[0, 0]","[8, 7]","[8, 7]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[8, 7]","[8, 7]","[0, 0]",1NR,1NR,6.0,10
34,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[1.1486437320709229, 0.43206095695495605]","[3.0, 1.0]","[1.1486437320709229, 0.43206095695495605]","[1.0, 1.0]",1.0,1.0,2.6988651752471924,1628371978.0084229,0,-1,1,-1,1.0,1.0,1,1,0,35,"[0, 0]","[0, 0]","[0, 0]","[7, 6]","[7, 6]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[7, 6]","[7, 6]","[0, 0]",1R,1R,7.0,11
35,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.7325739860534668, 0.2832779884338379]","[4.0, 4.0]","[0.7325739860534668, 0.5168187618255615]","[1.0, 1.0]",1.0,1.0,5.582864999771118,1628371982.156445,1,-1,0,-1,0.5333333333333333,0.0,15,8,0,36,"[0, 0]","[0, 0]","[0, 0]","[6, 5]","[6, 5]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[6, 5]","[6, 5]","[0, 0]",1NR,1NR,8.0,12
36,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[2.0658719539642334, 0.4334068298339844]","[3.0, 2.0]","[2.0658719539642334, 1.7999699115753174]","[1.0, 1.0]",1.0,1.0,4.132606983184815,1628371990.571779,0,-1,1,-1,0.625,1.0,8,5,0,37,"[0, 0]","[0, 0]","[0, 0]","[5, 4]","[5, 4]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[5, 4]","[5, 4]","[0, 0]",1R,1R,9.0,13
37,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[1.2484347820281982, 0.6324710845947266]","[4.0, 4.0]","[1.2484347820281982, 1.5656440258026123]","[1.0, 1.0]",1.0,1.0,3.5327889919281006,1628371997.171755,1,-1,0,-1,0.8,1.0,5,4,0,38,"[0, 0]","[0, 0]","[0, 0]","[4, 3]","[4, 3]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[4, 3]","[4, 3]","[0, 0]",1R,1R,10.0,14
38,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[1.0506939888000488, 0.3675680160522461]","[4.0, 4.0]","[1.0841989517211914, 0.7010691165924072]","[0.0, 0.0]",0.0,0.0,5.58265233039856,1628372002.254738,1,-1,0,-1,0.8666666666666667,0.0,15,13,0,39,"[0, 0]","[0, 0]","[0, 0]","[3, 2]","[3, 2]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[3, 2]","[3, 2]","[0, 0]",1NR,1NR,11.0,1
39,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[0.4816250801086426, 1.1653282642364502]","[3.0, 2.0]","[0.582024335861206, 1.482168197631836]","[0.0, 0.0]",0.0,0.0,5.582720041275024,1628372010.25424,1,-1,0,-1,0.8,0.0,15,12,0,40,"[0, 1]","[0, 1]","[0, 0]","[2, 1]","[2, 1]","[0, 0]","[0, 1]","[0, 1]","[0, 0]","[2, 1]","[2, 1]","[0, 0]",2NR,2NR,12.0,2
40,"[-1.0, 1.0]",-1.0,1.0,1.0,"[0.5157160758972168, 0.44913291931152344]","[2.0, 4.0]","[0.5658581256866455, 0.649163007736206]","[0.0, 1.0]",0.0,1.0,5.5819408893585205,1628372017.487082,1,1,0,-1,0.8666666666666667,0.0,15,13,0,41,"[1, 0]","[1, 0]","[0, 0]","[1, 10]","[1, 0]","[0, 10]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]",3NR,3NR,13.0,3
41,"[1.0, 1.0]",1.0,1.0,1.0,"[0.9325079917907715, 1.1482279300689697]","[2.0, 4.0]","[0.9325079917907715, 1.6488299369812012]","[1.0, 1.0]",1.0,1.0,2.932946920394897,1628372025.586624,1,1,0,1,1.0,1.0,2,2,0,42,"[0, 0]","[0, 0]","[0, 0]","[10, 9]","[0, 0]","[10, 9]","[0, 0]","[0, 0]","[0, 0]","[10, 9]","[0, 0]","[10, 9]",1R,1R,0.0,4
42,"[1.0, 1.0]",1.0,1.0,1.0,"[0.36569905281066895, 0.23197293281555176]","[4.0, 4.0]","[0.398662805557251, 0.5478329658508301]","[1.0, 1.0]",1.0,1.0,3.70040774345398,1628372030.069081,0,1,1,1,1.0,1.0,6,6,0,43,"[0, 0]","[0, 0]","[0, 0]","[9, 8]","[0, 0]","[9, 8]","[0, 0]","[0, 0]","[0, 0]","[9, 8]","[0, 0]","[9, 8]",1R,1R,1.0,5
43,"[1.0, 1.0]",1.0,1.0,1.0,"[0.9162909984588623, 0.249891996383667]","[4.0, 4.0]","[0.9162909984588623, 0.5331521034240723]","[1.0, 1.0]",1.0,1.0,2.699652910232544,1628372035.519459,1,1,0,1,1.0,1.0,1,1,0,44,"[0, 0]","[0, 0]","[0, 0]","[8, 7]","[0, 0]","[8, 7]","[0, 0]","[0, 0]","[0, 0]","[8, 7]","[0, 0]","[8, 7]",1R,1R,2.0,6
44,"[1.0, 1.0]",1.0,1.0,1.0,"[0.3986377716064453, 0.01627063751220703]","[4.0, 4.0]","[0.4478907585144043, 0.34784889221191406]","[1.0, 1.0]",1.0,1.0,3.5005760192871094,1628372039.635403,0,1,1,1,0.6,1.0,5,3,0,45,"[0, 0]","[0, 0]","[0, 0]","[7, 6]","[0, 0]","[7, 6]","[0, 0]","[0, 0]","[0, 0]","[7, 6]","[0, 0]","[7, 6]",1R,1R,3.0,7
45,"[1.0, 1.0]",1.0,1.0,1.0,"[0.5982372760772705, 0.24936223030090332]","[4.0, 4.0]","[0.5982372760772705, 0.24936223030090332]","[1.0, 1.0]",1.0,1.0,4.283874750137329,1628372044.8683982,0,1,1,1,1.0,1.0,9,9,0,46,"[0, 0]","[0, 0]","[0, 0]","[6, 5]","[0, 0]","[6, 5]","[0, 0]","[0, 0]","[0, 0]","[6, 5]","[0, 0]","[6, 5]",1R,1R,4.0,8
46,"[1.0, 1.0]",1.0,1.0,1.0,"[0.38158702850341797, 1.9982080459594727]","[4.0, 4.0]","[0.38158702850341797, 2.0817837715148926]","[1.0, 1.0]",1.0,1.0,5.849337100982666,1628372052.4527118,0,1,1,1,0.6666666666666666,0.0,15,10,0,47,"[0, 0]","[0, 0]","[0, 0]","[5, 4]","[0, 0]","[5, 4]","[0, 0]","[0, 0]","[0, 0]","[5, 4]","[0, 0]","[5, 4]",1NR,1NR,5.0,9
47,"[1.0, 1.0]",1.0,1.0,1.0,"[0.648961067199707, 0.616096019744873]","[4.0, 3.0]","[0.648961067199707, 0.7325081825256348]","[1.0, 1.0]",1.0,1.0,3.2995309829711914,1628372060.2024472,1,1,0,1,0.5,1.0,4,2,0,48,"[0, 0]","[0, 0]","[0, 0]","[4, 3]","[0, 0]","[4, 3]","[0, 0]","[0, 0]","[0, 0]","[4, 3]","[0, 0]","[4, 3]",1R,1R,6.0,10
48,"[1.0, 1.0]",1.0,1.0,1.0,"[1.0157558917999268, 0.23251891136169434]","[4.0, 4.0]","[1.0157558917999268, 0.24846982955932617]","[1.0, 1.0]",1.0,1.0,5.583042144775391,1628372065.585346,1,1,0,1,0.6666666666666666,0.0,15,10,0,49,"[0, 0]","[0, 0]","[0, 0]","[3, 2]","[0, 0]","[3, 2]","[0, 0]","[0, 0]","[0, 0]","[3, 2]","[0, 0]","[3, 2]",1NR,1NR,7.0,11
49,"[1.0, 1.0]",1.0,1.0,-1.0,"[0.49877285957336426, 0.2655329704284668]","[3.0, 3.0]","[0.49877285957336426, 0.46536779403686523]","[0.0, 0.0]",0.0,0.0,5.849402904510498,1628372072.651973,0,1,1,1,0.8666666666666667,0.0,15,13,0,50,"[0, 1]","[0, 0]","[0, 1]","[2, 1]","[0, 0]","[2, 1]","[0, 1]","[0, 0]","[0, 1]","[2, 1]","[0, 0]","[2, 1]",2NR,2NR,8.0,1
50,"[1.0, -1.0]",1.0,-1.0,-1.0,"[0.6316490173339844, 0.0]","[2.0, 3.0]","[0.6316490173339844, 0.398331880569458]","[0.0, 1.0]",0.0,1.0,5.582240581512451,1628372080.3849442,1,-1,0,1,0.8,0.0,15,12,0,51,"[1, 0]","[0, 0]","[1, 0]","[1, 12]","[0, 12]","[1, 0]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]",3NR,3NR,9.0,2
51,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.8655118942260742, 0.4649219512939453]","[2.0, 4.0]","[0.9323022365570068, 0.7820611000061035]","[1.0, 1.0]",1.0,1.0,4.932277679443359,1628372087.7846882,1,-1,0,-1,0.5833333333333334,1.0,12,7,0,52,"[0, 0]","[0, 0]","[0, 0]","[12, 11]","[12, 11]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[12, 11]","[12, 11]","[0, 0]",1R,1R,0.0,3
52,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.31545066833496094, 0.0]","[4.0, 4.0]","[0.31545066833496094, 0.49871373176574707]","[1.0, 1.0]",1.0,1.0,5.582946062088013,1628372094.434641,1,-1,0,-1,0.6666666666666666,0.0,15,10,0,53,"[0, 0]","[0, 0]","[0, 0]","[11, 10]","[11, 10]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[11, 10]","[11, 10]","[0, 0]",1NR,1NR,1.0,4
53,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.8991999626159668, 0.2993450164794922]","[3.0, 4.0]","[0.8991999626159668, 0.38254213333129883]","[1.0, 1.0]",1.0,1.0,2.916358232498169,1628372101.917727,1,-1,0,-1,0.5,1.0,2,1,0,54,"[0, 0]","[0, 0]","[0, 0]","[10, 9]","[10, 9]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[10, 9]","[10, 9]","[0, 0]",1R,1R,2.0,5
54,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.549220085144043, 0.14847421646118164]","[4.0, 4.0]","[0.6825411319732666, 0.5991768836975098]","[1.0, 1.0]",1.0,1.0,5.856850862503052,1628372106.267616,0,-1,1,-1,0.7333333333333333,0.0,15,11,0,55,"[0, 0]","[0, 0]","[0, 0]","[9, 8]","[9, 8]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[9, 8]","[9, 8]","[0, 0]",1NR,1NR,3.0,6
