,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Confidence,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
0,1R,Med,11.0,11.0,0.0,4.0,0.0,Observer,0.03222393989562988,1.0,0.0,0.0,MS,2021_08_20
1,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.0163419246673584,1.0,1.0,1.0,MS,2021_08_20
2,1R,Med,9.0,9.0,0.0,4.0,0.0,Actor,0.016419172286987305,1.0,2.0,2.0,MS,2021_08_20
3,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.348844051361084,1.0,5.0,5.0,MS,2021_08_20
4,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.2821979522705078,1.0,6.0,6.0,MS,2021_08_20
5,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.9827702045440674,1.0,9.0,9.0,MS,2021_08_20
6,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.3158440589904785,1.0,10.0,10.0,MS,2021_08_20
7,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.0,1.0,14.0,14.0,MS,2021_08_20
8,1R,Med,10.0,10.0,0.0,4.0,1.0,Observer,1.1157991886138916,0.0,15.0,15.0,MS,2021_08_20
9,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor-incongruent,0.26485395431518555,1.0,0.0,18.0,MS,2021_08_20
10,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.5154130458831787,1.0,1.0,19.0,MS,2021_08_20
11,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.3156120777130127,1.0,4.0,22.0,MS,2021_08_20
12,1R,Low,8.0,8.0,0.0,4.0,0.0,Actor,0.21625494956970215,1.0,5.0,23.0,MS,2021_08_20
13,1R,Low,7.0,7.0,0.0,4.0,0.0,Observer-incongruent,0.7989099025726318,1.0,0.0,28.0,MS,2021_08_20
14,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.11478281021118164,1.0,1.0,29.0,MS,2021_08_20
15,1R,Med,10.0,10.0,0.0,4.0,0.0,Actor,0.4324800968170166,1.0,2.0,30.0,MS,2021_08_20
