,Unnamed: 0,trial_idx,agent_choices,choice_a0,choice_a1,better_choice,correct_a0,correct_a1,correct_choices,navigation_init_time,navigation_init_idx,navigation_end_time,observer,player,player_choice,observer_choice,poll_probs,prop_touched_polls,reaction_time,reward,reward_time,total_polls,touched_polls,trial_aborted,trial_duration,history,pos_in_block,switched
0,0,0,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1678817325.1858869,107,7.0972559452056885,1,0,-1,0,0.15,0.0,[0.9810400009155273],0.0,7.0972559452056885,15,0,0,8.097360849380493,,,
1,1,1,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1678817336.951924,164,7.832261085510254,1,0,1,0,0.0,0.6666666666666666,[1.9331262111663818],0.0,7.832261085510254,15,10,0,8.831741094589233,,,
2,2,2,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1678817347.7842188,119,4.74943995475769,1,0,-1,0,0.15,0.75,[1.1827199459075928],1.0,4.74943995475769,8,6,0,5.749246835708618,1R,0.0,1.0
3,3,3,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1678817356.234412,122,3.566317081451416,1,0,-1,0,0.15,0.5,[1.2445690631866455],1.0,3.566317081451416,4,2,0,4.565977096557617,1R,1.0,1.0
4,4,4,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1678817363.417181,126,7.215999126434326,1,0,-1,0,0.15,0.8,[1.3000781536102295],0.0,7.215999126434326,15,12,0,8.215537071228027,1NR,2.0,1.0
5,5,5,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1678817374.599576,140,7.632717132568359,1,0,1,0,0.0,0.4,[1.534365177154541],0.0,7.632717132568359,15,6,0,8.63322901725769,,,
6,6,6,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1678817385.9991229,141,4.783351898193359,1,0,-1,0,0.15,0.5714285714285714,[1.5499610900878906],1.0,4.783351898193359,7,4,0,5.783093214035034,1R,4.0,1.0
7,7,7,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1678817393.98144,115,6.015267848968506,1,0,-1,0,0.15,0.5,[1.1152307987213135],1.0,6.015267848968506,12,6,0,7.015307903289795,1R,5.0,1.0
8,8,8,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1678817403.880563,128,2.966716289520264,1,0,-1,0,0.15,1.0,[1.332829236984253],1.0,2.966716289520264,2,2,0,3.966426134109497,1R,6.0,1.0
9,9,9,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1678817410.713888,146,3.6179049015045166,1,0,-1,0,0.15,1.0,[1.6339647769927979],1.0,3.6179049015045166,3,3,0,4.633841037750244,1R,7.0,1.0
10,10,10,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1678817417.430397,117,7.04987907409668,1,0,-1,0,0.15,0.6666666666666666,[1.149735927581787],1.0,7.04987907409668,15,10,0,8.04967188835144,1R,8.0,1.0
11,11,11,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1678817428.212474,118,3.099729061126709,1,0,-1,0,0.15,0.6666666666666666,[1.1656200885772705],1.0,3.099729061126709,3,2,0,4.09946608543396,1R,9.0,1.0
12,12,12,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1678817434.912083,120,4.80009126663208,1,0,-1,0,0.15,1.0,[1.2001662254333496],1.0,4.80009126663208,8,8,0,5.800335168838501,1R,10.0,1.0
13,13,13,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1678817443.494446,128,7.448576927185059,1,0,1,0,0.0,0.7333333333333333,[1.332766056060791],0.0,7.448576927185059,15,11,0,8.448785066604614,,,
14,14,14,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1678817455.0102668,150,7.666932106018066,1,0,1,0,0.0,0.6,[1.6994130611419678],0.0,7.666932106018066,15,9,0,8.665764093399048,,,
15,15,15,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1678817465.926371,120,7.150192022323608,1,0,1,0,0.0,0.4666666666666667,[1.2002379894256592],0.0,7.150192022323608,15,7,0,8.149374008178711,,,
16,16,16,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1678817476.858884,124,2.515918970108032,1,0,-1,0,0.15,1.0,[1.2661311626434326],1.0,2.515918970108032,1,1,0,3.5163700580596924,1R,14.0,1.0
17,17,17,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1678817482.708676,112,6.96636700630188,1,0,-1,0,0.15,0.7333333333333333,[1.06666898727417],0.0,6.96636700630188,15,11,0,7.966363191604614,1NR,15.0,1.0
18,18,18,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1678817493.6741729,130,7.482414960861206,1,0,1,0,0.0,0.7333333333333333,[1.365800142288208],0.0,7.482414960861206,15,11,0,8.481720924377441,,,
19,19,19,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1678817505.156716,146,7.532576084136963,1,0,1,0,0.0,0.6,[1.6324081420898438],0.0,7.532576084136963,15,9,0,8.531866073608398,,,
20,20,20,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1678817516.4061928,145,3.5332789421081543,1,0,-1,0,0.15,0.6666666666666666,[1.6164720058441162],1.0,3.5332789421081543,3,2,0,4.532700061798096,1R,18.0,1.0
21,21,21,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1678817523.189334,125,7.232113122940063,1,0,-1,0,0.0,0.8,[1.2822680473327637],0.0,7.232113122940063,15,12,0,8.232290029525757,1NR,19.0,1.0
22,22,22,[1.0],1.0,0,1.0,1.0,0,[1.0],1678817534.055344,119,4.432647943496704,1,0,1,0,0.15,0.5714285714285714,[1.1824450492858887],1.0,4.432647943496704,7,4,0,5.4329328536987305,1R,0.0,1.0
23,23,23,[1.0],1.0,0,1.0,1.0,0,[1.0],1678817542.1710029,123,7.3496057987213135,1,0,1,0,0.15,0.6666666666666666,[1.2497620582580566],0.0,7.3496057987213135,15,10,0,8.34873914718628,1NR,1.0,1.0
24,24,24,[1.0],1.0,0,1.0,1.0,0,[1.0],1678817553.186595,119,2.816316843032837,1,0,1,0,0.15,1.0,[1.1838247776031494],1.0,2.816316843032837,2,2,0,3.81624698638916,1R,2.0,1.0
25,25,25,[1.0],1.0,0,1.0,1.0,0,[1.0],1678817559.403278,110,2.9329092502593994,1,0,1,0,0.15,0.6666666666666666,[1.0323662757873535],1.0,2.9329092502593994,3,2,0,3.933115243911743,1R,3.0,1.0
26,26,26,[1.0],1.0,0,1.0,1.0,0,[1.0],1678817565.85315,107,2.216593980789185,1,0,1,0,0.15,1.0,[0.9830160140991211],1.0,2.216593980789185,1,1,0,3.2165989875793457,1R,4.0,1.0
27,27,27,[1.0],1.0,0,1.0,1.0,0,[1.0],1678817572.8695948,183,8.149247884750366,1,0,1,0,0.15,0.6666666666666666,[2.2498109340667725],0.0,8.149247884750366,15,10,0,9.148635864257812,1NR,5.0,1.0
28,28,28,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1678817584.001476,136,7.581762075424194,1,0,-1,0,0.0,0.6,[1.4649980068206787],0.0,7.581762075424194,15,9,0,8.581007957458496,,,
29,29,29,[1.0],1.0,0,1.0,1.0,0,[1.0],1678817595.017209,117,2.733717203140259,1,0,1,0,0.15,0.5,[1.1498332023620605],1.0,2.733717203140259,2,1,0,3.734044075012207,1R,7.0,1.0
30,30,30,[1.0],1.0,0,1.0,1.0,0,[1.0],1678817601.117161,107,2.5666308403015137,1,0,1,0,0.15,1.0,[0.9834239482879639],1.0,2.5666308403015137,2,2,0,3.5662007331848145,1R,8.0,1.0
31,31,31,[1.0],1.0,0,1.0,1.0,0,[1.0],1678817607.266337,109,2.58333683013916,1,0,1,0,0.15,1.0,[1.0168209075927734],1.0,2.58333683013916,2,2,0,3.58306097984314,1R,9.0,1.0
32,32,32,[1.0],1.0,0,1.0,1.0,0,[1.0],1678817613.366045,107,3.5489652156829834,1,0,1,0,0.15,0.8,[0.9823181629180908],1.0,3.5489652156829834,5,4,0,4.548684120178223,1R,10.0,1.0
33,33,33,[1.0],1.0,0,1.0,1.0,0,[1.0],1678817620.616179,114,3.332948923110962,1,0,1,0,0.15,0.75,[1.0993220806121826],1.0,3.332948923110962,4,3,0,4.332562208175659,1R,11.0,1.0
34,34,34,[1.0],1.0,0,1.0,1.0,0,[1.0],1678817627.431852,108,3.2500641345977783,1,0,1,0,0.15,0.75,[0.9995162487030029],1.0,3.2500641345977783,4,3,0,4.24980092048645,1R,12.0,1.0
35,35,35,[1.0],1.0,0,1.0,1.0,0,[1.0],1678817634.281245,109,2.6330387592315674,1,0,1,0,0.15,1.0,[1.0158360004425049],1.0,2.6330387592315674,2,2,0,3.632744073867798,1R,13.0,1.0
36,36,36,[1.0],1.0,0,1.0,1.0,0,[1.0],1678817640.631434,119,4.099700927734375,1,0,1,0,0.15,0.6666666666666666,[1.1829237937927246],1.0,4.099700927734375,6,4,0,5.099421977996826,1R,14.0,1.0
37,37,37,[1.0],1.0,0,1.0,1.0,0,[1.0],1678817648.696978,141,5.1661999225616455,1,0,1,0,0.15,0.625,[1.5498168468475342],1.0,5.1661999225616455,8,5,0,6.166176080703735,1R,15.0,1.0
38,38,38,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1678817657.296735,128,7.2500810623168945,1,0,1,0,0.0,0.6666666666666666,[1.3329219818115234],0.0,7.2500810623168945,15,10,0,8.24872088432312,1NR,16.0,1.0
39,39,39,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1678817668.1957362,123,5.149480819702148,1,0,-1,0,0.15,0.6666666666666666,[1.24953293800354],1.0,5.149480819702148,9,6,0,6.149375915527344,1R,0.0,1.0
40,40,40,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1678817678.628271,220,4.450510025024414,1,0,-1,0,0.15,1.0,[2.8662350177764893],1.0,4.450510025024414,2,2,0,5.44898796081543,1R,1.0,1.0
41,41,41,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1678817690.7776508,465,8.28302001953125,1,0,-1,0,0.15,1.0,[6.94930624961853],1.0,8.28302001953125,1,1,0,9.282538414001465,1R,2.0,1.0
42,42,42,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1678817697.209953,127,3.249617099761963,1,0,-1,0,0.15,0.3333333333333333,[1.3162050247192383],1.0,3.249617099761963,3,1,0,4.249887228012085,1R,3.0,1.0
