,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.717948717948718,O,0.717948717948718,,20230314
1,-10,0.8974358974358975,O,0.8974358974358975,,20230314
2,-9,0.9615384615384616,O,0.9615384615384616,,20230314
3,-8,0.9102564102564102,O,0.9102564102564102,,20230314
4,-7,0.8974358974358975,O,0.8974358974358975,,20230314
5,-6,0.9358974358974359,O,0.9358974358974359,,20230314
6,-5,0.8974358974358975,O,0.8974358974358975,,20230314
7,-4,0.8717948717948718,O,0.8717948717948718,,20230314
8,-3,0.8846153846153846,O,0.8846153846153846,,20230314
9,-2,0.8076923076923077,O,0.8076923076923077,,20230314
10,-1,0.8333333333333334,O,0.8333333333333334,,20230314
11,0,0.1794871794871795,O,0.1794871794871795,,20230314
12,1,0.8717948717948718,O,0.8717948717948718,,20230314
13,2,0.9358974358974359,O,0.9358974358974359,,20230314
14,3,0.9743589743589743,O,0.9743589743589743,,20230314
15,4,0.9871794871794872,O,0.9871794871794872,,20230314
16,5,0.9487179487179487,O,0.9487179487179487,,20230314
17,6,0.9090909090909091,O,0.9090909090909091,,20230314
18,7,0.935064935064935,O,0.935064935064935,,20230314
19,8,0.922077922077922,O,0.922077922077922,,20230314
20,9,0.8181818181818182,O,0.8181818181818182,,20230314
21,10,0.8831168831168831,O,0.8831168831168831,,20230314
