,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
34,1R,Low,1.0,1.0,0.0,0.0,Observer,1.2834501266479492,1.0,0.0,53.0,Offenbach,20230828
35,1R,Med,10.0,10.0,0.0,0.0,Observer,1.2832229137420654,1.0,1.0,54.0,Offenbach,20230828
36,1R,Med,9.0,9.0,0.0,0.0,Actor,1.4994089603424072,1.0,2.0,55.0,Offenbach,20230828
37,1R,Low,4.0,4.0,0.0,0.0,Actor,1.0987780094146729,1.0,3.0,56.0,Offenbach,20230828
38,1R,Low,1.0,1.0,0.0,0.0,Actor-incongruent,2.2489778995513916,1.0,5.0,58.0,Offenbach,20230828
39,1R,Low,2.0,2.0,0.0,0.0,Actor,1.149500846862793,1.0,7.0,60.0,Offenbach,20230828
40,1R,Med,9.0,9.0,0.0,0.0,Actor,1.0168941020965576,1.0,8.0,61.0,Offenbach,20230828
41,1R,Low,6.0,6.0,1.0,0.0,Observer,0.9836761951446533,-1.0,9.0,62.0,Offenbach,20230828
42,1R,Low,2.0,2.0,0.0,1.0,Actor,1.3167171478271484,-1.0,12.0,65.0,Offenbach,20230828
43,1R,Low,2.0,2.0,0.0,0.0,Observer-incongruent,0.9835731983184814,1.0,0.0,67.0,Offenbach,20230828
44,1R,Low,2.0,2.0,0.0,0.0,Actor,1.0837898254394531,1.0,1.0,68.0,Offenbach,20230828
45,1R,Low,1.0,1.0,0.0,0.0,Actor,0.9827649593353271,1.0,2.0,69.0,Offenbach,20230828
46,1R,Low,4.0,4.0,0.0,0.0,Observer,1.0167169570922852,1.0,3.0,70.0,Offenbach,20230828
47,1R,Low,4.0,4.0,0.0,0.0,Observer,1.3327460289001465,1.0,4.0,71.0,Offenbach,20230828
48,1R,Low,1.0,1.0,0.0,0.0,Observer,11.465873003005981,1.0,5.0,72.0,Offenbach,20230828
49,1R,Low,3.0,3.0,0.0,0.0,Observer,2.2661092281341553,1.0,6.0,73.0,Offenbach,20230828
50,1R,Low,6.0,6.0,1.0,0.0,Observer,1.4666788578033447,-1.0,7.0,74.0,Offenbach,20230828
51,1R,Low,3.0,3.0,0.0,0.0,Actor,0.9991328716278076,1.0,0.0,77.0,Offenbach,20230828
52,1R,Low,2.0,2.0,0.0,0.0,Observer,1.033158779144287,1.0,1.0,78.0,Offenbach,20230828
53,1R,Low,4.0,4.0,0.0,0.0,Observer,2.417062282562256,1.0,2.0,79.0,Offenbach,20230828
54,1R,Low,6.0,6.0,0.0,0.0,Observer,1.2325942516326904,1.0,3.0,80.0,Offenbach,20230828
55,1R,Low,2.0,2.0,0.0,0.0,Observer,1.2328407764434814,1.0,4.0,81.0,Offenbach,20230828
56,1R,Low,4.0,4.0,1.0,0.0,Observer,1.400097131729126,-1.0,5.0,82.0,Offenbach,20230828
57,1R,Low,2.0,2.0,1.0,0.0,Observer-incongruent,0.9823811054229736,-1.0,6.0,83.0,Offenbach,20230828
58,1R,Low,7.0,7.0,1.0,0.0,Observer-incongruent,1.0340869426727295,-1.0,7.0,84.0,Offenbach,20230828
59,1R,Med,10.0,10.0,0.0,0.0,Actor-incongruent,1.2498726844787598,1.0,11.0,88.0,Offenbach,20230828
60,1R,Med,9.0,9.0,0.0,0.0,Actor,1.1655690670013428,1.0,12.0,89.0,Offenbach,20230828
61,1R,Low,1.0,1.0,0.0,0.0,Actor-incongruent,1.266737937927246,1.0,14.0,91.0,Offenbach,20230828
62,1R,Low,4.0,4.0,0.0,0.0,Actor,2.482900857925415,1.0,15.0,92.0,Offenbach,20230828
63,1R,Low,4.0,4.0,0.0,1.0,Observer,1.2497260570526123,-1.0,16.0,93.0,Offenbach,20230828
64,1R,Low,4.0,4.0,0.0,0.0,Actor,0.9829142093658447,1.0,0.0,95.0,Offenbach,20230828
65,1R,Low,3.0,3.0,0.0,0.0,Actor,1.0165562629699707,1.0,2.0,97.0,Offenbach,20230828
66,1R,Low,5.0,5.0,0.0,0.0,Actor,0.9827730655670166,1.0,3.0,98.0,Offenbach,20230828
67,1R,Low,2.0,2.0,0.0,0.0,Observer,0.9835259914398193,1.0,4.0,99.0,Offenbach,20230828
68,1R,Med,10.0,10.0,0.0,0.0,Actor,1.3170318603515625,1.0,5.0,100.0,Offenbach,20230828
69,1R,Low,3.0,3.0,0.0,0.0,Actor,2.316892147064209,1.0,6.0,101.0,Offenbach,20230828
70,1R,Low,4.0,4.0,1.0,0.0,Observer-incongruent,1.317101240158081,-1.0,10.0,105.0,Offenbach,20230828
71,1R,Low,2.0,2.0,0.0,0.0,Actor-incongruent,1.0003271102905273,1.0,0.0,110.0,Offenbach,20230828
72,1R,Low,1.0,1.0,0.0,0.0,Observer,1.1499848365783691,1.0,1.0,111.0,Offenbach,20230828
73,1R,Med,9.0,9.0,0.0,0.0,Actor,2.3835041522979736,1.0,2.0,112.0,Offenbach,20230828
74,1R,Low,1.0,1.0,1.0,0.0,Observer,13.849059104919434,-1.0,3.0,113.0,Offenbach,20230828
75,1R,Low,7.0,7.0,0.0,0.0,Observer-incongruent,12.799013137817383,1.0,4.0,114.0,Offenbach,20230828
76,1R,Low,3.0,3.0,1.0,0.0,Observer-incongruent,0.983151912689209,-1.0,7.0,117.0,Offenbach,20230828
77,1R,Med,11.0,11.0,1.0,0.0,Observer-incongruent,1.2497467994689941,-1.0,8.0,118.0,Offenbach,20230828
78,1R,Med,11.0,11.0,0.0,0.0,Actor-incongruent,1.2332353591918945,1.0,11.0,121.0,Offenbach,20230828
79,1R,Low,3.0,3.0,0.0,0.0,Actor,1.0672366619110107,1.0,12.0,122.0,Offenbach,20230828
80,1R,High,12.0,12.0,0.0,0.0,Observer,2.5992109775543213,1.0,13.0,123.0,Offenbach,20230828
81,1R,Low,1.0,1.0,1.0,0.0,Observer,1.7334771156311035,-1.0,14.0,124.0,Offenbach,20230828
82,1R,Low,3.0,3.0,0.0,0.0,Observer-incongruent,1.2659080028533936,1.0,15.0,125.0,Offenbach,20230828
83,1R,Low,2.0,2.0,0.0,1.0,Observer,1.9664578437805176,-1.0,16.0,126.0,Offenbach,20230828
84,1R,Low,5.0,5.0,0.0,0.0,Actor,1.0003159046173096,1.0,0.0,130.0,Offenbach,20230828
85,1R,Low,6.0,6.0,0.0,0.0,Observer,1.099797010421753,1.0,1.0,131.0,Offenbach,20230828
86,1R,High,13.0,13.0,0.0,0.0,Actor,0.984065055847168,1.0,2.0,132.0,Offenbach,20230828
87,1R,Low,6.0,6.0,0.0,0.0,Actor,0.9994800090789795,1.0,4.0,134.0,Offenbach,20230828
88,1R,Low,1.0,1.0,1.0,0.0,Observer-incongruent,1.3822441101074219,-1.0,6.0,136.0,Offenbach,20230828
89,1R,Low,2.0,2.0,0.0,0.0,Actor,1.0163309574127197,1.0,0.0,143.0,Offenbach,20230828
90,1R,Low,5.0,5.0,0.0,0.0,Actor,1.0332281589508057,1.0,1.0,144.0,Offenbach,20230828
91,1R,Low,4.0,4.0,0.0,0.0,Actor-incongruent,1.1325979232788086,1.0,4.0,147.0,Offenbach,20230828
92,1R,Low,1.0,1.0,0.0,0.0,Observer,1.4153077602386475,1.0,5.0,148.0,Offenbach,20230828
93,1R,Low,4.0,4.0,0.0,0.0,Actor,1.0496702194213867,1.0,6.0,149.0,Offenbach,20230828
94,1R,Low,2.0,2.0,0.0,0.0,Actor,1.0181331634521484,1.0,0.0,152.0,Offenbach,20230828
95,1R,Low,5.0,5.0,0.0,0.0,Actor,1.1341660022735596,1.0,1.0,153.0,Offenbach,20230828
96,1R,Low,2.0,2.0,0.0,0.0,Actor,0.9840691089630127,1.0,2.0,154.0,Offenbach,20230828
97,1R,Low,2.0,2.0,0.0,0.0,Actor,0.9834508895874023,1.0,4.0,156.0,Offenbach,20230828
98,1R,Low,1.0,1.0,0.0,0.0,Observer,0.9836771488189697,1.0,5.0,157.0,Offenbach,20230828
99,1R,Low,4.0,4.0,0.0,0.0,Observer,1.1172800064086914,1.0,6.0,158.0,Offenbach,20230828
100,1R,Low,4.0,4.0,0.0,0.0,Observer,0.9826908111572266,1.0,7.0,159.0,Offenbach,20230828
101,1R,Low,3.0,3.0,0.0,0.0,Observer,1.1011979579925537,1.0,8.0,160.0,Offenbach,20230828
102,1R,Low,8.0,8.0,0.0,0.0,Observer,2.3004422187805176,1.0,9.0,161.0,Offenbach,20230828
103,1R,Low,1.0,1.0,0.0,1.0,Observer,11.98220419883728,-1.0,10.0,162.0,Offenbach,20230828
104,1R,Low,1.0,1.0,0.0,0.0,Actor,1.1324658393859863,1.0,0.0,165.0,Offenbach,20230828
105,1R,Low,6.0,6.0,0.0,0.0,Observer,1.3156638145446777,1.0,1.0,166.0,Offenbach,20230828
106,1R,Low,5.0,5.0,0.0,0.0,Observer,1.8494818210601807,1.0,2.0,167.0,Offenbach,20230828
107,1R,Low,3.0,3.0,0.0,0.0,Observer,1.4491722583770752,1.0,3.0,168.0,Offenbach,20230828
108,1R,Low,3.0,3.0,0.0,0.0,Actor,1.0837078094482422,1.0,4.0,169.0,Offenbach,20230828
109,1R,Low,3.0,3.0,0.0,0.0,Observer,1.2665989398956299,1.0,5.0,170.0,Offenbach,20230828
110,1R,Low,2.0,2.0,0.0,0.0,Observer,1.3668601512908936,1.0,6.0,171.0,Offenbach,20230828
111,1R,Low,5.0,5.0,0.0,0.0,Observer,1.165416955947876,1.0,7.0,172.0,Offenbach,20230828
112,1R,Low,2.0,2.0,0.0,1.0,Actor,1.1824731826782227,-1.0,8.0,173.0,Offenbach,20230828
113,1R,Low,5.0,5.0,0.0,0.0,Actor-incongruent,0.9828338623046875,1.0,0.0,175.0,Offenbach,20230828
114,1R,Low,5.0,5.0,0.0,0.0,Actor,0.9837779998779297,1.0,1.0,176.0,Offenbach,20230828
115,1R,Low,5.0,5.0,0.0,0.0,Observer,0.9834790229797363,1.0,2.0,177.0,Offenbach,20230828
116,1R,Low,5.0,5.0,0.0,0.0,Observer,1.9825389385223389,1.0,3.0,178.0,Offenbach,20230828
117,1R,Low,7.0,7.0,0.0,0.0,Observer,0.9835190773010254,1.0,4.0,179.0,Offenbach,20230828
118,1R,Low,6.0,6.0,0.0,0.0,Actor,1.0835168361663818,1.0,5.0,180.0,Offenbach,20230828
119,1R,Low,6.0,6.0,0.0,0.0,Observer,0.9833731651306152,1.0,7.0,182.0,Offenbach,20230828
120,1R,Low,4.0,4.0,1.0,0.0,Observer,1.5999960899353027,-1.0,8.0,183.0,Offenbach,20230828
121,1R,Low,6.0,6.0,0.0,0.0,Observer,1.532270908355713,1.0,0.0,186.0,Offenbach,20230828
122,1R,Low,7.0,7.0,0.0,0.0,Actor,0.9836938381195068,1.0,1.0,187.0,Offenbach,20230828
123,1R,Low,1.0,1.0,0.0,0.0,Observer,1.1328051090240479,1.0,2.0,188.0,Offenbach,20230828
124,1R,Med,9.0,9.0,0.0,0.0,Observer,2.099907636642456,1.0,3.0,189.0,Offenbach,20230828
125,1R,Med,9.0,9.0,0.0,0.0,Actor,1.2823059558868408,1.0,5.0,191.0,Offenbach,20230828
126,1R,Low,6.0,6.0,0.0,0.0,Observer,1.0160691738128662,1.0,6.0,192.0,Offenbach,20230828
127,1R,Low,2.0,2.0,0.0,0.0,Observer-incongruent,1.7507410049438477,1.0,10.0,196.0,Offenbach,20230828
128,1R,Low,4.0,4.0,0.0,0.0,Actor,1.049682855606079,1.0,11.0,197.0,Offenbach,20230828
129,1R,Low,6.0,6.0,0.0,0.0,Actor,1.3661539554595947,1.0,12.0,198.0,Offenbach,20230828
130,1R,Low,6.0,6.0,0.0,0.0,Actor,1.4671497344970703,1.0,13.0,199.0,Offenbach,20230828
131,1R,Low,1.0,1.0,0.0,0.0,Observer,1.25018310546875,1.0,18.0,204.0,Offenbach,20230828
132,1R,Low,1.0,1.0,0.0,0.0,Actor,1.349562168121338,1.0,19.0,205.0,Offenbach,20230828
133,1R,Low,8.0,8.0,0.0,0.0,Observer,1.1160860061645508,1.0,20.0,206.0,Offenbach,20230828
134,1R,Med,9.0,9.0,0.0,1.0,Actor,1.0658717155456543,-1.0,21.0,207.0,Offenbach,20230828
135,1R,Med,10.0,10.0,0.0,0.0,Observer,1.1165351867675781,1.0,0.0,209.0,Offenbach,20230828
136,1R,Low,5.0,5.0,0.0,0.0,Actor,0.9833319187164307,1.0,1.0,210.0,Offenbach,20230828
137,1R,Low,1.0,1.0,0.0,0.0,Actor,2.4667372703552246,1.0,2.0,211.0,Offenbach,20230828
138,1R,Low,4.0,4.0,0.0,0.0,Observer,1.116795301437378,1.0,3.0,212.0,Offenbach,20230828
139,1R,Low,5.0,5.0,0.0,0.0,Observer,0.9998278617858887,1.0,4.0,213.0,Offenbach,20230828
140,1R,Low,1.0,1.0,0.0,0.0,Actor,1.282710075378418,1.0,5.0,214.0,Offenbach,20230828
141,1R,Low,2.0,2.0,0.0,0.0,Observer,1.1668663024902344,1.0,6.0,215.0,Offenbach,20230828
142,1R,Low,2.0,2.0,1.0,0.0,Actor,3.54899001121521,-1.0,8.0,217.0,Offenbach,20230828
143,1R,Low,7.0,7.0,1.0,0.0,Observer-incongruent,0.9834978580474854,-1.0,0.0,220.0,Offenbach,20230828
144,1R,Low,4.0,4.0,0.0,0.0,Actor-incongruent,1.1333529949188232,1.0,3.0,223.0,Offenbach,20230828
145,1R,Low,3.0,3.0,0.0,0.0,Observer,1.3001577854156494,1.0,4.0,224.0,Offenbach,20230828
146,1R,Low,6.0,6.0,0.0,0.0,Actor,1.1319859027862549,1.0,5.0,225.0,Offenbach,20230828
147,1R,Low,2.0,2.0,0.0,0.0,Actor,1.2500488758087158,1.0,6.0,226.0,Offenbach,20230828
148,1R,Low,1.0,1.0,0.0,0.0,Actor,0.9830231666564941,1.0,7.0,227.0,Offenbach,20230828
149,1R,Low,1.0,1.0,0.0,0.0,Observer,1.1665148735046387,1.0,8.0,228.0,Offenbach,20230828
150,1R,Low,1.0,1.0,0.0,0.0,Actor,1.100344181060791,1.0,9.0,229.0,Offenbach,20230828
151,1R,Low,5.0,5.0,0.0,1.0,Actor,1.2665560245513916,-1.0,10.0,230.0,Offenbach,20230828
152,1R,Low,8.0,8.0,0.0,0.0,Actor,1.065936803817749,1.0,0.0,232.0,Offenbach,20230828
153,1R,Low,3.0,3.0,0.0,0.0,Observer,0.983450174331665,1.0,1.0,233.0,Offenbach,20230828
154,1R,Low,2.0,2.0,0.0,0.0,Observer,1.049628734588623,1.0,2.0,234.0,Offenbach,20230828
155,1R,Low,5.0,5.0,0.0,0.0,Actor,1.133162021636963,1.0,4.0,236.0,Offenbach,20230828
156,1R,Low,4.0,4.0,0.0,0.0,Observer,1.083395004272461,1.0,5.0,237.0,Offenbach,20230828
157,1R,Low,1.0,1.0,0.0,0.0,Actor,0.9825208187103271,1.0,6.0,238.0,Offenbach,20230828
158,1R,Med,9.0,9.0,0.0,0.0,Actor,1.0665459632873535,1.0,8.0,240.0,Offenbach,20230828
159,1R,High,12.0,12.0,0.0,0.0,Actor,1.0662720203399658,1.0,9.0,241.0,Offenbach,20230828
160,1R,Low,1.0,1.0,0.0,0.0,Actor-incongruent,2.3665120601654053,1.0,10.0,242.0,Offenbach,20230828
161,1R,Low,7.0,7.0,0.0,0.0,Observer,1.7840189933776855,1.0,0.0,245.0,Offenbach,20230828
162,1R,Low,5.0,5.0,0.0,0.0,Actor,1.1162166595458984,1.0,1.0,246.0,Offenbach,20230828
163,1R,High,12.0,12.0,0.0,0.0,Actor,1.116415023803711,1.0,2.0,247.0,Offenbach,20230828
164,1R,Low,3.0,3.0,0.0,0.0,Actor,1.3176047801971436,1.0,3.0,248.0,Offenbach,20230828
165,1R,Low,5.0,5.0,0.0,0.0,Observer,1.249696969985962,1.0,4.0,249.0,Offenbach,20230828
166,1R,Low,3.0,3.0,0.0,0.0,Observer,1.265821933746338,1.0,5.0,250.0,Offenbach,20230828
167,1R,High,13.0,13.0,1.0,0.0,Actor,1.133430004119873,-1.0,6.0,251.0,Offenbach,20230828
168,1R,Low,1.0,1.0,0.0,0.0,Actor,1.1327550411224365,1.0,0.0,258.0,Offenbach,20230828
169,1R,Low,8.0,8.0,0.0,0.0,Actor-incongruent,0.9835469722747803,1.0,2.0,260.0,Offenbach,20230828
170,1R,Low,2.0,2.0,0.0,0.0,Observer,0.9838781356811523,1.0,3.0,261.0,Offenbach,20230828
171,1R,Low,5.0,5.0,0.0,0.0,Actor,0.9825680255889893,1.0,4.0,262.0,Offenbach,20230828
172,1R,Low,2.0,2.0,0.0,0.0,Observer,1.1669361591339111,1.0,5.0,263.0,Offenbach,20230828
173,1R,Low,2.0,2.0,0.0,0.0,Observer,0.9827978610992432,1.0,6.0,264.0,Offenbach,20230828
174,1R,Low,2.0,2.0,0.0,0.0,Actor,1.2172341346740723,1.0,7.0,265.0,Offenbach,20230828
175,1R,Low,3.0,3.0,0.0,0.0,Actor,2.8501169681549072,1.0,8.0,266.0,Offenbach,20230828
176,1R,Low,6.0,6.0,0.0,0.0,Actor,1.1001551151275635,1.0,0.0,270.0,Offenbach,20230828
177,1R,Low,7.0,7.0,0.0,0.0,Observer-incongruent,2.615795135498047,1.0,5.0,275.0,Offenbach,20230828
178,1R,Low,2.0,2.0,0.0,0.0,Observer,1.1829509735107422,1.0,6.0,276.0,Offenbach,20230828
179,1R,Low,1.0,1.0,0.0,0.0,Actor,0.9827609062194824,1.0,7.0,277.0,Offenbach,20230828
180,1R,Low,4.0,4.0,0.0,0.0,Actor,0.9841232299804688,1.0,8.0,278.0,Offenbach,20230828
181,1R,Low,1.0,1.0,0.0,0.0,Actor,1.016948938369751,1.0,9.0,279.0,Offenbach,20230828
182,1R,Low,3.0,3.0,0.0,0.0,Observer,1.2663190364837646,1.0,10.0,280.0,Offenbach,20230828
183,1R,Low,2.0,2.0,0.0,0.0,Actor,1.0679569244384766,1.0,11.0,281.0,Offenbach,20230828
184,1R,Low,4.0,4.0,0.0,1.0,Actor,0.9819011688232422,-1.0,12.0,282.0,Offenbach,20230828
185,1R,Low,5.0,5.0,0.0,0.0,Actor,1.2516999244689941,1.0,0.0,285.0,Offenbach,20230828
186,1R,Low,1.0,1.0,0.0,0.0,Actor,1.3493340015411377,1.0,1.0,286.0,Offenbach,20230828
187,1R,Low,7.0,7.0,0.0,0.0,Actor,1.3668348789215088,1.0,2.0,287.0,Offenbach,20230828
188,1R,Low,7.0,7.0,0.0,0.0,Observer,1.1167967319488525,1.0,4.0,289.0,Offenbach,20230828
189,1R,Low,5.0,5.0,0.0,0.0,Actor,1.1830987930297852,1.0,5.0,290.0,Offenbach,20230828
190,1R,Low,6.0,6.0,0.0,0.0,Observer,2.748631000518799,1.0,6.0,291.0,Offenbach,20230828
191,1R,Low,5.0,5.0,0.0,0.0,Observer-incongruent,1.5668959617614746,1.0,0.0,295.0,Offenbach,20230828
192,1R,Low,2.0,2.0,1.0,0.0,Observer-incongruent,1.5165410041809082,-1.0,3.0,298.0,Offenbach,20230828
193,1R,Low,2.0,2.0,0.0,0.0,Actor-incongruent,1.5318646430969238,1.0,9.0,304.0,Offenbach,20230828
194,1R,Low,2.0,2.0,0.0,1.0,Actor,1.2666409015655518,-1.0,11.0,306.0,Offenbach,20230828
195,1R,Low,3.0,3.0,0.0,0.0,Observer,10.41569709777832,1.0,0.0,310.0,Offenbach,20230828
196,1R,Low,2.0,2.0,0.0,0.0,Observer,1.1665949821472168,1.0,1.0,311.0,Offenbach,20230828
197,1R,Low,3.0,3.0,1.0,0.0,Observer,2.182027816772461,-1.0,2.0,312.0,Offenbach,20230828
198,1R,Med,9.0,9.0,0.0,0.0,Actor-incongruent,0.9837408065795898,1.0,4.0,314.0,Offenbach,20230828
199,1R,Low,4.0,4.0,0.0,0.0,Actor,0.9832799434661865,1.0,5.0,315.0,Offenbach,20230828
200,1R,Low,5.0,5.0,0.0,0.0,Observer,0.9835178852081299,1.0,6.0,316.0,Offenbach,20230828
201,1R,Med,9.0,9.0,0.0,1.0,Actor,0.9822120666503906,-1.0,7.0,317.0,Offenbach,20230828
202,1R,Low,1.0,1.0,0.0,0.0,Observer,1.5664162635803223,1.0,0.0,320.0,Offenbach,20230828
203,1R,Low,1.0,1.0,0.0,0.0,Observer,1.0003280639648438,1.0,1.0,321.0,Offenbach,20230828
204,1R,Low,5.0,5.0,0.0,0.0,Observer,1.5831019878387451,1.0,2.0,322.0,Offenbach,20230828
205,1R,Low,2.0,2.0,0.0,0.0,Actor,2.066540002822876,1.0,3.0,323.0,Offenbach,20230828
206,1R,Low,1.0,1.0,0.0,0.0,Actor,1.1497738361358643,1.0,4.0,324.0,Offenbach,20230828
207,1R,Low,3.0,3.0,0.0,0.0,Actor,1.033031940460205,1.0,5.0,325.0,Offenbach,20230828
208,1R,Low,5.0,5.0,0.0,0.0,Actor,1.0834193229675293,1.0,6.0,326.0,Offenbach,20230828
209,1R,Low,2.0,2.0,0.0,0.0,Observer,1.1325149536132812,1.0,8.0,328.0,Offenbach,20230828
210,1R,Low,4.0,4.0,1.0,0.0,Actor,1.1483099460601807,-1.0,9.0,329.0,Offenbach,20230828
211,1R,Low,5.0,5.0,0.0,0.0,Actor,1.633272647857666,1.0,15.0,335.0,Offenbach,20230828
212,1R,Low,2.0,2.0,0.0,0.0,Actor,4.283196926116943,1.0,16.0,336.0,Offenbach,20230828
213,1R,Low,2.0,2.0,0.0,0.0,Actor,2.233079195022583,1.0,17.0,337.0,Offenbach,20230828
214,1R,Low,4.0,4.0,1.0,0.0,Observer,2.8992600440979004,-1.0,18.0,338.0,Offenbach,20230828
215,1R,Low,5.0,5.0,1.0,0.0,Observer-incongruent,10.699138641357422,-1.0,19.0,339.0,Offenbach,20230828
216,1R,Low,1.0,1.0,1.0,0.0,Observer-incongruent,1.016402006149292,-1.0,0.0,342.0,Offenbach,20230828
217,1R,Low,6.0,6.0,0.0,0.0,Actor,0.9840078353881836,1.0,2.0,344.0,Offenbach,20230828
218,1R,Med,9.0,9.0,0.0,0.0,Observer,1.099613904953003,1.0,4.0,346.0,Offenbach,20230828
219,1R,Low,3.0,3.0,0.0,0.0,Actor,0.983665943145752,1.0,5.0,347.0,Offenbach,20230828
220,1R,Med,9.0,9.0,0.0,0.0,Actor,1.1343188285827637,1.0,7.0,349.0,Offenbach,20230828
221,1R,Low,2.0,2.0,0.0,0.0,Observer,0.9838030338287354,1.0,8.0,350.0,Offenbach,20230828
222,1R,Low,4.0,4.0,0.0,0.0,Actor,1.099971055984497,1.0,9.0,351.0,Offenbach,20230828
223,1R,Low,2.0,2.0,0.0,1.0,Actor,1.0997250080108643,-1.0,10.0,352.0,Offenbach,20230828
224,1R,Low,4.0,4.0,0.0,0.0,Actor,1.0999398231506348,1.0,0.0,356.0,Offenbach,20230828
225,1R,Low,4.0,4.0,0.0,0.0,Observer,1.2484371662139893,1.0,1.0,357.0,Offenbach,20230828
226,1R,Med,10.0,10.0,0.0,0.0,Actor,0.9826927185058594,1.0,2.0,358.0,Offenbach,20230828
227,1R,Low,7.0,7.0,0.0,0.0,Observer,1.0326049327850342,1.0,3.0,359.0,Offenbach,20230828
228,1R,Low,3.0,3.0,0.0,0.0,Observer,1.0658040046691895,1.0,4.0,360.0,Offenbach,20230828
229,1R,Low,5.0,5.0,0.0,0.0,Actor,1.1837351322174072,1.0,5.0,361.0,Offenbach,20230828
230,1R,Low,8.0,8.0,0.0,0.0,Observer,2.5338668823242188,1.0,6.0,362.0,Offenbach,20230828
