,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.2978723404255319,H,0.2978723404255319,,2021_07_03
1,-10,0.5319148936170213,H,0.5319148936170213,,2021_07_03
2,-9,0.7021276595744681,H,0.7021276595744681,,2021_07_03
3,-8,0.7021276595744681,H,0.7021276595744681,,2021_07_03
4,-7,0.7872340425531915,H,0.7872340425531915,,2021_07_03
5,-6,0.8297872340425532,H,0.8297872340425532,,2021_07_03
6,-5,0.8723404255319149,H,0.8723404255319149,,2021_07_03
7,-4,0.8723404255319149,H,0.8723404255319149,,2021_07_03
8,-3,0.8936170212765957,H,0.8936170212765957,,2021_07_03
9,-2,0.9148936170212766,H,0.9148936170212766,,2021_07_03
10,-1,0.8723404255319149,H,0.8723404255319149,,2021_07_03
11,0,0.0425531914893617,H,0.0425531914893617,,2021_07_03
12,1,0.2553191489361702,H,0.2553191489361702,,2021_07_03
13,2,0.48936170212765956,H,0.48936170212765956,,2021_07_03
14,3,0.6382978723404256,H,0.6382978723404256,,2021_07_03
15,4,0.717391304347826,H,0.717391304347826,,2021_07_03
16,5,0.782608695652174,H,0.782608695652174,,2021_07_03
17,6,0.8478260869565217,H,0.8478260869565217,,2021_07_03
18,7,0.8478260869565217,H,0.8478260869565217,,2021_07_03
19,8,0.8478260869565217,H,0.8478260869565217,,2021_07_03
20,9,0.9130434782608695,H,0.9130434782608695,,2021_07_03
21,10,0.9347826086956522,H,0.9347826086956522,,2021_07_03
