,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Corrects,Pos_in_block,trial_idx,date,subject
73,1R,Low,2.0,2.0,0.0,0.0,self,1.0,8.0,217.0,2021_06_07,HS
74,1R,High,12.0,12.0,0.0,0.0,self,1.0,9.0,218.0,2021_06_07,HS
75,1R,Low,1.0,1.0,0.0,0.0,self,1.0,10.0,219.0,2021_06_07,HS
76,1R,Low,1.0,1.0,0.0,0.0,self,1.0,0.0,224.0,2021_06_07,HS
77,1R,Low,6.0,6.0,0.0,0.0,self,1.0,2.0,226.0,2021_06_07,HS
78,1R,Low,4.0,4.0,0.0,0.0,self,1.0,3.0,227.0,2021_06_07,HS
79,1R,Low,4.0,4.0,0.0,0.0,self,1.0,5.0,229.0,2021_06_07,HS
80,1R,Low,2.0,2.0,0.0,0.0,self,1.0,0.0,239.0,2021_06_07,HS
81,1R,Low,2.0,2.0,0.0,0.0,self,1.0,1.0,240.0,2021_06_07,HS
82,1R,Low,6.0,6.0,0.0,0.0,self,1.0,2.0,241.0,2021_06_07,HS
83,1R,Low,4.0,4.0,0.0,0.0,self,1.0,3.0,242.0,2021_06_07,HS
84,1R,Low,3.0,3.0,0.0,0.0,self,1.0,5.0,244.0,2021_06_07,HS
85,1R,Low,4.0,4.0,0.0,0.0,self,1.0,6.0,245.0,2021_06_07,HS
86,1R,Low,1.0,1.0,0.0,0.0,self,1.0,7.0,246.0,2021_06_07,HS
87,1R,High,12.0,12.0,0.0,0.0,self,1.0,10.0,249.0,2021_06_07,HS
88,1R,Low,7.0,7.0,0.0,0.0,self,1.0,11.0,250.0,2021_06_07,HS
89,1R,Low,6.0,6.0,0.0,1.0,self,0.0,12.0,251.0,2021_06_07,HS
90,1R,Low,7.0,7.0,0.0,0.0,self,1.0,0.0,256.0,2021_06_07,HS
91,1R,Low,2.0,2.0,0.0,0.0,self,1.0,1.0,257.0,2021_06_07,HS
92,1R,Low,1.0,1.0,0.0,0.0,self,1.0,2.0,258.0,2021_06_07,HS
93,1R,Low,2.0,2.0,0.0,0.0,self,1.0,3.0,259.0,2021_06_07,HS
94,1R,Low,8.0,8.0,0.0,0.0,self,1.0,5.0,261.0,2021_06_07,HS
95,1R,Low,6.0,6.0,0.0,0.0,self,1.0,7.0,263.0,2021_06_07,HS
96,1R,Low,8.0,8.0,0.0,0.0,self,1.0,8.0,264.0,2021_06_07,HS
97,1R,Low,2.0,2.0,0.0,0.0,self,1.0,9.0,265.0,2021_06_07,HS
98,1R,Med,11.0,11.0,0.0,0.0,self,1.0,0.0,270.0,2021_06_07,HS
99,1R,Low,4.0,4.0,0.0,0.0,self,1.0,1.0,271.0,2021_06_07,HS
100,1R,Low,8.0,8.0,0.0,0.0,self,1.0,3.0,273.0,2021_06_07,HS
101,1R,Med,11.0,11.0,0.0,0.0,self,1.0,4.0,274.0,2021_06_07,HS
102,1R,Low,5.0,5.0,0.0,0.0,self,1.0,6.0,276.0,2021_06_07,HS
103,1R,Low,4.0,4.0,0.0,0.0,self,1.0,8.0,278.0,2021_06_07,HS
104,1R,Low,8.0,8.0,0.0,0.0,self,1.0,9.0,279.0,2021_06_07,HS
105,1R,Low,1.0,1.0,0.0,1.0,self,0.0,10.0,280.0,2021_06_07,HS
106,1R,Low,5.0,5.0,0.0,0.0,self,1.0,0.0,284.0,2021_06_07,HS
107,1R,Low,2.0,2.0,0.0,0.0,self,1.0,4.0,288.0,2021_06_07,HS
108,1R,Low,6.0,6.0,0.0,0.0,self,1.0,5.0,289.0,2021_06_07,HS
109,1R,Low,7.0,7.0,0.0,0.0,self,1.0,6.0,290.0,2021_06_07,HS
110,1R,Low,6.0,6.0,0.0,1.0,self,0.0,7.0,291.0,2021_06_07,HS
111,1R,Low,5.0,5.0,0.0,0.0,self,1.0,0.0,297.0,2021_06_07,HS
112,1R,Med,9.0,9.0,0.0,0.0,self,1.0,2.0,299.0,2021_06_07,HS
113,1R,Med,10.0,10.0,0.0,0.0,self,1.0,3.0,300.0,2021_06_07,HS
114,1R,High,13.0,13.0,0.0,0.0,self,1.0,4.0,301.0,2021_06_07,HS
115,1R,Low,4.0,4.0,0.0,1.0,self,0.0,5.0,302.0,2021_06_07,HS
116,1R,Low,1.0,1.0,0.0,0.0,self,1.0,21.0,318.0,2021_06_07,HS
117,1R,Low,6.0,6.0,0.0,0.0,self,1.0,22.0,319.0,2021_06_07,HS
118,1R,Low,5.0,5.0,0.0,0.0,self,1.0,24.0,321.0,2021_06_07,HS
119,1R,Med,10.0,10.0,0.0,0.0,self,1.0,25.0,322.0,2021_06_07,HS
120,1R,Low,8.0,8.0,0.0,0.0,self,1.0,27.0,324.0,2021_06_07,HS
121,1R,Low,3.0,3.0,0.0,0.0,self,1.0,28.0,325.0,2021_06_07,HS
122,1R,Low,8.0,8.0,0.0,1.0,self,0.0,30.0,327.0,2021_06_07,HS
123,1R,Low,2.0,2.0,0.0,0.0,self,1.0,0.0,334.0,2021_06_07,HS
124,1R,Low,1.0,1.0,0.0,0.0,self,1.0,3.0,337.0,2021_06_07,HS
125,1R,Low,3.0,3.0,0.0,1.0,self,0.0,4.0,338.0,2021_06_07,HS
126,1R,Low,2.0,2.0,0.0,0.0,self,1.0,0.0,341.0,2021_06_07,HS
127,1R,Low,4.0,4.0,0.0,0.0,self,1.0,2.0,343.0,2021_06_07,HS
128,1R,Low,6.0,6.0,0.0,0.0,self,1.0,3.0,344.0,2021_06_07,HS
129,1R,Low,3.0,3.0,0.0,0.0,self,1.0,5.0,346.0,2021_06_07,HS
130,1R,Low,7.0,7.0,0.0,0.0,self,1.0,6.0,347.0,2021_06_07,HS
131,1R,Low,7.0,7.0,0.0,0.0,self,1.0,7.0,348.0,2021_06_07,HS
132,1R,Low,8.0,8.0,0.0,0.0,self,1.0,8.0,349.0,2021_06_07,HS
133,1R,Low,8.0,8.0,0.0,0.0,self,1.0,9.0,350.0,2021_06_07,HS
134,1R,Low,1.0,1.0,0.0,0.0,self,1.0,0.0,356.0,2021_06_07,HS
135,1R,Low,1.0,1.0,0.0,0.0,self,1.0,3.0,359.0,2021_06_07,HS
136,1R,Low,5.0,5.0,0.0,0.0,self,1.0,4.0,360.0,2021_06_07,HS
137,1R,Low,1.0,1.0,0.0,0.0,self,1.0,5.0,361.0,2021_06_07,HS
138,1R,Low,2.0,2.0,0.0,1.0,self,0.0,7.0,363.0,2021_06_07,HS
139,1R,Med,10.0,10.0,0.0,0.0,self,1.0,0.0,370.0,2021_06_07,HS
140,1R,Low,6.0,6.0,0.0,0.0,self,1.0,2.0,372.0,2021_06_07,HS
141,1R,Low,3.0,3.0,0.0,0.0,self,1.0,3.0,373.0,2021_06_07,HS
142,1R,Med,9.0,9.0,0.0,0.0,self,1.0,0.0,380.0,2021_06_07,HS
143,1R,Low,2.0,2.0,0.0,0.0,self,1.0,2.0,382.0,2021_06_07,HS
144,1R,Low,1.0,1.0,0.0,0.0,self,1.0,3.0,383.0,2021_06_07,HS
145,1R,Low,8.0,8.0,0.0,0.0,self,1.0,4.0,384.0,2021_06_07,HS
146,1R,Low,3.0,3.0,0.0,0.0,self,1.0,0.0,390.0,2021_06_07,HS
147,1R,Low,4.0,4.0,0.0,0.0,self,1.0,1.0,391.0,2021_06_07,HS
148,1R,Low,4.0,4.0,0.0,0.0,self,1.0,2.0,392.0,2021_06_07,HS
149,1R,Low,3.0,3.0,0.0,0.0,self,1.0,3.0,393.0,2021_06_07,HS
150,1R,Low,2.0,2.0,0.0,0.0,self,1.0,4.0,394.0,2021_06_07,HS
151,1R,Med,9.0,9.0,0.0,0.0,self,1.0,5.0,395.0,2021_06_07,HS
152,1R,Low,2.0,2.0,0.0,0.0,self,1.0,7.0,397.0,2021_06_07,HS
153,1R,Low,1.0,1.0,0.0,1.0,self,0.0,8.0,398.0,2021_06_07,HS
154,1R,Low,5.0,5.0,0.0,0.0,self,1.0,0.0,400.0,2021_06_07,HS
155,1R,Low,7.0,7.0,0.0,0.0,self,1.0,1.0,401.0,2021_06_07,HS
156,1R,Low,1.0,1.0,0.0,0.0,self,1.0,2.0,402.0,2021_06_07,HS
157,1R,Low,3.0,3.0,0.0,0.0,self,1.0,3.0,403.0,2021_06_07,HS
158,1R,Med,9.0,9.0,0.0,0.0,self,1.0,4.0,404.0,2021_06_07,HS
159,1R,Low,5.0,5.0,0.0,0.0,self,1.0,5.0,405.0,2021_06_07,HS
160,1R,Low,5.0,5.0,0.0,0.0,self,1.0,8.0,408.0,2021_06_07,HS
161,1R,Low,3.0,3.0,0.0,0.0,self,1.0,9.0,409.0,2021_06_07,HS
162,1R,Low,2.0,2.0,0.0,0.0,self,1.0,10.0,410.0,2021_06_07,HS
163,1R,Low,6.0,6.0,0.0,0.0,self,1.0,11.0,411.0,2021_06_07,HS
164,1R,Low,4.0,4.0,0.0,1.0,self,0.0,12.0,412.0,2021_06_07,HS
165,1R,Low,2.0,2.0,0.0,0.0,self,1.0,0.0,415.0,2021_06_07,HS
166,1R,Low,2.0,2.0,0.0,0.0,self,1.0,5.0,420.0,2021_06_07,HS
167,1R,Low,3.0,3.0,0.0,0.0,self,1.0,6.0,421.0,2021_06_07,HS
168,1R,Low,2.0,2.0,0.0,0.0,self,1.0,7.0,422.0,2021_06_07,HS
169,1R,Low,7.0,7.0,0.0,0.0,self,1.0,8.0,423.0,2021_06_07,HS
170,1R,Low,4.0,4.0,0.0,0.0,self,1.0,9.0,424.0,2021_06_07,HS
171,1R,Low,7.0,7.0,0.0,0.0,self,1.0,10.0,425.0,2021_06_07,HS
172,1R,Low,2.0,2.0,0.0,0.0,self,1.0,12.0,427.0,2021_06_07,HS
173,1R,Low,1.0,1.0,0.0,0.0,self,1.0,13.0,428.0,2021_06_07,HS
174,1R,Low,2.0,2.0,0.0,0.0,self,1.0,0.0,436.0,2021_06_07,HS
175,1R,Low,7.0,7.0,0.0,0.0,self,1.0,1.0,437.0,2021_06_07,HS
176,1R,Low,1.0,1.0,0.0,0.0,self,1.0,3.0,439.0,2021_06_07,HS
177,1R,Low,1.0,1.0,0.0,1.0,self,0.0,4.0,440.0,2021_06_07,HS
178,1R,Low,4.0,4.0,0.0,0.0,self,1.0,0.0,443.0,2021_06_07,HS
179,1R,Low,2.0,2.0,0.0,0.0,self,1.0,1.0,444.0,2021_06_07,HS
180,1R,Low,2.0,2.0,0.0,0.0,self,1.0,4.0,447.0,2021_06_07,HS
181,1R,Low,6.0,6.0,0.0,0.0,self,1.0,6.0,449.0,2021_06_07,HS
182,1R,Low,4.0,4.0,0.0,0.0,self,1.0,0.0,456.0,2021_06_07,HS
183,1R,Low,1.0,1.0,0.0,0.0,self,1.0,1.0,457.0,2021_06_07,HS
184,1R,Low,6.0,6.0,0.0,0.0,self,1.0,3.0,459.0,2021_06_07,HS
185,1R,Low,2.0,2.0,0.0,0.0,self,1.0,6.0,462.0,2021_06_07,HS
186,1R,Low,3.0,3.0,0.0,0.0,self,1.0,7.0,463.0,2021_06_07,HS
187,1R,Low,3.0,3.0,0.0,0.0,self,1.0,8.0,464.0,2021_06_07,HS
188,1R,Low,2.0,2.0,0.0,0.0,self,1.0,9.0,465.0,2021_06_07,HS
189,1R,Low,2.0,2.0,0.0,0.0,self,1.0,10.0,466.0,2021_06_07,HS
190,1R,Low,1.0,1.0,0.0,0.0,self,1.0,0.0,474.0,2021_06_07,HS
191,1R,Med,11.0,11.0,0.0,0.0,self,1.0,1.0,475.0,2021_06_07,HS
192,1R,Low,3.0,3.0,0.0,0.0,self,1.0,2.0,476.0,2021_06_07,HS
193,1R,Med,10.0,10.0,0.0,0.0,self,1.0,4.0,478.0,2021_06_07,HS
194,1R,Low,2.0,2.0,0.0,1.0,self,0.0,5.0,479.0,2021_06_07,HS
195,1R,Low,8.0,8.0,0.0,0.0,self,1.0,0.0,485.0,2021_06_07,HS
196,1R,Low,6.0,6.0,0.0,0.0,self,1.0,1.0,486.0,2021_06_07,HS
197,1R,Low,7.0,7.0,0.0,0.0,self,1.0,3.0,488.0,2021_06_07,HS
198,1R,Low,4.0,4.0,0.0,0.0,self,1.0,4.0,489.0,2021_06_07,HS
199,1R,Low,4.0,4.0,0.0,0.0,self,1.0,5.0,490.0,2021_06_07,HS
200,1R,Low,2.0,2.0,0.0,1.0,self,0.0,6.0,491.0,2021_06_07,HS
201,1R,Low,1.0,1.0,0.0,0.0,self,1.0,0.0,497.0,2021_06_07,HS
202,1R,Low,4.0,4.0,0.0,0.0,self,1.0,1.0,498.0,2021_06_07,HS
203,1R,Med,11.0,11.0,0.0,0.0,self,1.0,2.0,499.0,2021_06_07,HS
204,1R,Med,10.0,10.0,0.0,0.0,self,1.0,3.0,500.0,2021_06_07,HS
205,1R,Low,8.0,8.0,0.0,0.0,self,1.0,4.0,501.0,2021_06_07,HS
206,1R,Low,2.0,2.0,0.0,0.0,self,1.0,5.0,502.0,2021_06_07,HS
207,1R,Med,9.0,9.0,0.0,0.0,self,1.0,6.0,503.0,2021_06_07,HS
208,1R,Low,7.0,7.0,0.0,0.0,self,1.0,7.0,504.0,2021_06_07,HS
209,1R,Low,3.0,3.0,0.0,0.0,self,1.0,8.0,505.0,2021_06_07,HS
210,1R,Low,6.0,6.0,0.0,0.0,self,1.0,9.0,506.0,2021_06_07,HS
211,1R,Low,4.0,4.0,0.0,1.0,self,0.0,10.0,507.0,2021_06_07,HS
212,1R,Low,8.0,8.0,0.0,0.0,self,1.0,0.0,511.0,2021_06_07,HS
213,1R,Low,7.0,7.0,0.0,0.0,self,1.0,4.0,515.0,2021_06_07,HS
214,1R,Low,2.0,2.0,0.0,0.0,self,1.0,5.0,516.0,2021_06_07,HS
215,1R,Low,4.0,4.0,0.0,0.0,self,1.0,6.0,517.0,2021_06_07,HS
216,1R,Low,1.0,1.0,0.0,0.0,self,1.0,0.0,523.0,2021_06_07,HS
217,1R,Low,3.0,3.0,0.0,0.0,self,1.0,4.0,527.0,2021_06_07,HS
218,1R,Low,5.0,5.0,0.0,1.0,self,0.0,6.0,529.0,2021_06_07,HS
219,1R,High,15.0,15.0,0.0,0.0,self,1.0,0.0,533.0,2021_06_07,HS
220,1R,Low,7.0,7.0,0.0,0.0,self,1.0,2.0,535.0,2021_06_07,HS
221,1R,Low,2.0,2.0,0.0,0.0,self,1.0,3.0,536.0,2021_06_07,HS
222,1R,Low,3.0,3.0,0.0,0.0,self,1.0,6.0,539.0,2021_06_07,HS
223,1R,Low,8.0,8.0,0.0,0.0,self,1.0,8.0,541.0,2021_06_07,HS
224,1R,Low,3.0,3.0,0.0,0.0,self,1.0,9.0,542.0,2021_06_07,HS
225,1R,Low,1.0,1.0,0.0,1.0,self,0.0,10.0,543.0,2021_06_07,HS
226,1R,Low,8.0,8.0,0.0,0.0,self,1.0,0.0,548.0,2021_06_07,HS
227,1R,Low,3.0,3.0,0.0,0.0,self,1.0,1.0,549.0,2021_06_07,HS
228,1R,Low,2.0,2.0,0.0,0.0,self,1.0,2.0,550.0,2021_06_07,HS
229,1R,Med,9.0,9.0,0.0,0.0,self,1.0,4.0,552.0,2021_06_07,HS
230,1R,Low,5.0,5.0,0.0,0.0,self,1.0,5.0,553.0,2021_06_07,HS
231,1R,Low,2.0,2.0,0.0,0.0,self,1.0,6.0,554.0,2021_06_07,HS
232,1R,Low,5.0,5.0,0.0,1.0,self,0.0,7.0,555.0,2021_06_07,HS
233,1R,Med,11.0,11.0,0.0,0.0,self,1.0,0.0,561.0,2021_06_07,HS
234,1R,Low,4.0,4.0,0.0,0.0,self,1.0,1.0,562.0,2021_06_07,HS
235,1R,Low,3.0,3.0,0.0,0.0,self,1.0,2.0,563.0,2021_06_07,HS
236,1R,Low,6.0,6.0,0.0,0.0,self,1.0,3.0,564.0,2021_06_07,HS
237,1R,Low,7.0,7.0,0.0,0.0,self,1.0,4.0,565.0,2021_06_07,HS
238,1R,Low,4.0,4.0,0.0,0.0,self,1.0,5.0,566.0,2021_06_07,HS
239,1R,Low,2.0,2.0,0.0,0.0,self,1.0,6.0,567.0,2021_06_07,HS
240,1R,Low,4.0,4.0,0.0,1.0,self,0.0,8.0,569.0,2021_06_07,HS
241,1R,Low,1.0,1.0,0.0,0.0,self,1.0,0.0,573.0,2021_06_07,HS
242,1R,Low,3.0,3.0,0.0,0.0,self,1.0,1.0,574.0,2021_06_07,HS
243,1R,Low,5.0,5.0,0.0,0.0,self,1.0,2.0,575.0,2021_06_07,HS
244,1R,Low,5.0,5.0,0.0,0.0,self,1.0,3.0,576.0,2021_06_07,HS
245,1R,Low,1.0,1.0,0.0,0.0,self,1.0,4.0,577.0,2021_06_07,HS
246,1R,Low,7.0,7.0,0.0,0.0,self,1.0,5.0,578.0,2021_06_07,HS
247,1R,Low,8.0,8.0,0.0,0.0,self,1.0,6.0,579.0,2021_06_07,HS
248,1R,Low,2.0,2.0,0.0,0.0,self,1.0,7.0,580.0,2021_06_07,HS
249,1R,Low,1.0,1.0,0.0,0.0,self,1.0,8.0,581.0,2021_06_07,HS
250,1R,Low,5.0,5.0,0.0,0.0,self,1.0,10.0,583.0,2021_06_07,HS
251,1R,Low,1.0,1.0,0.0,0.0,self,1.0,11.0,584.0,2021_06_07,HS
252,1R,Low,5.0,5.0,0.0,0.0,self,1.0,12.0,585.0,2021_06_07,HS
253,1R,Low,5.0,5.0,0.0,1.0,self,0.0,13.0,586.0,2021_06_07,HS
254,1R,Med,9.0,9.0,0.0,0.0,self,1.0,0.0,594.0,2021_06_07,HS
255,1R,Low,2.0,2.0,0.0,0.0,self,1.0,1.0,595.0,2021_06_07,HS
256,1R,Low,2.0,2.0,0.0,0.0,self,1.0,3.0,597.0,2021_06_07,HS
257,1R,Low,8.0,8.0,0.0,1.0,self,0.0,4.0,598.0,2021_06_07,HS
0,1NR,Med,11.0,11.0,1.0,0.0,self,0.0,3.0,6.0,2021_06_07,HS
1,1NR,High,13.0,13.0,1.0,0.0,self,0.0,8.0,11.0,2021_06_07,HS
2,1NR,High,13.0,13.0,0.0,1.0,self,0.0,13.0,16.0,2021_06_07,HS
3,1NR,High,14.0,14.0,0.0,0.0,self,1.0,3.0,25.0,2021_06_07,HS
4,1NR,Med,10.0,10.0,0.0,1.0,self,0.0,6.0,28.0,2021_06_07,HS
5,1NR,Med,9.0,9.0,0.0,0.0,self,1.0,2.0,35.0,2021_06_07,HS
6,1NR,Med,11.0,11.0,0.0,0.0,self,1.0,5.0,38.0,2021_06_07,HS
7,1NR,Med,11.0,11.0,0.0,1.0,self,0.0,7.0,40.0,2021_06_07,HS
8,1NR,Med,11.0,11.0,0.0,1.0,self,0.0,4.0,51.0,2021_06_07,HS
9,1NR,Med,10.0,10.0,0.0,1.0,self,0.0,2.0,63.0,2021_06_07,HS
10,1NR,High,12.0,12.0,0.0,1.0,self,0.0,6.0,75.0,2021_06_07,HS
11,1NR,Med,10.0,10.0,0.0,0.0,self,1.0,1.0,83.0,2021_06_07,HS
12,1NR,Med,10.0,10.0,0.0,1.0,self,0.0,5.0,87.0,2021_06_07,HS
13,1NR,Med,10.0,10.0,0.0,1.0,self,0.0,1.0,98.0,2021_06_07,HS
14,1NR,Low,7.0,7.0,0.0,0.0,self,1.0,3.0,108.0,2021_06_07,HS
15,1NR,Low,8.0,8.0,0.0,1.0,self,0.0,6.0,111.0,2021_06_07,HS
16,1NR,Med,9.0,9.0,0.0,1.0,self,0.0,4.0,122.0,2021_06_07,HS
17,1NR,Low,5.0,5.0,0.0,0.0,self,1.0,3.0,130.0,2021_06_07,HS
18,1NR,Med,9.0,9.0,0.0,1.0,self,0.0,7.0,134.0,2021_06_07,HS
19,1NR,Med,9.0,9.0,0.0,1.0,self,0.0,4.0,147.0,2021_06_07,HS
20,1NR,Med,10.0,10.0,0.0,0.0,self,1.0,5.0,160.0,2021_06_07,HS
21,1NR,Med,11.0,11.0,0.0,1.0,self,0.0,5.0,173.0,2021_06_07,HS
22,1NR,Med,11.0,11.0,0.0,0.0,self,1.0,2.0,181.0,2021_06_07,HS
23,1NR,High,13.0,13.0,0.0,0.0,self,1.0,5.0,184.0,2021_06_07,HS
24,1NR,Med,10.0,10.0,0.0,1.0,self,0.0,7.0,186.0,2021_06_07,HS
25,1NR,Med,10.0,10.0,0.0,0.0,self,1.0,26.0,205.0,2021_06_07,HS
26,1NR,Med,9.0,9.0,1.0,1.0,self,1.0,29.0,208.0,2021_06_07,HS
27,1NR,Med,9.0,9.0,0.0,0.0,self,1.0,5.0,214.0,2021_06_07,HS
28,1NR,Med,9.0,9.0,0.0,1.0,self,0.0,11.0,220.0,2021_06_07,HS
29,1NR,Med,11.0,11.0,0.0,0.0,self,1.0,1.0,225.0,2021_06_07,HS
