,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.2765957446808511,H,0.2765957446808511,,2021_06_07
1,-10,0.2978723404255319,H,0.2978723404255319,,2021_06_07
2,-9,0.44680851063829785,H,0.44680851063829785,,2021_06_07
3,-8,0.574468085106383,H,0.574468085106383,,2021_06_07
4,-7,0.7021276595744681,H,0.7021276595744681,,2021_06_07
5,-6,0.8085106382978723,H,0.8085106382978723,,2021_06_07
6,-5,0.8723404255319149,H,0.8723404255319149,,2021_06_07
7,-4,0.851063829787234,H,0.851063829787234,,2021_06_07
8,-3,0.9148936170212766,H,0.9148936170212766,,2021_06_07
9,-2,0.9574468085106383,H,0.9574468085106383,,2021_06_07
10,-1,0.9574468085106383,H,0.9574468085106383,,2021_06_07
11,0,0.02127659574468085,H,0.02127659574468085,,2021_06_07
12,1,0.06521739130434782,H,0.06521739130434782,,2021_06_07
13,2,0.2826086956521739,H,0.2826086956521739,,2021_06_07
14,3,0.3695652173913043,H,0.3695652173913043,,2021_06_07
15,4,0.5869565217391305,H,0.5869565217391305,,2021_06_07
16,5,0.7391304347826086,H,0.7391304347826086,,2021_06_07
17,6,0.8043478260869565,H,0.8043478260869565,,2021_06_07
18,7,0.8695652173913043,H,0.8695652173913043,,2021_06_07
19,8,0.8913043478260869,H,0.8913043478260869,,2021_06_07
20,9,0.9782608695652174,H,0.9782608695652174,,2021_06_07
21,10,0.9565217391304348,H,0.9565217391304348,,2021_06_07
