,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,confidence
0,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623338468.536406, 0.0]","[1.0, 1.0]",1.0,1.0,3.566663980484009,1623338478.5347729,1,-1,0,-1,0.7142857142857143,1.0,14,10,0,"[0, 0]"
1,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623338480.419573, 0.0]","[1.0, 1.0]",1.0,1.0,2.7833499908447266,1623338484.484653,1,-1,0,-1,0.6,1.0,10,6,0,"[0, 0]"
2,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623338484.418746, 0.0]","[1.0, 1.0]",1.0,1.0,3.867435932159424,1623338489.1672032,1,-1,0,-1,0.6,0.0,15,9,0,"[0, 0]"
3,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623338492.3188999, 0.0]","[1.0, 1.0]",1.0,1.0,1.5667881965637207,1623338494.8344388,1,-1,0,-1,1.0,1.0,4,4,0,"[0, 0]"
4,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623338493.602977, 0.0]","[1.0, 1.0]",1.0,1.0,3.8664441108703613,1623338498.234626,1,-1,0,-1,0.4,0.0,15,6,0,"[0, 0]"
5,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623338499.702418, 0.0]","[1.0, 1.0]",1.0,1.0,3.366788864135742,1623338504.000942,1,-1,0,-1,0.6923076923076923,1.0,13,9,0,"[0, 0]"
6,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623338504.3014736, 0.0]","[1.0, 1.0]",1.0,1.0,3.8665542602539062,1623338509.050891,1,-1,0,-1,0.8666666666666667,0.0,15,13,0,"[0, 0]"
7,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623338511.3692672, 0.0]","[1.0, 1.0]",1.0,1.0,2.3826117515563965,1623338514.567413,1,-1,0,-1,0.75,1.0,8,6,0,"[0, 0]"
8,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623338516.8522334, 0.0]","[1.0, 1.0]",1.0,1.0,0.9833347797393799,1623338518.6506681,1,-1,0,-1,1.0,1.0,1,1,0,"[0, 0]"
9,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1623338517.8183668, 0.0]","[1.0, 1.0]",1.0,1.0,2.6000592708587646,1623338521.184063,1,-1,0,-1,0.6666666666666666,1.0,9,6,0,"[0, 0]"
