,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.3111111111111111,H,0.3111111111111111,,2021_06_10
1,-10,0.3111111111111111,H,0.3111111111111111,,2021_06_10
2,-9,0.4,H,0.4,,2021_06_10
3,-8,0.4888888888888889,H,0.4888888888888889,,2021_06_10
4,-7,0.6,H,0.6,,2021_06_10
5,-6,0.6888888888888889,H,0.6888888888888889,,2021_06_10
6,-5,0.7333333333333333,H,0.7333333333333333,,2021_06_10
7,-4,0.8888888888888888,H,0.8888888888888888,,2021_06_10
8,-3,0.8666666666666667,H,0.8666666666666667,,2021_06_10
9,-2,0.9555555555555556,H,0.9555555555555556,,2021_06_10
10,-1,0.9555555555555556,H,0.9555555555555556,,2021_06_10
11,0,0.06666666666666667,H,0.06666666666666667,,2021_06_10
12,1,0.06666666666666667,H,0.06666666666666667,,2021_06_10
13,2,0.17777777777777778,H,0.17777777777777778,,2021_06_10
14,3,0.3111111111111111,H,0.3111111111111111,,2021_06_10
15,4,0.4222222222222222,H,0.4222222222222222,,2021_06_10
16,5,0.5555555555555556,H,0.5555555555555556,,2021_06_10
17,6,0.6590909090909091,H,0.6590909090909091,,2021_06_10
18,7,0.75,H,0.75,,2021_06_10
19,8,0.8181818181818182,H,0.8181818181818182,,2021_06_10
20,9,0.9545454545454546,H,0.9545454545454546,,2021_06_10
21,10,0.9318181818181818,H,0.9318181818181818,,2021_06_10
